category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,134,4536,0.029538000000000002,1004.0048059999999,1393.5501412153244,0.7204659999999999,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 138190, 201633, 205989]"
Computer and Information Technology,4002,4536,0.88225,268.232083,1393.5501412153244,0.19248700000000002,"[396356, 44812, 210107, 396319, 30633, 20473, 62240, 200373, 59504, 49581, 49542, 51659, 51837, 61317, 60781, 62217, 207990, 204490, 213220, 52041, 208626, 206873, 199669, 29182, 48108, 7018, 212477, 3175, 49392, 212521, 56534, 50902, 198571, 58061, 1239, 22773, 210499, 54113, 50113, 396113, 49981, 135605, 60703, 396362, 28753, 150445, 41108, 36992, 15317, 150347, 196968, 43260, 202235, 43317, 266732, 196733, 25145, 47447, 209146, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 38732, 36791, 202528, 33480, 28573, 58057, 36492, 9009, 19551, 15133, 50867, 40509, 200866, 199974, 136620, 51847, 47583, 16724, 203314, 32931, 263110, 20253, 20446, 41378, 1921, 46562, 212238, 60539, 40676, 949, 56758, 207021, 205544, 208685, 9902, 197433, 14153, 198412, 13213, 48254, 62874, 37963, 133612, 140810, 201178, 59711, 210937, 211759, 25923, 394923, 400797, 209181, 47720, 55081, 61323, 63213, 51430, 133480, 137502, 139693, 30081, 141039, 201029, 206368, 30811, 200393, 16625, 6762, 4657, 4761, 4788, 7713, 58453]"
None,276,4536,0.06083999999999999,86.01251000000002,1393.5501412153244,0.06172500000000001,"[204916, 198231, 210695, 202888, 210852, 42692, 131910, 147057, 199614, 271991, 210842, 151814, 199186, 197730, 200021, 151407, 216157, 202911, 201217, 33760, 197919, 197606, 211051, 216435, 216452, 399358, 54197, 151464, 202662]"
Finance and Insurance,20,4536,0.004408,18.000030000000002,1393.5501412153244,0.012917000000000001,"[209968, 60389, 51126, 201836, 207713]"
Education and Research,23,4536,0.005067,6.014907,1393.5501412153244,0.004318,"[209641, 4538, 56434, 46019, 270410, 141173, 60310, 206981, 140731]"
Manufacturing,6,4536,0.001321,4.000030000000001,1393.5501412153244,0.002871,"[44477, 51259, 23145, 203635]"
"Media, Publishing, and Broadcasting",20,4536,0.004409,2.172165,1393.5501412153244,0.001559,"[211027, 33905, 61112, 199465, 398668, 206843]"
"Freight, Shipment, and Postal Services",5,4536,0.0011020000000000001,2.000046,1393.5501412153244,0.001435,"[56849, 205157]"
Construction and Real Estate,28,4536,0.006171,1.104553,1393.5501412153244,0.000793,"[52042, 399558, 199925, 151338, 39900]"
Other,11,4536,0.0024249999999999996,1.0001539999999998,1393.5501412153244,0.000718,"[141444, 50069, 40138, 38008]"
Travel and Accommodation,1,4536,0.00022,1.0,1393.5501412153244,0.000718,[133375]
Health Care Services,3,4536,0.000661,0.004395,1393.5501412153244,3e-06,[46997]
"Retail Stores, Wholesale, and E-commerce Sites",5,4536,0.001101,0.003967000000000001,1393.5501412153244,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,2,4536,0.000441,0.000488,1393.5501412153244,0.0,[205212]
