country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,317,45393,0.006982000000000001,37.000369,93.75951546024604,0.39463,"[209641, 210644, 202888, 13213, 60068, 62217, 62240, 212238, 205544, 204055, 203961, 200241, 61323, 44477, 9002, 8943, 13285, 41357, 35826]"
US,26864,45393,0.5918019999999998,20.874997,93.75951546024604,0.222642,"[395839, 197992, 48261, 53667, 30633, 197619, 64267, 36492, 6939, 396982, 201217, 41378, 62874, 397031, 33387, 396356, 46997, 13335, 16509, 16724, 61317, 46562, 46841, 19969, 216435, 54113, 174, 200827, 40509, 6315, 55081, 8100, 397373, 12167, 40676, 11990, 32934, 11878, 26527, 21859, 48581, 54455, 38, 204957, 397232, 397226, 397224, 395747, 209622, 63949, 63410, 63023, 62571, 197598, 7922, 11917, 11426, 11019, 6233, 2635, 701, 3389, 29789, 25923, 33363, 33438, 40630, 36351, 33760, 17378, 17185, 16625, 15169, 15133, 15130, 15108, 14340, 22822, 22697, 22439, 20473, 20253, 19551, 398565]"
RU,114,45393,0.002509,20.000061000000002,93.75951546024604,0.213312,"[29182, 213220, 44812, 30721, 45027, 51115, 59504, 49542, 204490, 200487, 210079, 199274, 197695, 8342, 2875, 28890, 25532, 34665, 16345]"
NL,12787,45393,0.28169299999999997,5.000146000000001,93.75951546024604,0.053329,"[57043, 60781, 20940, 51430, 213192, 49981, 49544, 48635, 207375, 208492, 60893, 211786, 199752, 12859, 35470, 21342]"
DE,776,45393,0.017096,5.000015,93.75951546024604,0.053328,"[29014, 198571, 205100, 59437, 44974, 47447, 60294, 208058, 205766, 209114, 44066, 8422, 8560, 6805, 6724, 12360, 12306, 680, 3214, 3320, 29413, 29066, 24961, 15943]"
TH,220,45393,0.0048470000000000015,3.0,93.75951546024604,0.031997,"[204916, 45758, 45430, 131445, 38040, 4651, 23884]"
VG,4,45393,8.8e-05,2.0,93.75951546024604,0.021331,"[199925, 197730]"
VN,222,45393,0.004889999999999999,0.7734380000000001,93.75951546024604,0.008249,"[135981, 140810, 45899, 135967]"
FR,310,45393,0.006828000000000001,0.101943,93.75951546024604,0.0010869999999999999,"[41405, 5410, 12876, 209453, 29075, 30781, 42487, 16276]"
JP,33,45393,0.0007269999999999999,0.007812,93.75951546024604,8.3e-05,"[138652, 7679, 9354, 9824, 9605, 2527, 2519, 2497, 38631, 17511]"
