country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,45301.0,2.2074567890333546e-05,0.0,96.75985275943836,0.0
AR,12.0,49847.0,0.00024073665416173492,1.0,1488.3653224035081,0.0006718780563800933
AT,13.0,49847.0,0.00026079804200854613,0.000152,1488.3653224035081,1.021254645697742e-07
AU,97.0,49847.0,0.0019459546211406905,0.000222,1488.3653224035081,1.491569285163807e-07
BE,238.0,45301.0,0.005253747157899384,0.0,96.75985275943836,0.0
BG,3.0,49847.0,6.018416354043373e-05,3.1e-05,1488.3653224035081,2.0828219747782894e-08
BH,1.0,45301.0,2.2074567890333546e-05,0.0,96.75985275943836,0.0
BN,7.0,45301.0,0.00015452197523233482,0.0,96.75985275943836,0.0
BR,279.0,49847.0,0.005597127209260337,0.011035,1488.3653224035081,7.41417435215433e-06
BY,37.0,45301.0,0.0008167590119423412,0.0,96.75985275943836,0.0
BZ,21.0,45301.0,0.0004635659256970045,0.0,96.75985275943836,0.0
CA,128.0,49847.0,0.002567857644391839,1.071272,1488.3653224035081,0.0007197641492144154
CH,77.0,49847.0,0.0015447268642044658,0.003906,1488.3653224035081,2.6243556882206445e-06
CN,234.0,49847.0,0.004694364756153831,1.066544,1488.3653224035081,0.0007165875097638502
CO,1.0,45301.0,2.2074567890333546e-05,0.0,96.75985275943836,0.0
CY,1051.0,49847.0,0.021084518626998616,1.00029,1488.3653224035081,0.0006720729010164434
CZ,6.0,49847.0,0.00012036832708086746,1.0000300000000002,1488.3653224035081,0.0006718982127217848
DE,797.0,49847.0,0.01598892611390856,30.007857000000005,1488.3653224035081,0.02016162063729178
DK,34.0,45301.0,0.0007505353082713406,0.0,96.75985275943836,0.0
EC,24.0,45301.0,0.0005297896293680051,0.0,96.75985275943836,0.0
EE,3.0,45301.0,6.622370367100064e-05,0.0,96.75985275943836,0.0
EG,1.0,4546.0,0.0002199736031676199,1.0,1391.6054696440697,0.0007185944736590965
ES,3.0,49847.0,6.018416354043373e-05,3.1e-05,1488.3653224035081,2.0828219747782894e-08
FI,1.0,45301.0,2.2074567890333546e-05,0.0,96.75985275943836,0.0
FR,314.0,49847.0,0.00629927578389873,4.101943,1488.3653224035081,0.002756005490221929
GB,418.0,49847.0,0.0083856601199671,71.01053099999999,1488.3653224035081,0.047710417550798356
GI,1.0,45301.0,2.2074567890333546e-05,0.0,96.75985275943836,0.0
HK,113.0,49847.0,0.0022669368266896705,7.012215000000001,1488.3653224035081,0.004711353385119337
HR,1.0,45301.0,2.2074567890333546e-05,0.0,96.75985275943836,0.0
HU,1.0,45301.0,2.2074567890333546e-05,0.0,96.75985275943836,0.0
ID,599.0,49847.0,0.012016771320239934,1.601807,1488.3653224035081,0.001076218973856028
IE,13.0,49847.0,0.00026079804200854613,3e-05,1488.3653224035081,2.01563416914028e-08
IL,6.0,45301.0,0.00013244740734200128,0.0,96.75985275943836,0.0
IN,474.0,49847.0,0.009509097839388529,4.039675,1488.3653224035081,0.0027141689874072535
IT,22.0,49847.0,0.0004413505326298473,2.0,1488.3653224035081,0.0013437561127601866
JO,13.0,45301.0,0.0002869693825743361,0.0,96.75985275943836,0.0
JP,33.0,49847.0,0.000662025798944771,1.007812,1488.3653224035081,0.0006771267677565346
KH,3.0,4546.0,0.0006599208095028596,4.6e-05,1391.6054696440697,3.305534578831844e-08
KR,1.0,4546.0,0.0002199736031676199,1.0,1391.6054696440697,0.0007185944736590965
LK,3.0,45301.0,6.622370367100064e-05,0.0,96.75985275943836,0.0
LT,6.0,49847.0,0.00012036832708086746,2.000018,1488.3653224035081,0.0013437682065652013
LV,3.0,4546.0,0.0006599208095028596,3.0,1391.6054696440697,0.0021557834209772896
MD,9.0,45301.0,0.00019867111101300191,0.0,96.75985275943836,0.0
MX,9.0,45301.0,0.00019867111101300191,0.0,96.75985275943836,0.0
MY,28.0,49847.0,0.0005617188597107148,0.0,1488.3653224035081,0.0
NL,12824.0,49847.0,0.25726723774750737,14.040323,1488.3653224035081,0.009433384928188722
NO,4.0,45301.0,8.829827156133418e-05,3.1e-05,96.75985275943836,3.203808099736503e-07
NP,19.0,45301.0,0.0004194167899163374,0.0,96.75985275943836,0.0
NZ,31.0,45301.0,0.0006843116046003399,0.0,96.75985275943836,0.0
None,3.0,49847.0,6.018416354043373e-05,0.000259,1488.3653224035081,1.7401641660244418e-07
PA,2.0,49847.0,4.012277569362249e-05,1.5e-05,1488.3653224035081,1.00781708457014e-08
PE,2.0,49847.0,4.012277569362249e-05,1.0,1488.3653224035081,0.0006718780563800933
PH,22.0,49847.0,0.0004413505326298473,0.000534,1488.3653224035081,3.587828821069698e-07
PK,1.0,4546.0,0.0002199736031676199,1.0,1391.6054696440697,0.0007185944736590965
PL,9.0,49847.0,0.00018055249062130118,3e-05,1488.3653224035081,2.01563416914028e-08
PT,57.0,49847.0,0.0011434991072682408,18.000001,1488.3653224035081,0.012093805686719738
QA,14.0,45301.0,0.00030904395046466964,0.0,96.75985275943836,0.0
RO,282.0,49847.0,0.00565731137280077,0.002519,1488.3653224035081,1.692460824021455e-06
RU,227.0,49847.0,0.004553935041226152,114.32054100000002,1488.3653224035081,0.07680946289140078
SA,23.0,49847.0,0.00046141192047665855,2.0,1488.3653224035081,0.0013437561127601866
SC,4.0,45301.0,8.829827156133418e-05,0.0,96.75985275943836,0.0
SE,78.0,49847.0,0.0015647882520512769,3e-05,1488.3653224035081,2.01563416914028e-08
SG,20.0,49847.0,0.00040122775693622484,1.0,1488.3653224035081,0.0006718780563800933
TH,315.0,49847.0,0.006319337171745541,61.4375,1488.3653224035081,0.04127850808885199
TR,72.0,49847.0,0.0014444199249704095,27.000031,1488.3653224035081,0.018140728350482267
TW,58.0,49847.0,0.0011635604951150522,1.003922,1488.3653224035081,0.000674513162117216
UA,24.0,49847.0,0.00048147330832346984,6.067719,1488.3653224035081,0.004076767248380564
US,30357.0,49847.0,0.6090035508656488,1105.7359290000002,1488.3653224035081,0.7429197068461569
VG,15.0,49847.0,0.00030092081770216866,2.042968,1488.3653224035081,0.0013726253690867266
VN,225.0,49847.0,0.00451381226553253,0.777375,1488.3653224035081,0.0005223012040784751
VU,1.0,4546.0,0.0002199736031676199,1.5e-05,1391.6054696440697,1.0778917104886447e-08
ZA,19.0,45301.0,0.0004194167899163374,0.0,96.75985275943836,0.0
