sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4528,0.019877999999999996,1004.000244,1389.612793803215,0.722504,"[397165, 47596, 209242, 61178, 200081, 15967]"
Internet Service Provider (ISP),660,4528,0.14577299999999999,197.221356,1389.612793803215,0.14192999999999997,"[396356, 44812, 210107, 396319, 20473, 30633, 200373, 62240, 51659, 207990, 52041, 208626, 206873, 199669, 3175, 7018, 49392, 56534, 212521, 50902, 22773, 198571, 1239, 213220, 50113, 64080, 396362, 49981, 396113, 25145, 41108, 43317, 15317, 36992, 196968, 47447, 266732, 150445, 8772, 6939, 45609, 174, 53356, 202528, 33480, 38732, 28573, 36791, 58057, 9009, 15133, 40509, 51847, 136620, 16724, 263110, 32931, 203314, 20253, 20446, 41378, 46562, 212238, 56758, 9902, 197433, 14153, 59711, 133612, 140810, 62874, 394923, 211759, 400797, 209181, 47720, 55081, 63213, 51430, 133480, 139693, 30081, 200393, 201029, 43357, 4657, 7713, 4761, 4788, 6762, 58453]"
None,375,4528,0.082829,118.15246500000003,1389.612793803215,0.08502900000000001,"[204916, 198231, 210695, 61317, 60781, 62217, 48108, 29182, 212477, 209641, 202888, 42692, 210852, 131910, 141444, 135605, 28753, 202235, 199614, 147057, 196733, 209146, 271991, 210842, 151814, 399558, 199186, 197730, 200021, 216157, 202911, 141173, 151407, 201217, 216107, 206981, 398668, 50069, 60539, 949, 1921, 207021, 205544, 208685, 201572, 38008, 37963, 197919, 33760, 40138, 48254, 201178, 197606, 399358, 216452, 216435, 211051, 58339, 54197, 61323, 137502, 138190, 141039, 140731, 151464, 202662]"
Software Development,443,4528,0.097836,25.636031000000003,1389.612793803215,0.018447,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4528,0.003534,15.000015,1389.612793803215,0.010794,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1502,4528,0.331713,13.344527999999999,1389.612793803215,0.009602999999999999,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 50867, 40676, 13213, 206368]"
Other,71,4528,0.015683000000000002,5.177474000000001,1389.612793803215,0.003725,"[211027, 56849, 133375, 199925, 400519, 46997, 205987, 60310, 205212, 205157, 201633, 205989, 30811, 207487]"
"Banks, Credit Card Companies, Mortgage Providers",3,4528,0.000663,3.0,1389.612793803215,0.002159,[60389]
"Metal, Glass, Wood, and Paper Manufacturing",3,4528,0.000663,3.0,1389.612793803215,0.002159,[44477]
"Colleges, Universities, and Professional Schools",2,4528,0.000442,2.0,1389.612793803215,0.00144,"[4538, 46019]"
Buildings (Residential or Commercial),15,4528,0.003313,1.006851,1389.612793803215,0.0007250000000000001,"[52042, 151338]"
Electronics and Computer Components,2,4528,0.000442,1.000015,1389.612793803215,0.00072,"[51259, 23145]"
Elementary and Secondary Schools,1,4528,0.000221,1.0,1389.612793803215,0.00072,[56434]
Online Music and Video Streaming Services,10,4528,0.002208,0.039062,1389.612793803215,2.8e-05,[33905]
Computer and Network Security,1311,4528,0.289532,0.019958,1389.612793803215,1.4e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4528,0.001105,0.007859,1389.612793803215,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4528,0.002871,0.006836,1389.612793803215,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4528,0.000663,4.6e-05,1389.612793803215,0.0,[39900]
Insurance Carriers and Agencies,1,4528,0.000221,1.5e-05,1389.612793803215,0.0,[207713]
"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)",1,4528,0.000221,1.5e-05,1389.612793803215,0.0,[131662]
Chemical and Pharmaceutical Manufacturing,1,4528,0.000221,1.5e-05,1389.612793803215,0.0,[203635]
