sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4523,0.019898,1004.000244,1387.550034403801,0.7235779999999999,"[397165, 47596, 209242, 61178, 200081, 15967]"
Internet Service Provider (ISP),658,4523,0.145468,196.221342,1387.550034403801,0.141416,"[396356, 44812, 210107, 396319, 20473, 30633, 200373, 62240, 51659, 207990, 52041, 208626, 206873, 199669, 3175, 7018, 49392, 212521, 56534, 1239, 50902, 22773, 198571, 213220, 50113, 396113, 49981, 396362, 150445, 41108, 36992, 196968, 43317, 266732, 25145, 47447, 15317, 8772, 6939, 45609, 174, 53356, 33480, 38732, 36791, 28573, 202528, 58057, 9009, 15133, 40509, 51847, 136620, 16724, 263110, 203314, 32931, 20253, 20446, 41378, 212238, 46562, 56758, 14153, 197433, 9902, 140810, 133612, 62874, 59711, 394923, 211759, 400797, 209181, 55081, 63213, 51430, 133480, 30081, 139693, 47720, 200393, 201029, 4657, 7713, 4761, 4788, 6762, 58453]"
None,371,4523,0.082019,116.089721,1387.550034403801,0.083667,"[204916, 198231, 210695, 61317, 60781, 62217, 48108, 29182, 212477, 209641, 202888, 210852, 42692, 135605, 141444, 209146, 131910, 147057, 199614, 202235, 196733, 28753, 271991, 210842, 399558, 151814, 197730, 199186, 200021, 216157, 202911, 151407, 141173, 201217, 206981, 398668, 50069, 60539, 949, 1921, 207021, 205544, 208685, 33760, 40138, 48254, 201572, 201178, 37963, 38008, 197919, 197606, 211051, 399358, 216452, 216435, 141039, 58339, 54197, 61323, 137502, 138190, 140731, 202662, 151464]"
Software Development,445,4523,0.09838599999999999,26.636047,1387.550034403801,0.019196,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 25923, 210937]"
"Investment, Portfolio Management, Pensions and Funds",16,4523,0.0035369999999999998,15.000015,1387.550034403801,0.01081,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1502,4523,0.33207900000000007,13.344527999999999,1387.550034403801,0.009616999999999999,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 50867, 40676, 13213, 206368]"
Other,71,4523,0.015696,5.177474000000001,1387.550034403801,0.00373,"[211027, 56849, 133375, 199925, 400519, 46997, 205987, 60310, 205212, 205157, 201633, 205989, 30811, 207487]"
"Banks, Credit Card Companies, Mortgage Providers",3,4523,0.000663,3.0,1387.550034403801,0.002162,[60389]
"Metal, Glass, Wood, and Paper Manufacturing",3,4523,0.000663,3.0,1387.550034403801,0.002162,[44477]
"Colleges, Universities, and Professional Schools",2,4523,0.000442,2.0,1387.550034403801,0.001442,"[4538, 46019]"
Buildings (Residential or Commercial),15,4523,0.003316,1.006851,1387.550034403801,0.000726,"[52042, 151338]"
Electronics and Computer Components,2,4523,0.000442,1.000015,1387.550034403801,0.000721,"[51259, 23145]"
Elementary and Secondary Schools,1,4523,0.000221,1.0,1387.550034403801,0.000721,[56434]
Online Music and Video Streaming Services,10,4523,0.002211,0.039062,1387.550034403801,2.8e-05,[33905]
Computer and Network Security,1310,4523,0.28963,0.019943000000000002,1387.550034403801,1.4e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4523,0.001105,0.007859,1387.550034403801,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4523,0.002874,0.006836,1387.550034403801,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4523,0.000663,4.6e-05,1387.550034403801,0.0,[39900]
Insurance Carriers and Agencies,1,4523,0.000221,1.5e-05,1387.550034403801,0.0,[207713]
"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)",1,4523,0.000221,1.5e-05,1387.550034403801,0.0,[131662]
Chemical and Pharmaceutical Manufacturing,1,4523,0.000221,1.5e-05,1387.550034403801,0.0,[203635]
