category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,24116,45359,0.531653,45.723532999999996,93.73252504844291,0.487804,"[395839, 29182, 213220, 44812, 57043, 29014, 48261, 53667, 30633, 60781, 198571, 64267, 135981, 30721, 140810, 36492, 41405, 138652, 6939, 5410, 41378, 62874, 33387, 396356, 13213, 9009, 13335, 45609, 16509, 62217, 61317, 51430, 16724, 262287, 138997, 12876, 46841, 46562, 56655, 45027, 40509, 200827, 268972, 51115, 54113, 50113, 577, 212238, 30860, 835, 56630, 213192, 6315, 62240, 55081, 133480, 8100, 397373, 12167, 40676, 62282, 11990, 134094, 11878, 26527, 55836, 1930, 21859, 9498, 59437, 45430, 264642, 58057, 45899, 58453, 45758, 58466, 45727, 45474, 58487, 47447, 45090, 58541, 58542, 44974, 44901, 58777, 58810, 47583, 51873, 56046, 51468, 395747, 266768, 54455, 49981, 49544, 55303, 55410, 55644, 49542, 55818, 48635, 55990, 56040, 56041, 53356, 205125, 59504, 197695, 199244, 198068, 209453, 209622, 59605, 147049, 142055, 140903, 199274, 199752, 200487, 200738, 207996, 202505, 207375, 203961, 204055, 204490, 205766, 205544, 210107, 140716, 140061, 134238, 262459, 60294, 60893, 61098, 61323, 63023, 63410, 63949, 131445, 133159, 133798, 134756, 139203, 43641, 134771, 135967, 211786, 136188, 136959, 137697, 137702, 138421, 138915, 44066, 9299, 9002, 8943, 8888, 8781, 8772, 8697, 8560, 8422, 8342, 7922, 7713, 7545, 6805, 6762, 6724, 6718, 9121, 9312, 6233, 12849, 12360, 12306, 11019, 10474, 9929, 9924, 9829, 9824, 9808, 9806, 9534, 9500, 9381, 6697, 5606, 13030, 3292, 2875, 2860, 2527, 2519, 1955, 1680, 1547, 1299, 1257, 852, 812, 701, 680, 513, 3214, 3303, 5432, 3320, 4837, 4835, 4812, 4811, 4808, 4802, 4788, 4739, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 12859, 13285, 42846, 30781, 30764, 29789, 29632, 29413, 29222, 29097, 29075, 29066, 28890, 28573, 28075, 27947, 27823, 25923, 25532, 25454, 30798, 33438, 24961, 42487, 41357, 40630, 39122, 38365, 38266, 38255, 38040, 174, 36351, 35826, 35470, 34762, 34665, 25148, 24547, 13999, 17428, 17378, 17185, 16625, 16276, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14340, 14080, 17501, 17639, 24444, 18001, 24400, 24309, 24203, 23884, 23724, 23693, 22822, 22697, 22439, 21575, 21100, 20853, 20473, 20253, 19551, 398565]"
Education and Research,39,45359,0.000859,32.000015,93.73252504844291,0.341397,"[209641, 1659, 200351, 204679, 4538, 24357]"
None,213,45359,0.004693,14.00396,93.73252504844291,0.149403,"[197992, 204916, 210644, 202888, 197619, 201217, 216435, 41717, 197730, 197598, 149042, 200241, 216089, 7679, 9354, 9605, 2497, 33760, 38631, 17511]"
Construction and Real Estate,9,45359,0.000198,2.0,93.73252504844291,0.021337,"[199925, 210079, 211309, 16345]"
"Media, Publishing, and Broadcasting",12740,45359,0.28087,0.004295,93.73252504844291,4.6e-05,"[396982, 149485, 60068, 20940, 43614, 11426, 2635, 33363, 21342]"
Other,28,45359,0.000617,0.000427,93.73252504844291,5e-06,[397031]
Community Groups and Nonprofits,14,45359,0.000308,0.000122,93.73252504844291,1e-06,"[205212, 208492, 35492]"
Health Care Services,11,45359,0.000242,0.000122,93.73252504844291,1e-06,"[46997, 38]"
Government and Public Administration,44,45359,0.0009689999999999999,3.1e-05,93.73252504844291,0.0,"[19969, 397232, 397226, 397224, 62571, 134768, 15130]"
Service,44,45359,0.0009699999999999999,1.5e-05,93.73252504844291,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",7957,45359,0.175422,2e-06,93.73252504844291,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",124,45359,0.002734,0.0,93.73252504844291,0.0,[208058]
Finance and Insurance,1,45359,2.2e-05,0.0,93.73252504844291,0.0,[134762]
"Freight, Shipment, and Postal Services",13,45359,0.000287,0.0,93.73252504844291,0.0,[3389]
"Museums, Libraries, and Entertainment",6,45359,0.000132,0.0,93.73252504844291,0.0,"[131486, 137753]"
