country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,45359.0,2.2046341409643068e-05,0.0,93.73252504844292,0.0
AR,11.0,49882.0,0.00022052042821057695,1.0,1481.282559452244,0.0006750906460208274
AT,13.0,49882.0,0.00026061505152159093,0.000152,1481.282559452244,1.0261377819516577e-07
AU,97.0,49882.0,0.0019445892305841787,0.000222,1481.282559452244,1.4987012341662366e-07
BE,238.0,45359.0,0.005247029255495051,0.0,93.73252504844292,0.0
BG,3.0,49882.0,6.014193496652099e-05,3.1e-05,1481.282559452244,2.092781002664565e-08
BH,1.0,45359.0,2.2046341409643068e-05,0.0,93.73252504844292,0.0
BN,7.0,45359.0,0.0001543243898675015,0.0,93.73252504844292,0.0
BR,340.0,49882.0,0.0068160859628723786,0.011035,1481.282559452244,7.44962527883983e-06
BY,38.0,45359.0,0.0008377609735664367,0.0,93.73252504844292,0.0
BZ,21.0,45359.0,0.00046297316960250445,0.0,93.73252504844292,0.0
CA,128.0,49882.0,0.0025660558919048957,1.075163,1481.282559452244,0.0007258324842476909
CH,75.0,49882.0,0.0015035483741630247,0.003906,1481.282559452244,2.636904063357352e-06
CN,233.0,49882.0,0.00467102361573313,1.066544,1481.282559452244,0.0007200138779696372
CO,1.0,45359.0,2.2046341409643068e-05,0.0,93.73252504844292,0.0
CY,1053.0,49882.0,0.02110981917324887,1.00029,1481.282559452244,0.0006752864223081733
CZ,6.0,49882.0,0.00012028386993304198,1.0000300000000002,1481.282559452244,0.0006751108987402082
DE,804.0,49882.0,0.016118038571027626,28.007857000000005,1481.282559452244,0.018907842275788955
DK,34.0,45359.0,0.0007495756079278643,0.0,93.73252504844292,0.0
EC,24.0,45359.0,0.0005291121938314336,0.0,93.73252504844292,0.0
EE,5.0,45359.0,0.00011023170704821535,0.0,93.73252504844292,0.0
EG,1.0,4523.0,0.00022109219544550078,1.0,1387.550034403801,0.0007206947318693826
ES,3.0,49882.0,6.014193496652099e-05,3.1e-05,1481.282559452244,2.092781002664565e-08
FI,1.0,45359.0,2.2046341409643068e-05,0.0,93.73252504844292,0.0
FR,269.0,49882.0,0.005392726835331382,4.101913,1481.282559452244,0.00276916309709123
GB,410.0,49882.0,0.008219397778757869,70.01043999999999,1481.282559452244,0.04726339316780236
GI,1.0,45359.0,2.2046341409643068e-05,0.0,93.73252504844292,0.0
HK,109.0,49882.0,0.0021851569704502624,7.011956000000001,1481.282559452244,0.004733705905909618
HR,1.0,45359.0,2.2046341409643068e-05,0.0,93.73252504844292,0.0
HU,1.0,45359.0,2.2046341409643068e-05,0.0,93.73252504844292,0.0
ID,596.0,49882.0,0.01194819774668217,1.601807,1481.282559452244,0.0010813649224306835
IE,11.0,49882.0,0.00022052042821057695,1.5e-05,1481.282559452244,1.0126359690312411e-08
IL,6.0,45359.0,0.0001322780484578584,0.0,93.73252504844292,0.0
IN,476.0,49882.0,0.009542520348021331,4.039675,1481.282559452244,0.0027271468054641855
IT,22.0,49882.0,0.0004410408564211539,2.0,1481.282559452244,0.0013501812920416547
JO,13.0,45359.0,0.0002866024383253599,0.0,93.73252504844292,0.0
JP,34.0,49882.0,0.0006816085962872379,1.007812,1481.282559452244,0.000680364454147542
KH,3.0,4523.0,0.0006632765863365023,4.6e-05,1387.550034403801,3.31519576659916e-08
KR,1.0,4523.0,0.00022109219544550078,1.0,1387.550034403801,0.0007206947318693826
LK,3.0,45359.0,6.61390242289292e-05,0.0,93.73252504844292,0.0
LT,6.0,49882.0,0.00012028386993304198,2.000018,1481.282559452244,0.001350193443673283
LV,3.0,4523.0,0.0006632765863365023,3.0,1387.550034403801,0.002162084195608148
MD,10.0,45359.0,0.0002204634140964307,0.0,93.73252504844292,0.0
MX,12.0,45359.0,0.0002645560969157168,0.0,93.73252504844292,0.0
MY,27.0,49882.0,0.0005412774146986889,0.0,1481.282559452244,0.0
NL,12837.0,49882.0,0.25734733972174334,14.040277000000001,1481.282559452244,0.009478459670241366
NO,4.0,45359.0,8.818536563857227e-05,3.1e-05,93.73252504844292,3.307283142535481e-07
NP,19.0,45359.0,0.00041888048678321834,0.0,93.73252504844292,0.0
NZ,31.0,45359.0,0.0006834365836989352,0.0,93.73252504844292,0.0
None,2.0,49882.0,4.0094623311013995e-05,0.003906,1481.282559452244,2.636904063357352e-06
PA,2.0,49882.0,4.0094623311013995e-05,1.5e-05,1481.282559452244,1.0126359690312411e-08
PE,2.0,49882.0,4.0094623311013995e-05,1.0,1481.282559452244,0.0006750906460208274
PH,22.0,49882.0,0.0004410408564211539,0.000534,1481.282559452244,3.604984049751218e-07
PK,1.0,4523.0,0.00022109219544550078,1.0,1387.550034403801,0.0007206947318693826
PL,9.0,49882.0,0.00018042580489956297,3e-05,1481.282559452244,2.0252719380624822e-08
PT,44.0,49882.0,0.0008820817128423078,18.000001,1481.282559452244,0.01215163230346554
QA,14.0,45359.0,0.000308648779735003,0.0,93.73252504844292,0.0
RO,282.0,49882.0,0.005653341886852973,0.002519,1481.282559452244,1.7005533373264642e-06
RU,232.0,49882.0,0.0046509763040776236,114.320556,1481.282559452244,0.07717673800350017
SA,2.0,4523.0,0.00044218439089100157,2.0,1387.550034403801,0.0014413894637387652
SC,4.0,45359.0,8.818536563857227e-05,0.0,93.73252504844292,0.0
SE,78.0,49882.0,0.0015636903091295457,3e-05,1481.282559452244,2.0252719380624822e-08
SG,20.0,49882.0,0.0004009462331101399,1.0,1481.282559452244,0.0006750906460208274
TH,313.0,49882.0,0.00627480854817369,61.3125,1481.282559452244,0.041391495234151976
TR,64.0,49882.0,0.0012830279459524478,24.000031,1481.282559452244,0.016202196432309884
TW,59.0,49882.0,0.0011827913876749129,1.003937,1481.282559452244,0.0006777484778942114
UA,25.0,49882.0,0.0005011827913876749,7.067719,1481.282559452244,0.0047713509856036765
US,30411.0,49882.0,0.6096587947556232,1103.798522,1481.282559452244,0.7451640572938145
VG,15.0,49882.0,0.00030070967483260497,2.042968,1481.282559452244,0.0013791885869198777
VN,219.0,49882.0,0.004390361252556032,0.750031,1481.282559452244,0.0005063389123256472
ZA,19.0,45359.0,0.00041888048678321834,0.0,93.73252504844292,0.0
