category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,136,4541,0.029948000000000002,1004.004837,1390.7379463911057,0.7219209999999999,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 201633, 131662, 138190, 205989]"
Computer and Information Technology,4003,4541,0.8815120000000001,265.232144,1390.7379463911057,0.190707,"[396356, 44812, 210107, 396319, 20473, 30633, 200373, 59504, 62240, 49581, 51837, 49542, 61317, 60781, 62217, 7018, 198571, 204490, 51659, 207990, 52041, 208626, 3175, 48108, 199669, 206873, 29182, 212477, 49392, 56534, 212521, 1239, 50902, 210499, 58061, 22773, 54113, 213220, 50113, 135605, 396362, 60703, 49981, 196733, 47447, 150347, 15317, 25145, 209146, 28753, 266732, 202235, 36992, 196968, 41108, 43260, 43317, 396113, 150445, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 36791, 33480, 202528, 38732, 28573, 58057, 36492, 9009, 19551, 15133, 50867, 40509, 200866, 51847, 136620, 199974, 16724, 47583, 263110, 212238, 32931, 203314, 20253, 20446, 41378, 1921, 46562, 60539, 949, 40676, 56758, 207021, 205544, 208685, 14153, 9902, 197433, 59711, 62874, 133612, 48254, 140810, 37963, 13213, 201178, 198412, 210937, 394923, 23467, 211759, 209181, 25923, 55081, 61323, 51430, 63213, 133480, 137502, 139693, 30081, 47720, 141039, 43357, 206368, 206998, 30811, 200393, 400797, 201029, 16625, 6762, 4788, 4761, 4657, 58453, 7713]"
None,278,4541,0.06121399999999999,86.20022400000003,1390.7379463911057,0.061981999999999995,"[204916, 198231, 210695, 202888, 42692, 210852, 147057, 131910, 271991, 199614, 210842, 151814, 199186, 197730, 200021, 202911, 151407, 216157, 201217, 216107, 197606, 33760, 197919, 399358, 211051, 216452, 216435, 151464, 54197, 202662]"
Finance and Insurance,20,4541,0.004404,18.000030000000002,1390.7379463911057,0.012943000000000001,"[209968, 60389, 51126, 207713, 201836]"
Education and Research,23,4541,0.005064,6.014907,1390.7379463911057,0.004325,"[209641, 4538, 56434, 46019, 270410, 141173, 60310, 206981, 140731]"
Manufacturing,6,4541,0.001321,4.000030000000001,1390.7379463911057,0.002876,"[44477, 51259, 23145, 203635]"
"Media, Publishing, and Broadcasting",20,4541,0.004403,2.172165,1390.7379463911057,0.001562,"[211027, 33905, 61112, 199465, 398668, 206843]"
"Freight, Shipment, and Postal Services",5,4541,0.001101,2.000046,1390.7379463911057,0.001438,"[56849, 205157]"
Construction and Real Estate,28,4541,0.006166,1.104553,1390.7379463911057,0.000794,"[52042, 399558, 199925, 151338, 39900]"
Other,11,4541,0.0024209999999999995,1.0001539999999998,1390.7379463911057,0.000719,"[141444, 50069, 40138, 38008]"
Travel and Accommodation,1,4541,0.00022,1.0,1390.7379463911057,0.000719,[133375]
Health Care Services,3,4541,0.000661,0.004395,1390.7379463911057,3e-06,[46997]
"Retail Stores, Wholesale, and E-commerce Sites",5,4541,0.0011,0.003967000000000001,1390.7379463911057,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,2,4541,0.00044,0.000488,1390.7379463911057,0.0,[205212]
