org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4524,0.013705,992.0,1390.546112895012,0.713389,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",94,4524,0.020778,59.3125,1390.546112895012,0.042654,[204916],['TH'],['None'],['None']
Latitude.sh,2,4524,0.000442,32.0,1390.546112895012,0.023013,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,30,4524,0.006631,30.0,1390.546112895012,0.021574,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,21,4524,0.004642,21.0,1390.546112895012,0.015102,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4524,0.003979,18.0,1390.546112895012,0.012944,"[209968, 56849, 51126, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
Oxylabs,1,4524,0.000221,16.0,1390.546112895012,0.011506,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",14,4524,0.0030949999999999997,13.000015,1390.546112895012,0.009349,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4524,0.003316,12.000046,1390.546112895012,0.00863,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,11,4524,0.002431,11.0,1390.546112895012,0.00791,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Clouvider Limited,31,4524,0.006852,9.000565,1390.546112895012,0.006473,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4524,0.001989,9.0,1390.546112895012,0.006472,"[210695, 210852]",['RU'],['None'],['None']
LLC Vpsville,11,4524,0.002431,8.1875,1390.546112895012,0.005888,[59504],['RU'],['Computer and Information Technology'],['Software Development']
SIXNET OPERATION LTD,9,4524,0.001989,8.003906,1390.546112895012,0.005756,[198231],['GB'],['None'],['None']
LLC Baxet,10,4524,0.00221,8.000031,1390.546112895012,0.005753,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Ferdinand Zink trading as Tube-Hosting,8,4524,0.001768,7.003906,1390.546112895012,0.005037,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,9,4524,0.001989,7.000031,1390.546112895012,0.005034,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
ArtPlanet LLC,6,4524,0.001326,6.0,1390.546112895012,0.004315,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Netex Limited,6,4524,0.001326,6.0,1390.546112895012,0.004315,[51837],['HK'],['Computer and Information Technology'],['Software Development']
Hivelocity Inc,12,4524,0.002653,5.009033,1390.546112895012,0.003602,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4524,0.001105,5.0,1390.546112895012,0.003596,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,8,4524,0.001768,4.000519,1390.546112895012,0.002877,[62217],['GB'],['Computer and Information Technology'],['None']
HostRoyale Technologies Pvt Ltd,4,4524,0.000884,4.0,1390.546112895012,0.002877,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kontel LLC,4,4524,0.000884,4.0,1390.546112895012,0.002877,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Cloudflare London, LLC",16,4524,0.003537,3.000198,1390.546112895012,0.002158,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
"Scaleblade, Ltd.",4,4524,0.000884,3.000015,1390.546112895012,0.002157,[52041],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ServTech LTD,4,4524,0.000884,3.000015,1390.546112895012,0.002157,[208626],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
JSC IOT,3,4524,0.000663,3.0,1390.546112895012,0.002157,[29182],['RU'],['Computer and Information Technology'],['None']
Citytelecom LLC,3,4524,0.000663,3.0,1390.546112895012,0.002157,[3175],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
I-SERVERS LTD,3,4524,0.000663,3.0,1390.546112895012,0.002157,[209641],['GB'],['Education and Research'],['None']
Sole trader Malkov Dmitrii Vladimirovich,3,4524,0.000663,3.0,1390.546112895012,0.002157,[48108],['RU'],['Computer and Information Technology'],['None']
"AT&T Services, Inc.",3,4524,0.000663,3.0,1390.546112895012,0.002157,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Manir LLC,3,4524,0.000663,3.0,1390.546112895012,0.002157,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
GalaxyStar LLC,3,4524,0.000663,3.0,1390.546112895012,0.002157,[206873],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Okay-Telecom Ltd.,3,4524,0.000663,3.0,1390.546112895012,0.002157,[199669],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
STARK INDUSTRIES SOLUTIONS LTD,3,4524,0.000663,3.0,1390.546112895012,0.002157,[44477],['GB'],['Manufacturing'],"['Metal, Glass, Wood, and Paper Manufacturing']"
RoyaleHosting BV,3,4524,0.000663,3.0,1390.546112895012,0.002157,[212477],['NL'],['Computer and Information Technology'],['None']
Perfect Cloud Technologies LLC,4,4524,0.000884,2.125,1390.546112895012,0.001528,[211027],['RU'],"['Media, Publishing, and Broadcasting']",['Other']
Comfortel Ltd.,3,4524,0.000663,2.000015,1390.546112895012,0.001438,[56534],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Malkov D.V.,3,4524,0.000663,2.000015,1390.546112895012,0.001438,[212521],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
UPSTREAM NETWORK LTD,3,4524,0.000663,2.000015,1390.546112895012,0.001438,[202888],['GB'],['None'],['None']
Cox Communications Inc.,2,4524,0.000442,2.0,1390.546112895012,0.001438,[22773],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Overweb Srl,2,4524,0.000442,2.0,1390.546112895012,0.001438,[42692],['IT'],['None'],['None']
Al Asmary Abdullah Ibrahim A,2,4524,0.000442,2.0,1390.546112895012,0.001438,[210499],['SA'],['Computer and Information Technology'],['Software Development']
Scalaxy B.V.,2,4524,0.000442,2.0,1390.546112895012,0.001438,[58061],['LV'],['Computer and Information Technology'],['Hosting and Cloud Provider']
DNS0.EU A.D.,2,4524,0.000442,2.0,1390.546112895012,0.001438,[50902],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sprint,2,4524,0.000442,2.0,1390.546112895012,0.001438,[1239],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Fastly, Inc.",150,4524,0.033156,1.439896,1390.546112895012,0.001035,[54113],['US'],['Computer and Information Technology'],['Software Development']
Delta Ltd,4,4524,0.000884,1.000046,1390.546112895012,0.000719,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
NTX Technologies s.r.o.,2,4524,0.000442,1.000015,1390.546112895012,0.000719,[50113],['CZ'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,1,4524,0.000221,1.0,1390.546112895012,0.000719,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SORACOM. INC.,1,4524,0.000221,1.0,1390.546112895012,0.000719,[131910],['JP'],['None'],['None']
First Root UG (haftungsbeschraenkt),1,4524,0.000221,1.0,1390.546112895012,0.000719,[41108],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
RODRIGUEZ PEDRO ALBERTO JUAN,1,4524,0.000221,1.0,1390.546112895012,0.000719,[271991],['AR'],['None'],['None']
Fiberocity Ltd,1,4524,0.000221,1.0,1390.546112895012,0.000719,[199614],['GB'],['None'],['None']
