sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4536,0.019839000000000002,1004.000244,1393.5501412153244,0.720463,"[397165, 47596, 209242, 61178, 200081, 15967]"
Internet Service Provider (ISP),663,4536,0.14614499999999997,200.22135600000001,1393.5501412153244,0.143682,"[396356, 44812, 210107, 396319, 30633, 20473, 62240, 200373, 51659, 207990, 213220, 52041, 208626, 206873, 199669, 7018, 3175, 49392, 212521, 56534, 50902, 198571, 1239, 22773, 50113, 396113, 49981, 396362, 150445, 41108, 36992, 15317, 196968, 43317, 266732, 25145, 47447, 8772, 6939, 45609, 174, 53356, 38732, 36791, 202528, 33480, 28573, 58057, 9009, 15133, 40509, 136620, 51847, 16724, 203314, 32931, 263110, 20253, 20446, 41378, 46562, 212238, 56758, 9902, 197433, 14153, 62874, 133612, 140810, 59711, 211759, 394923, 400797, 209181, 47720, 55081, 63213, 51430, 133480, 139693, 30081, 201029, 200393, 6762, 4657, 4761, 4788, 7713, 58453]"
None,377,4536,0.083098,118.08978200000001,1393.5501412153244,0.08474600000000002,"[204916, 198231, 210695, 61317, 60781, 62217, 29182, 48108, 209641, 212477, 202888, 210852, 42692, 141444, 135605, 131910, 147057, 28753, 199614, 202235, 196733, 209146, 271991, 210842, 399558, 151814, 199186, 197730, 200021, 151407, 216157, 202911, 141173, 201217, 206981, 398668, 1921, 60539, 50069, 949, 207021, 205544, 208685, 201572, 33760, 40138, 48254, 38008, 197919, 37963, 201178, 197606, 211051, 216435, 216452, 399358, 58339, 54197, 61323, 137502, 138190, 141039, 140731, 151464, 202662]"
Software Development,445,4536,0.09810299999999998,26.636047,1393.5501412153244,0.019113,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4536,0.003527,15.000015,1393.5501412153244,0.010764000000000001,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1505,4536,0.33179,13.344574,1393.5501412153244,0.009576000000000001,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 50867, 40676, 13213, 206368]"
Other,71,4536,0.015649,5.177474000000001,1393.5501412153244,0.0037149999999999996,"[211027, 56849, 133375, 199925, 400519, 46997, 205987, 60310, 205212, 205157, 201633, 205989, 30811, 207487]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4536,0.000661,3.0,1393.5501412153244,0.002153,[44477]
"Banks, Credit Card Companies, Mortgage Providers",3,4536,0.000661,3.0,1393.5501412153244,0.002153,[60389]
"Colleges, Universities, and Professional Schools",2,4536,0.00044,2.0,1393.5501412153244,0.001436,"[4538, 46019]"
Buildings (Residential or Commercial),15,4536,0.0033060000000000003,1.006851,1393.5501412153244,0.000723,"[52042, 151338]"
Electronics and Computer Components,2,4536,0.00044,1.000015,1393.5501412153244,0.000718,"[51259, 23145]"
Elementary and Secondary Schools,1,4536,0.00022,1.0,1393.5501412153244,0.000718,[56434]
Online Music and Video Streaming Services,10,4536,0.002205,0.039062,1393.5501412153244,2.8e-05,[33905]
Computer and Network Security,1310,4536,0.28880100000000003,0.019943000000000002,1393.5501412153244,1.4e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4536,0.0011020000000000001,0.007859,1393.5501412153244,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4536,0.002866,0.006836,1393.5501412153244,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4536,0.000661,4.6e-05,1393.5501412153244,0.0,[39900]
Insurance Carriers and Agencies,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[207713]
Chemical and Pharmaceutical Manufacturing,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[203635]
