category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,135,4523,0.029847,1004.0048209999999,1387.550034403801,0.7235809999999999,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 201633, 131662, 138190, 205989]"
Computer and Information Technology,3990,4523,0.8821410000000002,264.231962,1387.550034403801,0.19043,"[396356, 44812, 210107, 396319, 20473, 30633, 200373, 59504, 62240, 49581, 51837, 49542, 51659, 61317, 60781, 62217, 204490, 207990, 52041, 208626, 206873, 199669, 48108, 29182, 212477, 3175, 7018, 49392, 212521, 56534, 1239, 50902, 210499, 22773, 58061, 198571, 54113, 213220, 50113, 135605, 396113, 49981, 209146, 396362, 60703, 150445, 41108, 36992, 150347, 196968, 43260, 202235, 43317, 266732, 196733, 25145, 47447, 28753, 15317, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 33480, 38732, 36791, 28573, 202528, 58057, 36492, 9009, 19551, 15133, 50867, 40509, 200866, 51847, 136620, 199974, 16724, 47583, 263110, 203314, 32931, 20253, 20446, 41378, 212238, 46562, 60539, 949, 1921, 40676, 207021, 56758, 14153, 205544, 197433, 208685, 9902, 198412, 48254, 201178, 140810, 13213, 37963, 133612, 62874, 59711, 394923, 25923, 210937, 211759, 400797, 209181, 141039, 55081, 61323, 63213, 51430, 133480, 137502, 30081, 139693, 47720, 200393, 201029, 30811, 206368, 4657, 7713, 4761, 4788, 6762, 16625, 58453]"
None,274,4523,0.06057799999999999,84.01251000000002,1387.550034403801,0.060549,"[204916, 198231, 210695, 202888, 210852, 42692, 131910, 147057, 199614, 271991, 210842, 151814, 197730, 199186, 200021, 216157, 202911, 151407, 201217, 33760, 197919, 197606, 211051, 399358, 216452, 216435, 54197, 202662, 151464]"
Finance and Insurance,20,4523,0.004421,18.000030000000002,1387.550034403801,0.012972,"[209968, 60389, 51126, 201836, 207713]"
Education and Research,23,4523,0.005083999999999999,6.014907,1387.550034403801,0.004336,"[209641, 4538, 56434, 46019, 270410, 141173, 60310, 206981, 140731]"
Manufacturing,6,4523,0.0013260000000000001,4.000030000000001,1387.550034403801,0.0028829999999999997,"[44477, 51259, 23145, 203635]"
"Media, Publishing, and Broadcasting",20,4523,0.004421,2.172165,1387.550034403801,0.001565,"[211027, 33905, 61112, 199465, 398668, 206843]"
"Freight, Shipment, and Postal Services",5,4523,0.001105,2.000046,1387.550034403801,0.001441,"[56849, 205157]"
Construction and Real Estate,28,4523,0.006190000000000001,1.104553,1387.550034403801,0.0007959999999999999,"[52042, 399558, 199925, 151338, 39900]"
Other,11,4523,0.002432,1.0001539999999998,1387.550034403801,0.000721,"[141444, 50069, 40138, 38008]"
Travel and Accommodation,1,4523,0.000221,1.0,1387.550034403801,0.000721,[133375]
Health Care Services,3,4523,0.000663,0.004395,1387.550034403801,3e-06,[46997]
"Retail Stores, Wholesale, and E-commerce Sites",5,4523,0.001105,0.003967000000000001,1387.550034403801,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,2,4523,0.000442,0.000488,1387.550034403801,0.0,[205212]
