org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
Differ Communications Limited,1,4536,0.00022,0.0625,1393.5501412153244,4.5e-05,[399558],['CA'],['Construction and Real Estate'],['None']
Baoshuo Network,1,4536,0.00022,0.0625,1393.5501412153244,4.5e-05,[151814],['CN'],['None'],['None']
Hurricane Electric LLC,1,4536,0.00022,0.0625,1393.5501412153244,4.5e-05,[6939],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Bharti Airtel Limited,165,4536,0.036376,0.039597,1393.5501412153244,2.8e-05,[45609],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Akamai International B.V.,10,4536,0.002205,0.039062,1393.5501412153244,2.8e-05,[33905],['NL'],"['Media, Publishing, and Broadcasting']",['Online Music and Video Streaming Services']
Phan Nhat Nghi,9,4536,0.001984,0.035156,1393.5501412153244,2.5e-05,[199925],['VG'],['Construction and Real Estate'],['Other']
"Amazon.com, Inc.",1227,4536,0.270503,0.021011,1393.5501412153244,1.5e-05,[16509],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Akamai Technologies, Inc.",1221,4536,0.26918000000000003,0.018585,1393.5501412153244,1.3e-05,"[36183, 16625]",['US'],['Computer and Information Technology'],['Computer and Network Security']
Cogent Communications,6,4536,0.001323,0.015656,1393.5501412153244,1.1e-05,[174],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Cloudflare, Inc.",248,4536,0.054674,0.009964,1393.5501412153244,7e-06,[13335],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
KIRILL ZINOV,2,4536,0.000441,0.007812,1393.5501412153244,6e-06,[199186],['RU'],['None'],['None']
BWE CAPITAL LIMITED,2,4536,0.000441,0.007812,1393.5501412153244,6e-06,[197730],['VG'],['None'],['None']
POLONETWORK LIMITED,14,4536,0.003086,0.006851,1393.5501412153244,5e-06,[151338],['HK'],['Construction and Real Estate'],['Buildings (Residential or Commercial)']
Infosimples Ltda.,13,4536,0.002866,0.006836,1393.5501412153244,5e-06,[270410],['BR'],['Education and Research'],"['Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)']"
Developed Methods LLC,41,4536,0.009039,0.004517,1393.5501412153244,3e-06,[400519],['US'],['Service'],['Other']
Black Mesa Corporation,3,4536,0.000661,0.004395,1393.5501412153244,3e-06,[46997],['US'],['Health Care Services'],['Other']
Free Range Cloud Hosting Inc.,3,4536,0.000661,0.003937,1393.5501412153244,3e-06,[53356],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
AKILE LTD,2,4536,0.000441,0.003922,1393.5501412153244,3e-06,[61112],['GB'],"['Media, Publishing, and Broadcasting']",['Online Informational Content']
Tianhong Peng,2,4536,0.000441,0.003922,1393.5501412153244,3e-06,[200021],['CN'],['None'],['None']
Hytron Network Services Limited,2,4536,0.00044,0.003921,1393.5501412153244,3e-06,"[151407, 202662]",['HK'],['None'],['None']
"Nightfall Networks, LLC",1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[60310],['US'],['Education and Research'],['Other']
None,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[216157],['None'],['None'],['None']
Lilith Network INC.,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[202528],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Portland Internet Hosting LLC,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[36791],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PaoPaoYu Network LTD.,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[202911],['CA'],['None'],['None']
FeiYa Network LTD.,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[199465],['US'],"['Media, Publishing, and Broadcasting']",['Online Informational Content']
Securebit AG,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[58057],['CH'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
CMC Telecom Infrastructure Company,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[38732],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SteveYi Experiment Network,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[141173],['TW'],['Education and Research'],['None']
Web Werks,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[33480],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Adrian Paschkowski,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[205987],['DE'],"['Retail Stores, Wholesale, and E-commerce Sites']",['Other']
Claro NXT Telecomunicacoes Ltda,1,4536,0.00022,0.003906,1393.5501412153244,3e-06,[28573],['BR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Google LLC,221,4536,0.048721,0.003372,1393.5501412153244,2e-06,[36492],['US'],['Computer and Information Technology'],['Software Development']
M247 Europe SRL,35,4536,0.007716,0.002365,1393.5501412153244,2e-06,[9009],['RO'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Incapsula Inc,89,4536,0.019621,0.001358,1393.5501412153244,1e-06,[19551],['US'],['Computer and Information Technology'],['Computer and Network Security']
Edgecast Inc.,89,4536,0.01962,0.001358,1393.5501412153244,1e-06,"[15133, 14153]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
HOSTKEY B.V.,4,4536,0.000882,0.000977,1393.5501412153244,1e-06,[50867],['NL'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Fly.io, Inc.",51,4536,0.011243,0.000778,1393.5501412153244,1e-06,[40509],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
John Mark Gabriel Caguicla,20,4536,0.004409,0.000534,1393.5501412153244,0.0,[200866],['PH'],['Computer and Information Technology'],['Software Development']
LoudTronix Inc.,2,4536,0.000441,0.000488,1393.5501412153244,0.0,[205212],['CA'],['Community Groups and Nonprofits'],['Other']
Nearoute Limited,2,4536,0.000441,0.000488,1393.5501412153244,0.0,[51847],['HK'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
VMHaus Limited,2,4536,0.000441,0.000488,1393.5501412153244,0.0,[136620],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
MD TECHNOLOGY LIMITED,2,4536,0.000441,0.000488,1393.5501412153244,0.0,[199974],['HK'],['Computer and Information Technology'],['Software Development']
RADISHCLOUD TECHNOLOGY LLC,6,4536,0.001323,0.00032,1393.5501412153244,0.0,[201217],['US'],['None'],['None']
Hostinger International Limited,19,4536,0.004189,0.00029,1393.5501412153244,0.0,[47583],['CY'],['Computer and Information Technology'],['Software Development']
WideOpenWest Finance LLC,4,4536,0.000882,0.00029,1393.5501412153244,0.0,[16724],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Christopher Mountford,1,4536,0.00022,0.000244,1393.5501412153244,0.0,[206981],['GB'],['Education and Research'],['None']
Peaktera,1,4536,0.00022,0.000244,1393.5501412153244,0.0,[32931],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
HATS NETWORK INC.,1,4536,0.00022,0.000244,1393.5501412153244,0.0,[203314],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Skydance Productions LLC,1,4536,0.00022,0.000244,1393.5501412153244,0.0,[398668],['US'],"['Media, Publishing, and Broadcasting']",['None']
Louvetel Comunicação Comercial Ltda ME,1,4536,0.00022,0.000244,1393.5501412153244,0.0,[263110],['BR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Qwilt Inc.,14,4536,0.003086,0.000214,1393.5501412153244,0.0,[20253],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"StackPath, LLC.",13,4536,0.002866,0.000198,1393.5501412153244,0.0,[20446],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ipcom GmbH,13,4536,0.002866,0.000198,1393.5501412153244,0.0,"[1921, 207021]",['AT'],['Computer and Information Technology'],['None']
Kirino LLC,12,4536,0.002646,0.000183,1393.5501412153244,0.0,[41378],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Datacamp Limited,8,4536,0.001764,0.000122,1393.5501412153244,0.0,[212238],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Performive LLC,8,4536,0.001764,0.000122,1393.5501412153244,0.0,[46562],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Misaka Network, Inc.",6,4536,0.001323,9.2e-05,1393.5501412153244,0.0,[50069],['US'],['Other'],['None']
Huicast Telecom Limited,6,4536,0.001323,9.2e-05,1393.5501412153244,0.0,[60539],['HK'],['Computer and Information Technology'],['None']
Psychz Networks,5,4536,0.001102,7.6e-05,1393.5501412153244,0.0,[40676],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
xTom,5,4536,0.001102,7.6e-05,1393.5501412153244,0.0,[949],['US'],['Computer and Information Technology'],['None']
Cr0bar Limited,4,4536,0.000882,6.1e-05,1393.5501412153244,0.0,[56758],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
XuanMing Liu,3,4536,0.000661,4.6e-05,1393.5501412153244,0.0,[197433],['CN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Serverius Holding B.V.,3,4536,0.000661,4.6e-05,1393.5501412153244,0.0,[208685],['NL'],['Computer and Information Technology'],['None']
LEASEWEB UK LIMITED,3,4536,0.000661,4.6e-05,1393.5501412153244,0.0,[205544],['GB'],['Computer and Information Technology'],['None']
Daniel Cid,3,4536,0.000661,4.6e-05,1393.5501412153244,0.0,[205157],['US'],"['Freight, Shipment, and Postal Services']",['Other']
NeocomISP Limited,3,4536,0.000661,4.6e-05,1393.5501412153244,0.0,[9902],['KH'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Alliance LLC,3,4536,0.000661,4.6e-05,1393.5501412153244,0.0,[39900],['RU'],['Construction and Real Estate'],['Real Estate (Residential and/or Commercial)']
Rage4 Networks Limited,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[198412],['GB'],['Computer and Information Technology'],['Software Development']
ECO-INITIATIVE LLC,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[201572],['UA'],"['Retail Stores, Wholesale, and E-commerce Sites']",['None']
Euronet Telekomunikasyon A.S.,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[201178],['TR'],['Computer and Information Technology'],['None']
UK-2 Limited,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[13213],['GB'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Ashton Holmes, Sole Proprietorship",2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[33760],['US'],['None'],['None']
Aperture Science Limited,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[38008],['HK'],['Other'],['None']
HZ Hosting Ltd,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[59711],['BG'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Vodafone Australia Pty Ltd,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[133612],['AU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Ismael Munoz Hernandez,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[197606],['ES'],['None'],['None']
Web2Objects LLC,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[62874],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
20i Limited,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[48254],['GB'],['Computer and Information Technology'],['None']
"Mach Dilemma, LLC",2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[40138],['US'],['Other'],['None']
Megacore Technology Company Limited,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[140810],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Noah van der Aa,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[197919],['NL'],['None'],['None']
Jikai Ren,2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[206843],['CN'],"['Media, Publishing, and Broadcasting']",['Online Informational Content']
"Alibaba (US) Technology Co., Ltd.",2,4536,0.000441,3.1e-05,1393.5501412153244,0.0,[37963],['US'],['Computer and Information Technology'],['None']
"ChoicePoint, Inc.",1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[25923],['US'],['Computer and Information Technology'],['Software Development']
"Anthropic, PBC",1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[399358],['US'],['None'],['None']
Xiufeng Guo,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[210937],['DE'],['Computer and Information Technology'],['Software Development']
Alex Liu,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[206368],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Zenex 5ive Limited,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[209181],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Artfiles LLC,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[394923],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
AltusHost B.V.,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[51430],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Astute Internet,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[63213],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
24 SHELLS,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[55081],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
CORK INTERNET EXCHANGE LIMITED,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[47720],['IE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"CacheNetworks, Inc.",1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[30081],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
relaxt Webdienstleistungsagentur GmbH,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[205989],['AT'],['Service'],['Other']
TOHU Public Internet,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[140731],['CN'],['Education and Research'],['None']
TGs4 Networks Inc.,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[54197],['CA'],['None'],['None']
ANS ACADEMY LIMITED,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[61323],['GB'],['Computer and Information Technology'],['None']
Dazhong Technology Network Studio of Tieling County,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[211051],['CN'],['None'],['None']
TEFINCOM S.A.,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[141039],['PA'],['Computer and Information Technology'],['None']
IBM,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[23145],['US'],['Manufacturing'],['Electronics and Computer Components']
Optimizely AB,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[30811],['SE'],['Computer and Information Technology'],['Other']
Ping Identity Corporation,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[400797],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Plim Mobile Telecom LLC,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[216435],['US'],['None'],['None']
Nazwa.pl Sp.z.o.o.,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[15967],['PL'],['Service'],"['Law, Business, and Consulting Services']"
NOMINET UK,1,4536,0.00022,1.5e-05,1393.5501412153244,0.0,[137502],['GB'],['Computer and Information Technology'],['None']
