org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4546,0.013638,992.0,1391.6054696440697,0.712846,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",95,4546,0.020897,58.4375,1391.6054696440697,0.041993,[204916],['TH'],['None'],['None']
Latitude.sh,2,4546,0.00044,32.0,1391.6054696440697,0.022995,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,30,4546,0.006599,30.0,1391.6054696440697,0.021558,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,24,4546,0.005279,24.0,1391.6054696440697,0.017246,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4546,0.00396,18.0,1391.6054696440697,0.012935000000000002,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
Oxylabs,1,4546,0.00022,16.0,1391.6054696440697,0.011498,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",14,4546,0.0030800000000000003,13.000015,1391.6054696440697,0.009342,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,13,4546,0.00286,13.0,1391.6054696440697,0.009340999999999999,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4546,0.0033,12.000046,1391.6054696440697,0.008623,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4546,0.00198,9.0,1391.6054696440697,0.006467,"[210695, 210852]",['RU'],['None'],['None']
LLC Vpsville,11,4546,0.00242,8.1875,1391.6054696440697,0.005883,[59504],['RU'],['Computer and Information Technology'],['Software Development']
SIXNET OPERATION LTD,9,4546,0.00198,8.003906,1391.6054696440697,0.005752,[198231],['GB'],['None'],['None']
Clouvider Limited,29,4546,0.006379,8.000549,1391.6054696440697,0.005749,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Baxet,10,4546,0.0022,8.000031,1391.6054696440697,0.005749,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Ferdinand Zink trading as Tube-Hosting,8,4546,0.00176,7.003906,1391.6054696440697,0.005033,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,8,4546,0.00176,6.000031,1391.6054696440697,0.004312,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
Netex Limited,6,4546,0.00132,6.0,1391.6054696440697,0.004312,[51837],['HK'],['Computer and Information Technology'],['Software Development']
ArtPlanet LLC,6,4546,0.00132,6.0,1391.6054696440697,0.004312,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Hivelocity Inc,12,4546,0.00264,5.009033,1391.6054696440697,0.003599,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,6,4546,0.00132,5.000015,1391.6054696440697,0.003593,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,8,4546,0.00176,4.000519,1391.6054696440697,0.002875,[62217],['GB'],['Computer and Information Technology'],['None']
