category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,134,4535,0.029551,1003.004822,1392.6091775298119,0.7202329999999999,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 201633, 138190, 205989]"
Computer and Information Technology,3999,4535,0.8818509999999999,268.169535,1392.6091775298119,0.192556,"[396356, 44812, 210107, 396319, 20473, 30633, 200373, 59504, 62240, 49581, 49542, 51659, 51837, 61317, 60781, 62217, 207990, 204490, 7018, 198571, 52041, 208626, 206873, 48108, 29182, 199669, 212477, 3175, 49392, 56534, 212521, 50902, 58061, 210499, 22773, 1239, 54113, 213220, 50113, 396113, 64080, 266732, 49981, 60703, 135605, 396362, 28753, 196733, 25145, 202235, 36992, 15317, 196968, 41108, 47447, 43260, 43317, 209146, 150347, 150445, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 36791, 33480, 202528, 38732, 58057, 28573, 36492, 9009, 19551, 15133, 50867, 40509, 200866, 51847, 199974, 136620, 16724, 47583, 32931, 203314, 212238, 263110, 20253, 20446, 41378, 46562, 60539, 1921, 949, 40676, 56758, 207021, 205544, 208685, 14153, 9902, 197433, 59711, 62874, 133612, 48254, 140810, 13213, 37963, 201178, 198412, 23467, 394923, 210937, 211759, 209181, 400797, 25923, 55081, 61323, 63213, 51430, 133480, 137502, 139693, 30081, 47720, 141039, 43357, 201029, 206368, 200393, 206998, 30811, 4657, 7713, 4761, 4788, 6762, 16625, 58453]"
None,277,4535,0.06108899999999999,86.13406200000004,1392.6091775298119,0.061851,"[204916, 198231, 210695, 202888, 210852, 42692, 131910, 271991, 199614, 147057, 210842, 151814, 199186, 197730, 200021, 202911, 151407, 201217, 216107, 209642, 197606, 33760, 197919, 399358, 211051, 216452, 216435, 151464, 54197, 202662]"
Finance and Insurance,20,4535,0.004411999999999999,18.000030000000002,1392.6091775298119,0.012924999999999999,"[209968, 60389, 51126, 201836, 207713]"
Education and Research,23,4535,0.005076,6.014907,1392.6091775298119,0.004319,"[209641, 4538, 56434, 46019, 270410, 141173, 60310, 206981, 140731]"
Manufacturing,6,4535,0.0013250000000000002,4.000030000000001,1392.6091775298119,0.002872,"[44477, 51259, 23145, 203635]"
"Media, Publishing, and Broadcasting",20,4535,0.004411,2.172165,1392.6091775298119,0.00156,"[211027, 33905, 61112, 199465, 398668, 206843]"
"Freight, Shipment, and Postal Services",5,4535,0.001103,2.000046,1392.6091775298119,0.001436,"[56849, 205157]"
Construction and Real Estate,28,4535,0.006176,1.104553,1392.6091775298119,0.000793,"[52042, 399558, 199925, 151338, 39900]"
Other,12,4535,0.0026469999999999996,1.0001689999999999,1392.6091775298119,0.000718,"[141444, 50069, 40138, 38008, 135489]"
Travel and Accommodation,1,4535,0.000221,1.0,1392.6091775298119,0.000718,[133375]
Health Care Services,3,4535,0.000662,0.004395,1392.6091775298119,3e-06,[46997]
"Retail Stores, Wholesale, and E-commerce Sites",5,4535,0.0011040000000000002,0.003967000000000001,1392.6091775298119,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,2,4535,0.000441,0.000488,1392.6091775298119,0.0,[205212]
