country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3583,4546,0.788171,1083.8607000000002,1391.6054696440697,0.7788550000000001,"[397165, 396356, 396319, 20473, 30633, 61317, 7018, 209242, 1239, 22773, 54113, 15317, 396362, 53667, 6939, 16509, 36183, 174, 13335, 400519, 46997, 36791, 33480, 199465, 60310, 36492, 19551, 15133, 40509, 16724, 201217, 32931, 398668, 20253, 20446, 41378, 46562, 50069, 40676, 949, 205157, 14153, 37963, 62874, 33760, 40138, 216435, 25923, 394923, 399358, 23145, 23467, 30081, 55081, 32150, 207487, 206368, 400797, 16625]"
RU,111,4546,0.024419000000000003,93.32048000000002,1391.6054696440697,0.06706100000000001,"[44812, 59504, 210695, 49542, 51659, 204490, 208626, 29182, 199669, 206873, 48108, 60389, 3175, 49392, 212521, 56534, 210852, 211027, 213220, 56434, 199186, 39900, 207713]"
TH,95,4546,0.020897,58.4375,1391.6054696440697,0.041993,[204916]
GB,100,4546,0.021999000000000008,33.010176999999985,1391.6054696440697,0.023722,"[198231, 62240, 62217, 52041, 44477, 209641, 202888, 202235, 199614, 61112, 136620, 212238, 206981, 56758, 205544, 48254, 13213, 198412, 209181, 61323, 137502, 203635, 58339]"
TR,29,4546,0.006378999999999999,27.000031,1391.6054696440697,0.019403000000000004,"[210107, 43260, 196733, 25145, 201178]"
DE,29,4546,0.006379999999999999,25.007842000000004,1391.6054696440697,0.017972,"[200373, 49581, 198571, 200081, 196968, 41108, 28753, 47447, 205987, 210937, 200393]"
PT,18,4546,0.00396,18.0,1391.6054696440697,0.012935000000000002,"[209968, 51126, 56849, 52042]"
NL,32,4546,0.007040000000000001,9.040177,1391.6054696440697,0.006497,"[60781, 212477, 49981, 33905, 50867, 208685, 197919, 51430]"
HK,41,4546,0.009019999999999999,7.012176000000001,1391.6054696440697,0.005039,"[51837, 141444, 151338, 151407, 51847, 199974, 209642, 60539, 38008, 211759, 135489, 138190, 202662, 58453]"
UA,18,4546,0.00396,6.067704,1391.6054696440697,0.004361,"[47596, 8772, 201572, 201836]"
IN,170,4546,0.037396,4.039612,1391.6054696440697,0.0029019999999999996,"[207990, 45609, 216452]"
FR,4,4546,0.00088,4.0,1391.6054696440697,0.002875,"[50902, 60703, 209146]"
LV,3,4546,0.00066,3.0,1391.6054696440697,0.002156,"[58061, 43317]"
IT,4,4546,0.00088,2.0,1391.6054696440697,0.001437,"[42692, 6762]"
SA,2,4546,0.00044,2.0,1391.6054696440697,0.001437,[210499]
LT,2,4546,0.00044,2.0,1391.6054696440697,0.001438,"[51259, 150445]"
ID,133,4546,0.029257000000000002,1.601807,1391.6054696440697,0.0011510000000000001,"[46019, 210842, 7713, 4761]"
CA,12,4546,0.0026400000000000004,1.07112,1391.6054696440697,0.0007700000000000001,"[396113, 399558, 202911, 202528, 205212, 203314, 53356, 54197, 63213, 139693]"
CN,12,4546,0.00264,1.066544,1391.6054696440697,0.000767,"[4538, 151814, 200021, 197433, 206843, 211051, 140731, 151464]"
TW,2,4546,0.00044,1.003906,1391.6054696440697,0.000722,"[133375, 141173]"
CY,20,4546,0.004399,1.00029,1391.6054696440697,0.000719,"[61178, 47583]"
CZ,2,4546,0.00044,1.000015,1391.6054696440697,0.000719,[50113]
PK,1,4546,0.00022,1.0,1391.6054696440697,0.000719,[147057]
PE,1,4546,0.00022,1.0,1391.6054696440697,0.000719,[266732]
SG,2,4546,0.00044,1.0,1391.6054696440697,0.000719,"[150347, 4657]"
AR,1,4546,0.00022,1.0,1391.6054696440697,0.000719,[271991]
JP,1,4546,0.00022,1.0,1391.6054696440697,0.000719,[131910]
EG,1,4546,0.00022,1.0,1391.6054696440697,0.000719,[36992]
KR,1,4546,0.00022,1.0,1391.6054696440697,0.000719,[135605]
VG,11,4546,0.00242,0.042968,1391.6054696440697,3.1e-05,"[199925, 197730]"
BR,15,4546,0.0033000000000000004,0.010986,1391.6054696440697,8.000000000000001e-06,"[270410, 28573, 263110]"
VN,3,4546,0.00066,0.003937,1391.6054696440697,3e-06,"[38732, 140810]"
CH,1,4546,0.00022,0.003906,1391.6054696440697,3e-06,[58057]
RO,35,4546,0.007699,0.002365,1391.6054696440697,2e-06,[9009]
PH,20,4546,0.004399,0.000534,1391.6054696440697,0.0,[200866]
None,2,4546,0.00044,0.000259,1391.6054696440697,0.0,"[216107, 215907]"
AT,10,4546,0.0022,0.000152,1391.6054696440697,0.0,"[1921, 207021, 205989]"
AU,3,4546,0.00066,4.6e-05,1391.6054696440697,0.0,"[133612, 133480]"
KH,3,4546,0.00066,4.6e-05,1391.6054696440697,0.0,[9902]
ES,2,4546,0.00044,3.1e-05,1391.6054696440697,0.0,[197606]
BG,2,4546,0.00044,3.1e-05,1391.6054696440697,0.0,[59711]
SE,2,4546,0.00044,3e-05,1391.6054696440697,0.0,"[201633, 30811]"
PL,2,4546,0.00044,3e-05,1391.6054696440697,0.0,"[15967, 201029]"
IE,2,4546,0.00044,3e-05,1391.6054696440697,0.0,"[47720, 206998]"
VU,1,4546,0.00022,1.5e-05,1391.6054696440697,0.0,[43357]
PA,1,4546,0.00022,1.5e-05,1391.6054696440697,0.0,[141039]
MY,1,4546,0.00022,0.0,1391.6054696440697,0.0,[4788]
