org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4528,0.013693,992.0,1389.612793803215,0.713868,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",96,4528,0.021201,60.375,1389.612793803215,0.043447,[204916],['TH'],['None'],['None']
Latitude.sh,2,4528,0.000442,32.0,1389.612793803215,0.023028,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,30,4528,0.006625,30.0,1389.612793803215,0.021589,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,21,4528,0.004638,21.0,1389.612793803215,0.015112,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4528,0.003976,18.0,1389.612793803215,0.012953,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
Oxylabs,1,4528,0.000221,16.0,1389.612793803215,0.011514,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",14,4528,0.0030919999999999997,13.000015,1389.612793803215,0.009356,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4528,0.003313,12.000046,1389.612793803215,0.008636,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,11,4528,0.0024300000000000003,11.0,1389.612793803215,0.007916,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4528,0.001988,9.0,1389.612793803215,0.006476,"[210695, 210852]",['RU'],['None'],['None']
SIXNET OPERATION LTD,9,4528,0.001988,8.003906,1389.612793803215,0.00576,[198231],['GB'],['None'],['None']
Clouvider Limited,30,4528,0.006625,8.000565,1389.612793803215,0.005757,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Baxet,10,4528,0.002208,8.000031,1389.612793803215,0.005757,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,10,4528,0.002208,7.1875,1389.612793803215,0.005172,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Ferdinand Zink trading as Tube-Hosting,8,4528,0.001767,7.003906,1389.612793803215,0.00504,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,9,4528,0.001988,7.000031,1389.612793803215,0.005037,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
Netex Limited,6,4528,0.001325,6.0,1389.612793803215,0.004318,[51837],['HK'],['Computer and Information Technology'],['Software Development']
ArtPlanet LLC,6,4528,0.001325,6.0,1389.612793803215,0.004318,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Hivelocity Inc,12,4528,0.00265,5.009033,1389.612793803215,0.003605,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4528,0.001104,5.0,1389.612793803215,0.003598,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,8,4528,0.001767,4.000519,1389.612793803215,0.002879,[62217],['GB'],['Computer and Information Technology'],['None']
HostRoyale Technologies Pvt Ltd,4,4528,0.000883,4.0,1389.612793803215,0.002878,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kontel LLC,4,4528,0.000883,4.0,1389.612793803215,0.002878,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Cloudflare London, LLC",16,4528,0.003534,3.000198,1389.612793803215,0.002159,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
"Scaleblade, Ltd.",4,4528,0.000883,3.000015,1389.612793803215,0.002159,[52041],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ServTech LTD,4,4528,0.000883,3.000015,1389.612793803215,0.002159,[208626],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
STARK INDUSTRIES SOLUTIONS LTD,3,4528,0.000663,3.0,1389.612793803215,0.002159,[44477],['GB'],['Manufacturing'],"['Metal, Glass, Wood, and Paper Manufacturing']"
GalaxyStar LLC,3,4528,0.000663,3.0,1389.612793803215,0.002159,[206873],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
