category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,24140,45428,0.5313700000000001,45.750846,93.75983941870814,0.487952,"[395839, 29182, 213220, 44812, 57043, 29014, 48261, 53667, 30633, 60781, 198571, 64267, 135981, 30721, 140810, 36492, 41405, 138652, 6939, 5410, 41378, 62874, 33387, 396356, 13213, 9009, 13335, 45609, 16509, 51430, 16724, 62217, 61317, 262287, 12876, 56655, 138997, 46841, 45027, 46562, 51115, 56630, 213192, 30860, 212238, 268972, 835, 174, 54113, 50113, 200827, 6315, 577, 62240, 55081, 133480, 8100, 397373, 12167, 62282, 40676, 11990, 21859, 1930, 26527, 9498, 134094, 55836, 11878, 58466, 58487, 60294, 58542, 58541, 58777, 58810, 58057, 59437, 59504, 44901, 59605, 58453, 49542, 44974, 45758, 49544, 49981, 48635, 47583, 47447, 51468, 51873, 53356, 45899, 45727, 56046, 45474, 54455, 45430, 55303, 55410, 45090, 55644, 55818, 56040, 56041, 55990, 60893, 207375, 205766, 205544, 205125, 204957, 204490, 204055, 203961, 202505, 200738, 200487, 199752, 207996, 61098, 395747, 266768, 264642, 262459, 211786, 210107, 209622, 209453, 199274, 199244, 198068, 198066, 134771, 43766, 134756, 134238, 133798, 133159, 131445, 63949, 63410, 63023, 61323, 135967, 136188, 136959, 140903, 197695, 147049, 142055, 140716, 137697, 140061, 139203, 138915, 138421, 137702, 44066, 36351, 43641, 8422, 9002, 8966, 8943, 8888, 8781, 8772, 8697, 8560, 8342, 7922, 7713, 7545, 6805, 6762, 6724, 6718, 9121, 9299, 9312, 12360, 12306, 11019, 10474, 9930, 9929, 9924, 9829, 9824, 9808, 9806, 9534, 9500, 9381, 6697, 6233, 5606, 3292, 2875, 2860, 2527, 1955, 1680, 1653, 1547, 1299, 1257, 852, 812, 701, 680, 513, 3214, 3303, 5432, 3320, 4837, 4835, 4812, 4811, 4808, 4802, 4788, 4739, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 12849, 12859, 13030, 30781, 29789, 29632, 29413, 29222, 29097, 29075, 29066, 28890, 28573, 28075, 27947, 27823, 25923, 25532, 25454, 25148, 30764, 30798, 24547, 42487, 41357, 40630, 39122, 38365, 38266, 38255, 38040, 35826, 35470, 34762, 34665, 33438, 24961, 24444, 13285, 17501, 17378, 17185, 16625, 16276, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14340, 14080, 13999, 17428, 24400, 17639, 24309, 24203, 23884, 23724, 23693, 22822, 22697, 22439, 21575, 21100, 20853, 20473, 20253, 19551, 18001, 398565]"
Education and Research,39,45428,0.0008579999999999999,32.000015,93.75983941870814,0.341298,"[209641, 1659, 204679, 200351, 4538, 24357]"
None,213,45428,0.0046879999999999995,14.00396,93.75983941870814,0.149361,"[197992, 210644, 204916, 202888, 197619, 201217, 216435, 41717, 200241, 216089, 197730, 197598, 149042, 7679, 9354, 9605, 2497, 38631, 33760, 17511]"
Construction and Real Estate,9,45428,0.000198,2.0,93.75983941870814,0.021331,"[199925, 211309, 210079, 16345]"
"Media, Publishing, and Broadcasting",12784,45428,0.28141199999999994,0.004296,93.75983941870814,4.6e-05,"[396982, 149485, 60068, 20940, 43614, 11426, 2635, 25019, 33363, 21342]"
Other,28,45428,0.000616,0.000427,93.75983941870814,5e-06,[397031]
Community Groups and Nonprofits,14,45428,0.000308,0.000122,93.75983941870814,1e-06,"[205212, 208492, 35492]"
Health Care Services,11,45428,0.000242,0.000122,93.75983941870814,1e-06,"[46997, 38]"
Government and Public Administration,44,45428,0.0009679999999999999,3.1e-05,93.75983941870814,0.0,"[19969, 397232, 397226, 397224, 134768, 62571, 15130]"
Service,44,45428,0.0009689999999999999,1.5e-05,93.75983941870814,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",7958,45428,0.175178,2e-06,93.75983941870814,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",124,45428,0.00273,0.0,93.75983941870814,0.0,[208058]
Finance and Insurance,1,45428,2.2e-05,0.0,93.75983941870814,0.0,[134762]
"Freight, Shipment, and Postal Services",13,45428,0.000286,0.0,93.75983941870814,0.0,[3389]
"Museums, Libraries, and Entertainment",6,45428,0.000132,0.0,93.75983941870814,0.0,"[131486, 137753]"
