category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,134,4546,0.029477000000000003,1003.004822,1391.6054696440697,0.7207549999999999,"[397165, 47596, 209242, 200081, 61178, 400519, 15967, 201633, 138190, 205989]"
Computer and Information Technology,4010,4546,0.882104,270.16578200000004,1391.6054696440697,0.19414499999999998,"[396356, 44812, 210107, 396319, 20473, 30633, 200373, 59504, 62240, 49581, 49542, 51659, 51837, 61317, 60781, 62217, 207990, 7018, 204490, 198571, 208626, 52041, 29182, 199669, 206873, 48108, 212477, 3175, 49392, 212521, 56534, 50902, 58061, 210499, 1239, 22773, 54113, 213220, 50113, 266732, 36992, 15317, 49981, 135605, 396113, 396362, 60703, 150445, 196968, 41108, 28753, 209146, 43260, 43317, 196733, 25145, 202235, 150347, 47447, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 36791, 33480, 202528, 38732, 58057, 28573, 36492, 9009, 19551, 15133, 50867, 40509, 200866, 51847, 199974, 136620, 16724, 47583, 32931, 212238, 203314, 263110, 20253, 20446, 41378, 46562, 60539, 1921, 40676, 949, 207021, 56758, 205544, 208685, 197433, 9902, 14153, 37963, 59711, 53356, 62874, 48254, 133612, 13213, 140810, 201178, 198412, 25923, 394923, 210937, 23467, 209181, 211759, 30081, 43357, 55081, 51430, 61323, 63213, 133480, 47720, 137502, 139693, 141039, 32150, 206998, 30811, 200393, 206368, 201029, 400797, 16625, 7713, 6762, 4788, 4761, 4657, 58453]"
None,276,4546,0.06071399999999999,84.13407700000005,1391.6054696440697,0.06046,"[204916, 198231, 210695, 202888, 42692, 210852, 131910, 271991, 147057, 199614, 210842, 151814, 199186, 197730, 200021, 202911, 151407, 201217, 216107, 209642, 197606, 33760, 197919, 216452, 216435, 215907, 211051, 399358, 54197, 151464, 202662]"
Finance and Insurance,20,4546,0.004399999999999999,18.000030000000002,1391.6054696440697,0.012934999999999999,"[209968, 60389, 51126, 207713, 201836]"
Education and Research,23,4546,0.00506,6.014907,1391.6054696440697,0.004324,"[209641, 4538, 56434, 46019, 270410, 141173, 60310, 206981, 140731]"
Manufacturing,6,4546,0.00132,4.000030000000001,1391.6054696440697,0.002875,"[44477, 51259, 23145, 203635]"
"Freight, Shipment, and Postal Services",5,4546,0.0011,2.000046,1391.6054696440697,0.001437,"[56849, 205157]"
"Media, Publishing, and Broadcasting",21,4546,0.00462,1.1721959999999998,1391.6054696440697,0.000842,"[211027, 33905, 61112, 199465, 398668, 206843]"
Construction and Real Estate,28,4546,0.00616,1.104553,1391.6054696440697,0.000794,"[52042, 399558, 199925, 151338, 39900]"
Other,12,4546,0.00264,1.0001689999999999,1391.6054696440697,0.000719,"[141444, 50069, 38008, 40138, 135489]"
Travel and Accommodation,1,4546,0.00022,1.0,1391.6054696440697,0.000719,[133375]
Health Care Services,3,4546,0.00066,0.004395,1391.6054696440697,3e-06,[46997]
"Retail Stores, Wholesale, and E-commerce Sites",5,4546,0.0011,0.003967000000000001,1391.6054696440697,3e-06,"[205987, 201572, 207487, 58339]"
Community Groups and Nonprofits,2,4546,0.00044,0.000488,1391.6054696440697,0.0,[205212]
