category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",124.0,45428.0,0.0027295940829444396,0.0,93.75983941870814,0.0
Community Groups and Nonprofits,16.0,49956.0,0.0003202818480262631,0.00061,1483.3726332219233,4.112250599332309e-07
Computer and Information Technology,28131.0,49956.0,0.5631155416766754,309.982821,1483.3726332219233,0.2089716461377
Construction and Real Estate,37.0,49956.0,0.0007406517735607334,3.104553,1483.3726332219233,0.0020929016286735935
Education and Research,62.0,49956.0,0.0012410921611017696,38.014922,1483.3726332219233,0.025627358324273933
Finance and Insurance,21.0,49956.0,0.0004203699255344703,18.000030000000002,1483.3726332219233,0.012134530189426158
"Freight, Shipment, and Postal Services",18.0,49956.0,0.000360317079029546,2.000046,1483.3726332219233,0.0013483098954413424
Government and Public Administration,44.0,45428.0,0.0009685656423351237,3.1e-05,93.75983941870814,3.3063196558562463e-07
Health Care Services,14.0,49956.0,0.00028024661702298024,0.004516999999999999,1483.3726332219233,3.045087861833449e-06
Manufacturing,6.0,4528.0,0.001325088339222615,4.000030000000001,1389.612793803215,0.0028785212814948008
"Media, Publishing, and Broadcasting",12804.0,49956.0,0.25630554888301704,2.176461,1483.3726332219233,0.0014672382051923603
"Museums, Libraries, and Entertainment",6.0,45428.0,0.0001320771330456987,0.0,93.75983941870814,0.0
None,491.0,49956.0,0.009828649211305948,100.07921400000004,1483.3726332219233,0.06746734553314862
Other,39.0,49956.0,0.0007806870045640163,1.0005809999999997,1483.3726332219233,0.0006745311175295935
"Retail Stores, Wholesale, and E-commerce Sites",7963.0,49956.0,0.15940027223957082,0.003969,1483.3726332219233,2.6756594473360553e-06
Service,179.0,49956.0,0.0035831531747938187,1004.004836,1483.3726332219233,0.6768392604218912
Travel and Accommodation,1.0,4528.0,0.00022084805653710247,1.0,1389.612793803215,0.0007196249231867761
