country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,317,45390,0.006984,37.000369,93.75986700541412,0.394628,"[209641, 210644, 202888, 13213, 60068, 62217, 62240, 212238, 205544, 204055, 203961, 200241, 61323, 9002, 8943, 13285, 41357, 35826]"
US,26855,45390,0.591644,20.87532,93.75986700541412,0.222645,"[395839, 197992, 48261, 53667, 30633, 197619, 64267, 36492, 6939, 396982, 201217, 41378, 62874, 397031, 33387, 396356, 46997, 13335, 16509, 16724, 61317, 46841, 216435, 19969, 46562, 54113, 200827, 6315, 55081, 8100, 397373, 12167, 40676, 32934, 11990, 11878, 21859, 26527, 48581, 54455, 38, 204957, 397232, 397226, 397224, 395747, 209622, 63949, 63410, 63023, 62571, 197598, 7922, 11917, 11426, 11019, 6233, 2635, 701, 3389, 29789, 25923, 33363, 33438, 33760, 40630, 174, 36351, 17378, 17185, 16625, 15169, 15133, 15130, 15108, 14340, 22822, 22697, 22439, 20473, 20253, 19551, 398565]"
RU,117,45390,0.0025749999999999996,20.000061000000002,93.75986700541412,0.213311,"[29182, 213220, 44812, 30721, 45027, 51115, 59504, 49542, 204490, 200487, 210079, 199274, 197695, 8342, 2875, 28890, 25532, 34665, 16345]"
NL,12811,45390,0.282241,5.000147,93.75986700541412,0.053329,"[57043, 60781, 20940, 51430, 213192, 49544, 49981, 48635, 60893, 207375, 208492, 211786, 199752, 12859, 35470, 21342]"
DE,789,45390,0.017382,5.000015,93.75986700541412,0.053328,"[29014, 198571, 205100, 59437, 60294, 44974, 47447, 208058, 205766, 209114, 44066, 8422, 8560, 6805, 6724, 12360, 12306, 680, 3214, 3320, 29066, 29413, 24961, 15943]"
TH,220,45390,0.0048470000000000015,3.0,93.75986700541412,0.031997,"[204916, 45758, 45430, 131445, 38040, 4651, 23884]"
VG,4,45390,8.8e-05,2.0,93.75986700541412,0.021331,"[199925, 197730]"
VN,222,45390,0.004889999999999999,0.7734380000000001,93.75986700541412,0.008249,"[135981, 140810, 45899, 135967]"
FR,267,45390,0.005881,0.101943,93.75986700541412,0.0010869999999999999,"[41405, 5410, 12876, 209453, 30781, 29075, 42487, 16276]"
JP,32,45390,0.000705,0.007812,93.75986700541412,8.3e-05,"[138652, 7679, 9354, 9824, 9605, 2527, 2497, 38631, 17511]"
