category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,24121,45390,0.5313970000000001,45.750842999999996,93.75986700541412,0.487952,"[395839, 29182, 213220, 44812, 29014, 57043, 48261, 53667, 30633, 60781, 198571, 64267, 135981, 30721, 140810, 36492, 41405, 138652, 6939, 5410, 41378, 62874, 33387, 396356, 13213, 9009, 13335, 45609, 16509, 51430, 16724, 61317, 62217, 262287, 46841, 45027, 12876, 56655, 138997, 46562, 30860, 268972, 62240, 56630, 54113, 50113, 213192, 200827, 212238, 577, 51115, 835, 6315, 55081, 133480, 8100, 397373, 12167, 62282, 40676, 11990, 11878, 55836, 134094, 9498, 1930, 21859, 26527, 58542, 58777, 58810, 59437, 58541, 44901, 58487, 58466, 58453, 59504, 58057, 59605, 60294, 44974, 56046, 47583, 49542, 47447, 49544, 49981, 45899, 45758, 45727, 45474, 51873, 53356, 45430, 54455, 45090, 55303, 55410, 55430, 55644, 55818, 48635, 55990, 56040, 56041, 51468, 60893, 207375, 205766, 205544, 205125, 204957, 204490, 204055, 203961, 202505, 200738, 200487, 200222, 207996, 61098, 395747, 266768, 264642, 262459, 211786, 210107, 209622, 209453, 199752, 199274, 199244, 198068, 44066, 134771, 134756, 134238, 133798, 133159, 131445, 63949, 63410, 63023, 61323, 136188, 136959, 137697, 142055, 198066, 197695, 147049, 140903, 137702, 140716, 140061, 139203, 138915, 138421, 135967, 38040, 43766, 8422, 9002, 8943, 8888, 8781, 8772, 8697, 8657, 8560, 8342, 13030, 7922, 7713, 7545, 6805, 6762, 6724, 6718, 9121, 9312, 9381, 12849, 12360, 12306, 11019, 10474, 9930, 9929, 9924, 9829, 9824, 9808, 9806, 9534, 9500, 6697, 6233, 5606, 3292, 2875, 2860, 2527, 1955, 1680, 1653, 1547, 1299, 1257, 852, 812, 701, 680, 513, 3214, 3303, 5432, 3320, 4837, 4835, 4812, 4811, 4808, 4802, 4788, 4739, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 12859, 13285, 43641, 29066, 30781, 30764, 29789, 29632, 29413, 29222, 29097, 29075, 28890, 13999, 28573, 28075, 27947, 27823, 25923, 25532, 25454, 25148, 30798, 33438, 42487, 41357, 40630, 39122, 38365, 38266, 38255, 174, 36351, 35826, 35470, 34762, 34665, 24961, 24547, 17428, 17378, 17185, 16625, 16276, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14340, 14080, 17501, 17639, 24444, 18001, 24400, 24309, 24203, 23884, 23724, 23693, 22822, 22697, 22439, 21575, 21100, 20853, 20473, 20253, 19551, 398565]"
Education and Research,39,45390,0.000859,32.000015,93.75986700541412,0.341297,"[209641, 1659, 204679, 200351, 4538, 24357]"
None,213,45390,0.004691,14.00396,93.75986700541412,0.149361,"[197992, 204916, 210644, 202888, 197619, 201217, 216435, 41717, 200241, 216089, 197730, 197598, 149042, 7679, 9354, 9605, 2497, 33760, 38631, 17511]"
Construction and Real Estate,9,45390,0.000198,2.0,93.75986700541412,0.021331,"[199925, 211309, 210079, 16345]"
"Media, Publishing, and Broadcasting",12769,45390,0.281317,0.0042970000000000005,93.75986700541412,4.6e-05,"[396982, 149485, 60068, 20940, 11426, 2635, 33363, 43614, 25019, 21342]"
Other,28,45390,0.000617,0.000427,93.75986700541412,5e-06,[397031]
Community Groups and Nonprofits,13,45390,0.000286,0.000122,93.75986700541412,1e-06,"[205212, 208492, 35492]"
Health Care Services,10,45390,0.00021999999999999998,0.000122,93.75986700541412,1e-06,"[46997, 38]"
Government and Public Administration,44,45390,0.0009679999999999999,3.1e-05,93.75986700541412,0.0,"[19969, 397232, 397226, 397224, 134768, 62571, 15130]"
Service,44,45390,0.0009689999999999999,1.5e-05,93.75986700541412,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",7956,45390,0.175281,2e-06,93.75986700541412,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",124,45390,0.002732,0.0,93.75986700541412,0.0,[208058]
Finance and Insurance,1,45390,2.2e-05,0.0,93.75986700541412,0.0,[134762]
"Freight, Shipment, and Postal Services",13,45390,0.000286,0.0,93.75986700541412,0.0,[3389]
"Museums, Libraries, and Entertainment",6,45390,0.000132,0.0,93.75986700541412,0.0,"[131486, 137753]"
