category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,24046,45311,0.5306660000000001,44.692447,92.70143977705462,0.48210400000000003,"[395839, 29182, 213220, 44812, 29014, 57043, 48261, 53667, 60781, 198571, 64267, 135981, 30721, 140810, 36492, 41405, 6939, 138652, 5410, 41378, 62874, 33387, 396356, 13213, 9009, 16509, 13335, 45609, 51430, 16724, 62217, 61317, 262287, 46562, 12876, 138997, 56655, 46841, 45027, 30633, 50113, 30860, 54113, 268972, 56630, 40509, 51115, 835, 577, 213192, 212238, 6315, 200827, 55081, 133480, 8100, 397373, 12167, 40676, 62282, 11990, 21859, 11878, 1930, 26527, 9498, 134094, 55836, 55990, 56040, 56041, 58777, 56046, 266768, 58810, 58541, 58487, 58466, 58057, 55818, 58453, 58542, 44901, 55644, 48635, 45090, 45430, 45474, 45727, 45758, 45899, 47447, 47583, 55430, 49542, 49544, 49981, 51468, 59437, 51873, 53356, 44974, 54455, 55303, 55410, 395747, 59504, 199274, 200738, 200487, 199752, 199244, 142055, 211786, 198068, 197695, 210107, 202505, 203961, 204055, 204490, 209622, 209453, 204957, 205125, 205544, 205766, 207375, 207996, 147049, 140903, 59605, 63410, 133798, 133159, 131445, 262459, 63949, 63023, 264642, 61323, 60893, 60294, 134238, 134756, 43766, 134771, 135967, 136188, 136959, 137697, 137702, 138421, 138915, 139203, 140061, 140716, 44066, 43641, 9121, 8943, 8888, 8781, 8772, 8697, 8560, 8422, 8342, 7922, 7713, 7545, 6805, 6762, 6724, 6718, 6697, 9002, 9299, 5606, 9312, 12306, 11019, 10474, 9930, 9929, 9924, 9829, 9824, 9808, 9806, 9534, 9500, 9381, 6233, 5432, 12849, 3214, 2860, 2527, 2519, 1955, 1680, 1653, 1547, 1299, 1257, 852, 812, 701, 680, 513, 2875, 3292, 4837, 3303, 4835, 4812, 4811, 4808, 4802, 4788, 4739, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 3320, 12360, 12859, 30781, 29789, 29632, 29413, 29222, 29097, 29075, 29066, 28890, 28573, 27947, 27823, 25923, 25532, 25454, 25148, 24961, 30798, 33438, 24444, 42487, 41357, 40630, 39122, 38365, 38266, 38255, 38040, 174, 36351, 35826, 35470, 34762, 34665, 24547, 24400, 13030, 17428, 17185, 16625, 16276, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14340, 14080, 13999, 13285, 17378, 17501, 24309, 24203, 23884, 23724, 23693, 22822, 22697, 22439, 21575, 21100, 20853, 20473, 20253, 19551, 18001, 17639, 398565]"
Education and Research,39,45311,0.00086,32.000015,92.70143977705462,0.345194,"[209641, 1659, 200351, 204679, 4538, 24357]"
None,213,45311,0.004700000000000001,14.00396,92.70143977705462,0.151065,"[197992, 204916, 210644, 202888, 197619, 201217, 216435, 41717, 200241, 197730, 197598, 149042, 216089, 7679, 9605, 9354, 2497, 33760, 38631, 17511]"
Construction and Real Estate,9,45311,0.000198,2.0,92.70143977705462,0.021575,"[199925, 211309, 210079, 16345]"
"Media, Publishing, and Broadcasting",12760,45311,0.28160900000000005,0.004296,92.70143977705462,4.6e-05,"[396982, 149485, 60068, 20940, 11426, 2635, 43614, 33363, 21342]"
Other,28,45311,0.000618,0.000427,92.70143977705462,5e-06,[397031]
Community Groups and Nonprofits,14,45311,0.000309,0.000122,92.70143977705462,1e-06,"[205212, 208492, 35492]"
Health Care Services,11,45311,0.000243,0.000122,92.70143977705462,1e-06,"[46997, 38]"
Government and Public Administration,44,45311,0.0009699999999999999,3.1e-05,92.70143977705462,0.0,"[19969, 397232, 397226, 397224, 62571, 134768, 15130]"
Service,44,45311,0.000971,1.5e-05,92.70143977705462,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",7959,45311,0.175652,2e-06,92.70143977705462,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",124,45311,0.002737,0.0,92.70143977705462,0.0,[208058]
Finance and Insurance,1,45311,2.2e-05,0.0,92.70143977705462,0.0,[134762]
"Freight, Shipment, and Postal Services",13,45311,0.000287,0.0,92.70143977705462,0.0,[3389]
"Museums, Libraries, and Entertainment",6,45311,0.000132,0.0,92.70143977705462,0.0,"[131486, 137753]"
