org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4535,0.013671,992.0,1392.6091775298119,0.712332,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",97,4535,0.021389,60.4375,1392.6091775298119,0.043399,[204916],['TH'],['None'],['None']
Latitude.sh,2,4535,0.000441,32.0,1392.6091775298119,0.022978,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,30,4535,0.006615,30.0,1392.6091775298119,0.021542,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,21,4535,0.004631,21.0,1392.6091775298119,0.01508,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4535,0.0039700000000000004,18.0,1392.6091775298119,0.012924999999999999,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
Oxylabs,1,4535,0.000221,16.0,1392.6091775298119,0.011489,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",14,4535,0.003088,13.000015,1392.6091775298119,0.009335,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,13,4535,0.0028669999999999998,13.0,1392.6091775298119,0.009335,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4535,0.003308,12.000046,1392.6091775298119,0.008617,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4535,0.001985,9.0,1392.6091775298119,0.006463,"[210695, 210852]",['RU'],['None'],['None']
LLC Vpsville,11,4535,0.002426,8.1875,1392.6091775298119,0.005879,[59504],['RU'],['Computer and Information Technology'],['Software Development']
SIXNET OPERATION LTD,9,4535,0.001985,8.003906,1392.6091775298119,0.005747,[198231],['GB'],['None'],['None']
Clouvider Limited,29,4535,0.006395,8.000549,1392.6091775298119,0.005745,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Baxet,10,4535,0.002205,8.000031,1392.6091775298119,0.005744,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Ferdinand Zink trading as Tube-Hosting,8,4535,0.001764,7.003906,1392.6091775298119,0.005029,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,8,4535,0.001764,6.000031,1392.6091775298119,0.004308,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
Netex Limited,6,4535,0.001323,6.0,1392.6091775298119,0.004308,[51837],['HK'],['Computer and Information Technology'],['Software Development']
ArtPlanet LLC,6,4535,0.001323,6.0,1392.6091775298119,0.004308,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Hivelocity Inc,12,4535,0.002646,5.009033,1392.6091775298119,0.003597,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4535,0.001103,5.0,1392.6091775298119,0.00359,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,8,4535,0.001764,4.000519,1392.6091775298119,0.002873,[62217],['GB'],['Computer and Information Technology'],['None']
Kontel LLC,4,4535,0.000882,4.0,1392.6091775298119,0.002872,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
HostRoyale Technologies Pvt Ltd,4,4535,0.000882,4.0,1392.6091775298119,0.002872,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"AT&T Services, Inc.",4,4535,0.000882,4.0,1392.6091775298119,0.002872,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Cloudflare London, LLC",17,4535,0.003749,3.000214,1392.6091775298119,0.002154,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
ServTech LTD,4,4535,0.000882,3.000015,1392.6091775298119,0.002154,[208626],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Scaleblade, Ltd.",4,4535,0.000882,3.000015,1392.6091775298119,0.002154,[52041],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sole trader Malkov Dmitrii Vladimirovich,3,4535,0.000662,3.0,1392.6091775298119,0.002154,[48108],['RU'],['Computer and Information Technology'],['None']
RoyaleHosting BV,3,4535,0.000662,3.0,1392.6091775298119,0.002154,[212477],['NL'],['Computer and Information Technology'],['None']
STARK INDUSTRIES SOLUTIONS LTD,3,4535,0.000662,3.0,1392.6091775298119,0.002154,[44477],['GB'],['Manufacturing'],"['Metal, Glass, Wood, and Paper Manufacturing']"
Citytelecom LLC,3,4535,0.000662,3.0,1392.6091775298119,0.002154,[3175],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
GalaxyStar LLC,3,4535,0.000662,3.0,1392.6091775298119,0.002154,[206873],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
I-SERVERS LTD,3,4535,0.000662,3.0,1392.6091775298119,0.002154,[209641],['GB'],['Education and Research'],['None']
JSC IOT,3,4535,0.000662,3.0,1392.6091775298119,0.002154,[29182],['RU'],['Computer and Information Technology'],['None']
Okay-Telecom Ltd.,3,4535,0.000662,3.0,1392.6091775298119,0.002154,[199669],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Manir LLC,3,4535,0.000662,3.0,1392.6091775298119,0.002154,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
Perfect Cloud Technologies LLC,4,4535,0.000882,2.125,1392.6091775298119,0.001526,[211027],['RU'],"['Media, Publishing, and Broadcasting']",['Other']
UPSTREAM NETWORK LTD,3,4535,0.000662,2.000015,1392.6091775298119,0.001436,[202888],['GB'],['None'],['None']
Comfortel Ltd.,3,4535,0.000662,2.000015,1392.6091775298119,0.001436,[56534],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Malkov D.V.,3,4535,0.000662,2.000015,1392.6091775298119,0.001436,[212521],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Scalaxy B.V.,2,4535,0.000441,2.0,1392.6091775298119,0.001436,[58061],['LV'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Sprint,2,4535,0.000441,2.0,1392.6091775298119,0.001436,[1239],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Overweb Srl,2,4535,0.000441,2.0,1392.6091775298119,0.001436,[42692],['IT'],['None'],['None']
Cox Communications Inc.,2,4535,0.000441,2.0,1392.6091775298119,0.001436,[22773],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Al Asmary Abdullah Ibrahim A,2,4535,0.000441,2.0,1392.6091775298119,0.001436,[210499],['SA'],['Computer and Information Technology'],['Software Development']
DNS0.EU A.D.,2,4535,0.000441,2.0,1392.6091775298119,0.001436,[50902],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Fastly, Inc.",149,4535,0.032856,1.43988,1392.6091775298119,0.001034,[54113],['US'],['Computer and Information Technology'],['Software Development']
Delta Ltd,3,4535,0.000662,1.000031,1392.6091775298119,0.000718,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
NTX Technologies s.r.o.,2,4535,0.000441,1.000015,1392.6091775298119,0.000718,[50113],['CZ'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SIA VEESP,1,4535,0.000221,1.0,1392.6091775298119,0.000718,[43317],['LV'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
