country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3578,4541,0.7879280000000001,1083.92311,1390.7379463911057,0.7793850000000001,"[397165, 396356, 396319, 20473, 30633, 61317, 7018, 209242, 1239, 22773, 54113, 396362, 15317, 53667, 6939, 16509, 36183, 174, 13335, 400519, 46997, 36791, 33480, 199465, 60310, 36492, 19551, 15133, 40509, 201217, 16724, 32931, 398668, 20253, 20446, 41378, 46562, 50069, 949, 40676, 205157, 14153, 62874, 37963, 33760, 40138, 394923, 23467, 23145, 399358, 216435, 25923, 55081, 30081, 206368, 207487, 400797, 16625]"
RU,111,4541,0.024445999999999996,92.32049500000001,1390.7379463911057,0.06638,"[44812, 59504, 210695, 49542, 204490, 51659, 208626, 3175, 48108, 199669, 206873, 29182, 60389, 211027, 49392, 56534, 212521, 210852, 213220, 56434, 199186, 39900, 207713]"
TH,98,4541,0.021581,60.5,1390.7379463911057,0.043502,[204916]
GB,100,4541,0.022019000000000007,33.010176999999985,1390.7379463911057,0.023735000000000003,"[198231, 62240, 62217, 52041, 44477, 209641, 202888, 202235, 199614, 61112, 136620, 212238, 206981, 56758, 205544, 48254, 13213, 198412, 209181, 58339, 61323, 137502, 203635]"
DE,29,4541,0.006384999999999999,25.007842000000004,1390.7379463911057,0.017981,"[200373, 49581, 198571, 47447, 28753, 200081, 196968, 41108, 205987, 210937, 200393]"
TR,26,4541,0.005724999999999999,24.000031,1390.7379463911057,0.017257,"[210107, 196733, 25145, 43260, 201178]"
PT,18,4541,0.0039629999999999995,18.0,1390.7379463911057,0.012943,"[209968, 51126, 56849, 52042]"
NL,29,4541,0.006386,9.040130999999999,1390.7379463911057,0.006500000000000001,"[60781, 212477, 49981, 33905, 50867, 208685, 197919, 51430]"
UA,19,4541,0.004183999999999999,7.067704,1390.7379463911057,0.005082,"[47596, 8772, 201572, 201836]"
HK,39,4541,0.008585999999999998,7.011917000000001,1390.7379463911057,0.005041,"[51837, 141444, 151338, 151407, 51847, 199974, 60539, 38008, 211759, 138190, 202662, 58453]"
IN,170,4541,0.037437,4.039612,1390.7379463911057,0.002904,"[207990, 45609, 216452]"
FR,4,4541,0.00088,4.0,1390.7379463911057,0.002876,"[50902, 60703, 209146]"
LV,3,4541,0.00066,3.0,1390.7379463911057,0.002157,"[58061, 43317]"
IT,4,4541,0.00088,2.0,1390.7379463911057,0.001438,"[42692, 6762]"
SA,2,4541,0.00044,2.0,1390.7379463911057,0.001438,[210499]
LT,2,4541,0.00044,2.0,1390.7379463911057,0.001438,"[51259, 150445]"
ID,132,4541,0.029068999999999998,1.601807,1390.7379463911057,0.001152,"[46019, 210842, 4761, 7713]"
CA,12,4541,0.0026400000000000004,1.0750110000000002,1390.7379463911057,0.000773,"[396113, 399558, 53356, 202911, 202528, 205212, 203314, 54197, 63213, 139693]"
CN,12,4541,0.002641,1.066544,1390.7379463911057,0.000767,"[4538, 151814, 200021, 197433, 206843, 211051, 151464, 140731]"
TW,3,4541,0.00066,1.003921,1390.7379463911057,0.000722,"[133375, 141173, 131662]"
CY,20,4541,0.004404,1.00029,1390.7379463911057,0.000719,"[61178, 47583]"
CZ,2,4541,0.00044,1.000015,1390.7379463911057,0.000719,[50113]
PK,1,4541,0.00022,1.0,1390.7379463911057,0.000719,[147057]
PE,1,4541,0.00022,1.0,1390.7379463911057,0.000719,[266732]
SG,2,4541,0.00044,1.0,1390.7379463911057,0.000719,"[150347, 4657]"
AR,1,4541,0.00022,1.0,1390.7379463911057,0.000719,[271991]
JP,1,4541,0.00022,1.0,1390.7379463911057,0.000719,[131910]
EG,1,4541,0.00022,1.0,1390.7379463911057,0.000719,[36992]
KR,1,4541,0.00022,1.0,1390.7379463911057,0.000719,[135605]
VG,11,4541,0.0024219999999999997,0.042968,1390.7379463911057,3.1e-05,"[199925, 197730]"
BR,15,4541,0.0033030000000000004,0.010986,1390.7379463911057,8.000000000000001e-06,"[270410, 28573, 263110]"
None,2,4541,0.00044,0.00415,1390.7379463911057,3e-06,"[216157, 216107]"
VN,3,4541,0.00066,0.003937,1390.7379463911057,3e-06,"[38732, 140810]"
CH,1,4541,0.00022,0.003906,1390.7379463911057,3e-06,[58057]
RO,35,4541,0.007708,0.002365,1390.7379463911057,2e-06,[9009]
PH,20,4541,0.004404,0.000534,1390.7379463911057,0.0,[200866]
AT,14,4541,0.003083,0.000213,1390.7379463911057,0.0,"[1921, 207021, 205989]"
AU,3,4541,0.00066,4.6e-05,1390.7379463911057,0.0,"[133612, 133480]"
KH,3,4541,0.000661,4.6e-05,1390.7379463911057,0.0,[9902]
ES,2,4541,0.00044,3.1e-05,1390.7379463911057,0.0,[197606]
BG,2,4541,0.00044,3.1e-05,1390.7379463911057,0.0,[59711]
SE,2,4541,0.00044,3e-05,1390.7379463911057,0.0,"[201633, 30811]"
PL,2,4541,0.00044,3e-05,1390.7379463911057,0.0,"[15967, 201029]"
IE,2,4541,0.00044,3e-05,1390.7379463911057,0.0,"[47720, 206998]"
VU,1,4541,0.00022,1.5e-05,1390.7379463911057,0.0,[43357]
PA,1,4541,0.00022,1.5e-05,1390.7379463911057,0.0,[141039]
MY,1,4541,0.00022,0.0,1390.7379463911057,0.0,[4788]
