sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,8722,45349,0.1923259999999999,58.109335,93.73651967560014,0.619921,"[209641, 29182, 197992, 29014, 210644, 204916, 202888, 60781, 197619, 41405, 201217, 210842, 397031, 61317, 62217, 12876, 216435, 56630, 51115, 200827, 41717, 62282, 32934, 58777, 44901, 48581, 51468, 55990, 38, 205544, 204055, 203961, 200241, 208058, 216089, 61098, 198068, 134756, 61323, 137697, 197730, 197695, 197598, 149042, 140903, 137702, 140716, 140061, 139203, 138915, 138421, 8888, 7679, 6724, 9354, 11917, 11426, 9806, 9605, 2635, 2497, 513, 4802, 3389, 29066, 29222, 29097, 27823, 33363, 33760, 38631, 38365, 35492, 17511, 21100]"
Internet Service Provider (ISP),5593,45349,0.12332000000000001,22.515048,93.73651967560014,0.24019000000000001,"[213220, 44812, 57043, 48261, 64080, 198571, 64267, 135981, 30721, 140810, 6939, 138652, 5410, 41378, 62874, 33387, 396356, 9009, 45609, 16724, 51430, 46562, 46841, 56655, 138997, 30633, 6315, 212238, 268972, 835, 50113, 577, 30860, 62240, 55081, 133480, 397373, 12167, 11990, 134094, 26527, 11878, 55836, 9498, 21859, 1930, 59437, 58453, 58541, 59605, 58542, 44974, 60294, 58487, 58057, 56046, 49544, 49981, 47447, 51873, 45899, 53356, 45758, 45727, 45474, 45430, 55410, 55644, 55818, 56040, 56041, 60893, 199274, 207996, 207375, 205766, 204957, 200738, 262459, 266768, 264642, 209453, 211786, 210107, 199752, 199244, 43766, 134771, 134238, 133798, 133159, 131445, 63410, 63023, 136188, 136959, 198066, 147049, 44066, 38040, 8422, 9121, 9002, 8943, 8781, 8772, 8697, 8560, 8342, 13030, 7922, 7713, 7545, 6805, 6762, 6718, 9299, 9312, 9381, 12849, 12360, 12306, 10474, 9930, 9929, 9924, 9829, 9824, 9808, 9534, 9500, 6697, 5606, 3292, 2875, 2860, 2527, 1955, 1680, 1653, 1547, 1299, 1257, 852, 812, 701, 680, 3214, 3303, 5432, 3320, 4837, 4835, 4812, 4811, 4808, 4788, 4739, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 12859, 13285, 30781, 30764, 29789, 29632, 29413, 29075, 28890, 13999, 28573, 28075, 27947, 25454, 30798, 42846, 42487, 41357, 40630, 38266, 38255, 174, 35826, 34665, 24961, 24547, 17378, 17185, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14080, 17501, 17639, 24444, 18001, 24400, 24309, 24203, 23884, 23724, 23693, 22822, 22697, 22439, 21575, 20853, 20473, 20253, 398565]"
Phone Provider,11,45349,0.000243,10.0,93.73651967560014,0.106682,[395839]
Other,26,45349,0.0005719999999999999,2.0002440000000004,93.73651967560014,0.021338000000000003,"[199925, 46997, 205212, 45090, 200351, 209114, 25148, 40994]"
Hosting and Cloud Provider,14787,45349,0.32606900000000005,1.0020749999999998,93.73651967560014,0.01069,"[53667, 13213, 16509, 13335, 262287, 213192, 40676, 58810, 49542, 48635, 54455, 55303, 135967, 204490, 202505, 200487, 395747, 142055, 6233, 35470, 16276, 14340]"
Software Development,3067,45349,0.067632,0.105454,93.73651967560014,0.001125,"[36492, 45027, 58466, 59504, 47583, 205125, 209622, 63949, 43641, 25923, 25532, 39122, 36351, 34762, 17428]"
Online Music and Video Streaming Services,12722,45349,0.28053500000000003,0.004128000000000001,93.73651967560014,4.399999999999999e-05,"[396982, 60068, 20940, 43614, 25019, 21342]"
Online Informational Content,13,45349,0.000287,0.000168,93.73651967560014,2e-06,[149485]
"Military, Defense, National Security, and International Affairs",36,45349,0.000794,3.1e-05,93.73651967560014,0.0,"[19969, 397232, 397226, 397224, 62571]"
"Law, Business, and Consulting Services",43,45349,0.000948,1.5e-05,93.73651967560014,0.0,"[205100, 210083, 1221, 15967]"
"Colleges, Universities, and Professional Schools",5,45349,0.00011,1.5e-05,93.73651967560014,0.0,"[1659, 204679, 4538, 24357]"
Computer and Network Security,299,45349,0.006593,5e-06,93.73651967560014,0.0,"[8100, 11019, 33438, 16625, 19551]"
"Law Enforcement, Public Safety, and Justice",3,45349,6.6e-05,0.0,93.73651967560014,0.0,[15130]
"Investment, Portfolio Management, Pensions and Funds",1,45349,2.2e-05,0.0,93.73651967560014,0.0,[134762]
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,45349,8.8e-05,0.0,93.73651967560014,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,45349,0.00011,0.0,93.73651967560014,0.0,[134768]
"Recreation, Sports, and Performing Arts",6,45349,0.000132,0.0,93.73651967560014,0.0,"[131486, 137753]"
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",6,45349,0.00013199999999999998,0.0,93.73651967560014,0.0,"[211309, 210079, 16345]"
