aliased prefix,all prefix,sat aliased prefix,sat all prefix,co,loss,new,change sta alias,change sta all
31158.0,204290.0,1488.9065810003679,229471.28656093287,4372.0,12.0,12.0,0.0,0.0
31060.0,204613.0,1485.9140420082852,229408.8406927749,4369.0,19.0,10.0,0.0076904892921447,-62.44586815801449
30976.0,203913.0,1486.9139330016344,229409.367690892,4371.0,16.0,3.0,-3.000152587890625,0.5269981171004474
31077.0,204795.0,1491.8751277385174,229488.42854458813,4371.0,3.0,30.0,4.062850892543793,79.06085369619541
30703.0,203941.0,1482.8751594134967,229449.145275594,4375.0,20.0,11.0,-2.0001677870750427,-39.28326899418607
31003.0,204115.0,1481.9426775355253,229427.75335908053,4369.0,14.0,26.0,-0.9322662949562072,-21.391916513442997
30715.0,204744.0,1477.0091662111092,231517.6641233577,4365.0,28.0,22.0,-0.9337310194969176,2089.910764277214
