country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,26902.0,3.717195747528065e-05,0.0,87.33237514154567,0.0
AR,9.0,31419.0,0.0002864508736751647,1.0,1470.1478820170607,0.0006802036803454002
AT,13.0,31419.0,0.000413762373086349,0.000152,1470.1478820170607,1.0339095941250085e-07
AU,98.0,31419.0,0.0031191317355740156,0.000152,1470.1478820170607,1.0339095941250085e-07
BE,245.0,26902.0,0.009107129581443758,0.0,87.33237514154567,0.0
BG,3.0,31419.0,9.548362455838824e-05,3.1e-05,1470.1478820170607,2.108631409070741e-08
BH,1.0,26902.0,3.717195747528065e-05,0.0,87.33237514154567,0.0
BN,7.0,26902.0,0.0002602037023269645,0.0,87.33237514154567,0.0
BR,245.0,31419.0,0.007797829338935039,0.011035,1470.1478820170607,7.506047612611492e-06
BY,32.0,26902.0,0.0011895026392089807,0.0,87.33237514154567,0.0
BZ,21.0,26902.0,0.0007806111069808936,0.0,87.33237514154567,0.0
CA,121.0,31419.0,0.0038511728571883255,1.0751560000000002,1470.1478820170607,0.0007313250681454393
CH,52.0,31419.0,0.001655049492345396,0.003906,1470.1478820170607,2.6568755754291335e-06
CN,216.0,31419.0,0.006874820968203953,1.066544,1470.1478820170607,0.0007254671540503046
CO,1.0,26902.0,3.717195747528065e-05,0.0,87.33237514154567,0.0
CY,957.0,31419.0,0.030459276234125848,1.00029,1470.1478820170607,0.0006804009394127004
CZ,7.0,31419.0,0.00022279512396957256,1.000015,1470.1478820170607,0.0006802138834006055
DE,679.0,31419.0,0.021611127025048537,25.011763000000006,1470.1478820170607,0.017013093244526913
DK,32.0,26902.0,0.0011895026392089807,0.0,87.33237514154567,0.0
EC,15.0,26902.0,0.0005575793621292098,0.0,87.33237514154567,0.0
EE,2.0,26902.0,7.43439149505613e-05,0.0,87.33237514154567,0.0
EG,1.0,4517.0,0.00022138587558113792,1.0,1382.815506875515,0.0007231622693178425
ES,4.0,31419.0,0.00012731149941118432,3.1e-05,1470.1478820170607,2.108631409070741e-08
FI,1.0,26902.0,3.717195747528065e-05,0.0,87.33237514154567,0.0
FR,98.0,31419.0,0.0031191317355740156,4.085716,1470.1478820170607,0.002779119060046087
GB,415.0,31419.0,0.013208568063910372,62.014575,1470.1478820170607,0.04218254215005585
HK,107.0,31419.0,0.0034055826092491805,7.011681,1470.1478820170607,0.004769371221607917
HR,1.0,26902.0,3.717195747528065e-05,0.0,87.33237514154567,0.0
HU,1.0,26902.0,3.717195747528065e-05,0.0,87.33237514154567,0.0
ID,554.0,31419.0,0.01763264266844903,1.601807,1470.1478820170607,0.0010895550166030246
IE,13.0,31419.0,0.000413762373086349,1.5e-05,1470.1478820170607,1.0203055205181004e-08
IL,6.0,26902.0,0.00022303174485168388,0.0,87.33237514154567,0.0
IN,396.0,31419.0,0.012603838441707248,4.039674,1470.1478820170607,0.002747801122195624
IT,35.0,31419.0,0.0011139756198478628,2.0,1470.1478820170607,0.0013604073606908005
JO,13.0,26902.0,0.00048323544717864843,0.0,87.33237514154567,0.0
JP,30.0,31419.0,0.0009548362455838824,1.007812,1470.1478820170607,0.0006855174314962585
KH,3.0,4517.0,0.0006641576267434137,4.6e-05,1382.815506875515,3.326546438862075e-08
KR,1.0,4517.0,0.00022138587558113792,1.0,1382.815506875515,0.0007231622693178425
LK,3.0,26902.0,0.00011151587242584194,0.0,87.33237514154567,0.0
LT,7.0,31419.0,0.00022279512396957256,1.000049,1470.1478820170607,0.0006802370103257372
LV,3.0,4517.0,0.0006641576267434137,3.0,1382.815506875515,0.0021694868079535274
MD,11.0,26902.0,0.0004088915322280871,0.0,87.33237514154567,0.0
MX,9.0,26902.0,0.00033454761727752584,0.0,87.33237514154567,0.0
MY,28.0,31419.0,0.0008911804958782902,0.0,1470.1478820170607,0.0
NL,9975.0,31419.0,0.31748305165664087,14.040224,1470.1478820170607,0.009550212037673818
NO,6.0,26902.0,0.00022303174485168388,1.5e-05,87.33237514154567,1.7175760965722568e-07
NP,14.0,26902.0,0.000520407404653929,0.0,87.33237514154567,0.0
NZ,31.0,26902.0,0.0011523306817337001,0.0,87.33237514154567,0.0
None,1.0,4517.0,0.00022138587558113792,0.003906,1382.815506875515,2.8246718239554928e-06
PA,2.0,31419.0,6.365574970559216e-05,1.5e-05,1470.1478820170607,1.0203055205181004e-08
PE,2.0,31419.0,6.365574970559216e-05,1.0,1470.1478820170607,0.0006802036803454002
PH,22.0,31419.0,0.0007002132467615138,0.000534,1470.1478820170607,3.6322876530444373e-07
PK,1.0,4517.0,0.00022138587558113792,1.0,1382.815506875515,0.0007231622693178425
PL,8.0,31419.0,0.00025462299882236865,3e-05,1470.1478820170607,2.040611041036201e-08
PT,46.0,31419.0,0.0014640822432286196,18.0,1470.1478820170607,0.012243666246217205
QA,14.0,26902.0,0.000520407404653929,0.0,87.33237514154567,0.0
RO,235.0,31419.0,0.007479550590407079,0.002516,1470.1478820170607,1.7113924597490271e-06
RU,217.0,31419.0,0.006906648843056749,113.328338,1470.1478820170607,0.07708635259502748
SA,2.0,31419.0,6.365574970559216e-05,1.0,1470.1478820170607,0.0006802036803454002
SE,77.0,31419.0,0.002450746363665298,3e-05,1470.1478820170607,2.040611041036201e-08
SG,20.0,31419.0,0.0006365574970559215,1.0,1470.1478820170607,0.0006802036803454002
TH,164.0,31419.0,0.005219771475858557,68.5625,1470.1478820170607,0.04663646483368151
TR,32.0,31419.0,0.0010184919952894746,20.000031,1470.1478820170607,0.013604094693222097
TW,43.0,31419.0,0.0013685986186702313,1.00393,1470.1478820170607,0.0006828768808091577
UA,22.0,31419.0,0.0007002132467615138,7.067719,1470.1478820170607,0.004807488475447113
US,15697.0,31419.0,0.49960215156434007,1103.483937,1470.1478820170607,0.7505938351494318
VG,14.0,31419.0,0.0004455902479391451,2.042968,1470.1478820170607,0.0013896343524278819
VN,257.0,31419.0,0.008179763837168593,0.6807099999999999,1470.1478820170607,0.00046302144724791734
VU,1.0,4517.0,0.00022138587558113792,1.5e-05,1382.815506875515,1.0847434039767637e-08
ZA,19.0,26902.0,0.0007062671920303323,0.0,87.33237514154567,0.0
