org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4988,0.01243,992.0,2565.7472237348557,0.386632,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",99,4988,0.019848,108.375,2565.7472237348557,0.042239,[204916],['TH'],['None'],['None']
Falco ISP Services B.V.,4,4988,0.000802,64.0,2565.7472237348557,0.024944,[204790],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Cox Communications Inc.,5,4988,0.001002,50.0,2565.7472237348557,0.019488,[22773],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Latitude.sh,2,4988,0.000401,32.0,2565.7472237348557,0.012472,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Keminet SHPK,2,4988,0.000401,32.0,2565.7472237348557,0.012472,[197706],['AL'],['Computer and Information Technology'],['None']
IP SERVER LLC,30,4988,0.006014,30.0,2565.7472237348557,0.011693,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LeaseWeb Netherlands B.V.,8,4988,0.001604,21.000031,2565.7472237348557,0.008185,[60781],['NL'],['Computer and Information Technology'],['None']
Amanah Tech Inc.,6,4988,0.001203,21.0,2565.7472237348557,0.008185,[32489],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Delta Ltd,7,4988,0.001403,19.000046,2565.7472237348557,0.007405,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Tunbroker LLC,4,4988,0.000802,19.0,2565.7472237348557,0.007405,[400842],['US'],['None'],['None']
Kew Solutions Unipessoal Lda,18,4988,0.0036079999999999997,18.0,2565.7472237348557,0.007017000000000001,"[209968, 56849, 51126, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
Biterika Group LLC,3,4988,0.000601,18.0,2565.7472237348557,0.007016,[35048],['RU'],['Computer and Information Technology'],['Software Development']
IGT LOTTERY S.P.A.,2,4988,0.000401,17.0,2565.7472237348557,0.006626,[35574],['IT'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,17,4988,0.003408,17.0,2565.7472237348557,0.006626,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Amazon.com, Inc.",1214,4988,0.243384,16.020798,2565.7472237348557,0.006244,[16509],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Datacamp Limited,9,4988,0.001804,16.000122,2565.7472237348557,0.006236,[212238],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Three Fourteen SASU,5,4988,0.001002,16.000061,2565.7472237348557,0.006236,[42275],['FR'],['Service'],['Other']
"Level 3 Parent, LLC",3,4988,0.000601,16.000031,2565.7472237348557,0.006236,"[3549, 3356]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Harmony Hosting SARL,2,4988,0.000401,16.000015,2565.7472237348557,0.006236,[34534],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Tivon Haeberlein,1,4988,0.0002,16.0,2565.7472237348557,0.006236,[205094],['DE'],['None'],['None']
IT-Total Sweden AB,1,4988,0.0002,16.0,2565.7472237348557,0.006236,[8769],['SE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SC ITNS.NET SRL,1,4988,0.0002,16.0,2565.7472237348557,0.006236,[35346],['MD'],['Construction and Real Estate'],"['Civil Engineering Construction (Utility Lines, Roads and Bridges)']"
INTERSPACE DOOEL Skopje,1,4988,0.0002,16.0,2565.7472237348557,0.006236,[200899],['MK'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
GlobalConnect AB,1,4988,0.0002,16.0,2565.7472237348557,0.006236,[12552],['SE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DIGITAL NETWORK S.R.L.,1,4988,0.0002,16.0,2565.7472237348557,0.006236,[212786],['MD'],['Computer and Information Technology'],['Hosting and Cloud Provider']
SIPARTECH SAS,1,4988,0.0002,16.0,2565.7472237348557,0.006236,[8309],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
INFOTEC TECNOLOGIA INTEGRAL Y TELECOMUNICACIONES SL,1,4988,0.0002,16.0,2565.7472237348557,0.006236,[206430],['ES'],"['Media, Publishing, and Broadcasting']",['Radio and Television Providers']
IP SERVICES Sp. zo.o.,1,4988,0.0002,16.0,2565.7472237348557,0.006236,[40970],['PL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
