country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,306,26771,0.011428,33.000338,87.33235606785561,0.37787099999999996,"[209641, 210644, 13213, 60068, 62217, 202888, 212238, 205544, 204055, 203961, 200241, 61323, 8943, 9002, 35826, 13285]"
RU,106,26771,0.003957,20.000045,87.33235606785561,0.22901,"[29182, 213220, 44812, 30721, 45027, 51115, 59504, 49542, 204490, 200487, 199274, 210079, 197695, 8342, 28890, 25532, 34665, 16345]"
US,12129,26771,0.453062,19.560948000000003,87.33235606785561,0.22398300000000002,"[395839, 197992, 48261, 53667, 197619, 64267, 36492, 396982, 201217, 41378, 62874, 397031, 46997, 13335, 61317, 396356, 6939, 216435, 46841, 19551, 46562, 16509, 19969, 33387, 6315, 200827, 30633, 55081, 8100, 397373, 40676, 12167, 11990, 11878, 21859, 32934, 26527, 54455, 48581, 38, 397232, 397226, 397224, 395747, 209622, 63949, 63410, 62571, 197598, 36351, 11426, 7922, 6233, 701, 2635, 3389, 11019, 11917, 29789, 25923, 33363, 40630, 33438, 174, 33760, 15108, 15169, 15133, 15130, 16625, 22822, 22697, 17185, 20473, 17378, 398565]"
NL,9827,26771,0.36707500000000004,5.000092,87.33235606785561,0.057254,"[57043, 60781, 20940, 51430, 49544, 48635, 49981, 60893, 207375, 199752, 208492, 213192, 211786, 35470, 12859, 21342]"
DE,658,26771,0.024575,4.000015,87.33235606785561,0.045802,"[29014, 205100, 59437, 47447, 44974, 60294, 205766, 208058, 209114, 198571, 44066, 197637, 8560, 8422, 6805, 6724, 680, 3214, 3320, 12306, 29413, 29066, 24961, 15943, 12360]"
TH,62,26771,0.0023150000000000002,3.0,87.33235606785561,0.034352,"[204916, 45758, 45430, 131445, 7470, 4651, 38040, 23884]"
VG,3,26771,0.00011199999999999998,2.0,87.33235606785561,0.022901,"[199925, 197730]"
VN,254,26771,0.009488000000000002,0.676773,87.33235606785561,0.007749,"[135981, 140810, 45899, 135967]"
FR,93,26771,0.0034739999999999997,0.085716,87.33235606785561,0.000981,"[41405, 12876, 5410, 209453, 29075, 30781, 42487, 16276]"
JP,30,26771,0.0011189999999999998,0.007812,87.33235606785561,8.9e-05,"[138652, 7679, 9824, 9605, 9354, 2527, 2519, 2497, 38631, 17511]"
RO,200,26771,0.007471,0.000151,87.33235606785561,2e-06,"[9009, 6718, 5606]"
CA,109,26771,0.004071,0.000145,87.33235606785561,1e-06,"[205212, 835, 577, 53356, 200351, 852, 812]"
AU,95,26771,0.0035470000000000002,0.000106,87.33235606785561,1e-06,"[149485, 133480, 133159, 7545, 8888, 1221, 4802, 4739]"
IN,227,26771,0.008480000000000001,6.2e-05,87.33235606785561,1e-06,"[45609, 9498, 55410, 55644, 55836, 9829, 38266, 24309]"
BR,229,26771,0.008554,4.9e-05,87.33235606785561,0.0,"[262287, 268972, 262459, 4230, 28573]"
HK,71,26771,0.002651,3.9e-05,87.33235606785561,0.0,"[138997, 41717, 45474, 58453, 149042, 138915, 9381, 9312, 4637]"
