category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,134,4518,0.029657,1004.0048059999999,1381.6280983686447,0.7266830000000001,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 205989, 201633, 138190]"
Computer and Information Technology,3985,4518,0.8820130000000002,259.239743,1381.6280983686447,0.18763600000000002,"[396356, 44812, 210107, 396319, 30633, 20473, 59504, 62240, 200373, 49581, 51837, 49542, 61317, 60781, 51659, 62217, 204490, 207990, 213220, 206873, 7018, 212477, 208626, 48108, 29182, 3175, 49392, 212521, 56534, 198571, 50902, 58061, 1239, 22773, 210499, 54113, 50113, 135605, 266732, 15317, 49981, 47447, 396113, 396362, 60703, 36992, 30721, 196968, 196733, 41108, 150347, 209146, 43260, 43317, 150445, 199669, 25145, 202235, 28753, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 38732, 28573, 36791, 33480, 58057, 202528, 36492, 9009, 15133, 19551, 50867, 40509, 200866, 199974, 136620, 47583, 16724, 263110, 32931, 203314, 51847, 20253, 20446, 41378, 1921, 212238, 46562, 949, 60539, 40676, 207021, 56758, 208685, 9902, 205544, 197433, 14153, 13213, 48254, 140810, 62874, 59711, 198412, 133612, 37963, 201178, 394923, 210937, 133480, 211759, 63213, 51430, 61323, 52041, 55081, 6369, 47720, 206368, 43357, 201029, 200393, 30811, 400797, 30081, 141039, 25923, 209181, 139693, 7713, 6762, 4788, 4761, 4657, 58453, 16625]"
None,278,4518,0.061528,85.08282200000002,1381.6280983686447,0.061583000000000006,"[204916, 198231, 210695, 42692, 210852, 131910, 271991, 147057, 199614, 210842, 151814, 199186, 197730, 200021, 151407, 202911, 216157, 201217, 33760, 197606, 197919, 211051, 399358, 216435, 216452, 54197, 202662, 202888, 151464]"
Finance and Insurance,19,4518,0.0042049999999999995,18.000015,1381.6280983686447,0.013028,"[209968, 60389, 51126, 201836]"
Education and Research,23,4518,0.005088,6.014907,1381.6280983686447,0.004353999999999999,"[209641, 4538, 56434, 46019, 270410, 141173, 60310, 206981, 140731]"
"Media, Publishing, and Broadcasting",21,4518,0.004647999999999999,3.172165,1381.6280983686447,0.002296,"[211027, 33905, 61112, 199465, 398668, 206843]"
"Freight, Shipment, and Postal Services",5,4518,0.001107,2.000046,1381.6280983686447,0.001448,"[56849, 205157]"
Construction and Real Estate,28,4518,0.006196999999999999,1.104553,1381.6280983686447,0.000799,"[52042, 399558, 199925, 151338, 39900]"
Other,11,4518,0.0024349999999999997,1.0001539999999998,1381.6280983686447,0.000724,"[141444, 50069, 38008, 40138]"
Manufacturing,3,4518,0.000663,1.0000300000000002,1381.6280983686447,0.000724,"[44477, 203635, 23145]"
Travel and Accommodation,1,4518,0.000221,1.0,1381.6280983686447,0.000724,[133375]
Health Care Services,3,4518,0.000664,0.004395,1381.6280983686447,3e-06,[46997]
"Retail Stores, Wholesale, and E-commerce Sites",5,4518,0.001106,0.003967000000000001,1381.6280983686447,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,2,4518,0.000443,0.000488,1381.6280983686447,0.0,[205212]
