org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4513,0.013738,992.0,1382.6904915571213,0.717442,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",102,4513,0.022601,65.4375,1382.6904915571213,0.047326,[204916],['TH'],['None'],['None']
Latitude.sh,2,4513,0.000443,32.0,1382.6904915571213,0.023143,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,30,4513,0.006647,30.0,1382.6904915571213,0.021697,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4513,0.0039889999999999995,18.0,1382.6904915571213,0.013016999999999999,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,17,4513,0.003767,17.0,1382.6904915571213,0.012295,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Oxylabs,1,4513,0.000222,16.0,1382.6904915571213,0.011572,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",15,4513,0.003324,14.000015,1382.6904915571213,0.010125,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4513,0.003324,12.000046,1382.6904915571213,0.008679,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4513,0.002659,9.1875,1382.6904915571213,0.006645,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,32,4513,0.007091,9.00058,1382.6904915571213,0.006509,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,9,4513,0.001994,9.0,1382.6904915571213,0.006509,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4513,0.001994,9.0,1382.6904915571213,0.006509,"[210695, 210852]",['RU'],['None'],['None']
SIXNET OPERATION LTD,9,4513,0.001994,8.003906,1382.6904915571213,0.005789,[198231],['GB'],['None'],['None']
Ferdinand Zink trading as Tube-Hosting,9,4513,0.001994,7.007812,1382.6904915571213,0.005068,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,9,4513,0.001994,7.000031,1382.6904915571213,0.005063,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
LLC Baxet,8,4513,0.001772,6.000031,1382.6904915571213,0.004339,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Netex Limited,6,4513,0.001329,6.0,1382.6904915571213,0.004339,[51837],['HK'],['Computer and Information Technology'],['Software Development']
ArtPlanet LLC,6,4513,0.001329,6.0,1382.6904915571213,0.004339,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Hivelocity Inc,13,4513,0.002881,5.012939,1382.6904915571213,0.003625,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4513,0.001108,5.0,1382.6904915571213,0.003616,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,9,4513,0.001994,4.000763,1382.6904915571213,0.002893,[62217],['GB'],['Computer and Information Technology'],['None']
HostRoyale Technologies Pvt Ltd,4,4513,0.000886,4.0,1382.6904915571213,0.002893,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kontel LLC,4,4513,0.000886,4.0,1382.6904915571213,0.002893,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Cloudflare London, LLC",16,4513,0.003545,3.000198,1382.6904915571213,0.00217,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
Delta Ltd,7,4513,0.001551,3.000061,1382.6904915571213,0.00217,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sole trader Malkov Dmitrii Vladimirovich,3,4513,0.000665,3.0,1382.6904915571213,0.00217,[48108],['RU'],['Computer and Information Technology'],['None']
JSC IOT,3,4513,0.000665,3.0,1382.6904915571213,0.00217,[29182],['RU'],['Computer and Information Technology'],['None']
ServTech LTD,3,4513,0.000665,3.0,1382.6904915571213,0.00217,[208626],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
RoyaleHosting BV,3,4513,0.000665,3.0,1382.6904915571213,0.00217,[212477],['NL'],['Computer and Information Technology'],['None']
GalaxyStar LLC,3,4513,0.000665,3.0,1382.6904915571213,0.00217,[206873],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
I-SERVERS LTD,3,4513,0.000665,3.0,1382.6904915571213,0.00217,[209641],['GB'],['Education and Research'],['None']
Citytelecom LLC,3,4513,0.000665,3.0,1382.6904915571213,0.00217,[3175],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"AT&T Services, Inc.",3,4513,0.000665,3.0,1382.6904915571213,0.00217,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
STARK INDUSTRIES SOLUTIONS LTD,3,4513,0.000665,3.0,1382.6904915571213,0.00217,[44477],['GB'],['Manufacturing'],"['Metal, Glass, Wood, and Paper Manufacturing']"
Manir LLC,3,4513,0.000665,3.0,1382.6904915571213,0.00217,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
Malkov D.V.,3,4513,0.000665,2.000015,1382.6904915571213,0.001446,[212521],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Comfortel Ltd.,3,4513,0.000665,2.000015,1382.6904915571213,0.001446,[56534],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Cox Communications Inc.,2,4513,0.000443,2.0,1382.6904915571213,0.001446,[22773],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DNS0.EU A.D.,2,4513,0.000443,2.0,1382.6904915571213,0.001446,[50902],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sprint,2,4513,0.000443,2.0,1382.6904915571213,0.001446,[1239],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Overweb Srl,2,4513,0.000443,2.0,1382.6904915571213,0.001446,[42692],['IT'],['None'],['None']
Scalaxy B.V.,2,4513,0.000443,2.0,1382.6904915571213,0.001446,[58061],['LV'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Fastly, Inc.",148,4513,0.032794,1.439865,1382.6904915571213,0.001041,[54113],['US'],['Computer and Information Technology'],['Software Development']
Perfect Cloud Technologies LLC,3,4513,0.000665,1.125,1382.6904915571213,0.000814,[211027],['RU'],"['Media, Publishing, and Broadcasting']",['Other']
