org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4517,0.013726,992.0,1382.815506875515,0.717377,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",104,4517,0.023024,65.5625,1382.815506875515,0.047412,[204916],['TH'],['None'],['None']
Latitude.sh,2,4517,0.000443,32.0,1382.815506875515,0.023141,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,30,4517,0.006642,30.0,1382.815506875515,0.021695,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4517,0.003985,18.0,1382.815506875515,0.013015999999999998,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,17,4517,0.003764,17.0,1382.815506875515,0.012294,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Oxylabs,1,4517,0.000221,16.0,1382.815506875515,0.011571,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",15,4517,0.00332,14.000015,1382.815506875515,0.010124,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4517,0.003321,12.000046,1382.815506875515,0.008678,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4517,0.002657,9.1875,1382.815506875515,0.006644,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,32,4517,0.007084,9.00058,1382.815506875515,0.006509,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,9,4517,0.001993,9.0,1382.815506875515,0.006508,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4517,0.001993,9.0,1382.815506875515,0.006508,"[210695, 210852]",['RU'],['None'],['None']
SIXNET OPERATION LTD,9,4517,0.001992,8.003906,1382.815506875515,0.005788,[198231],['GB'],['None'],['None']
Ferdinand Zink trading as Tube-Hosting,9,4517,0.001992,7.007812,1382.815506875515,0.005068,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,9,4517,0.001992,7.000031,1382.815506875515,0.005062,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
LLC Baxet,8,4517,0.001772,6.000031,1382.815506875515,0.004339,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ArtPlanet LLC,6,4517,0.001328,6.0,1382.815506875515,0.004339,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Netex Limited,6,4517,0.001328,6.0,1382.815506875515,0.004339,[51837],['HK'],['Computer and Information Technology'],['Software Development']
Hivelocity Inc,13,4517,0.002878,5.012939,1382.815506875515,0.003625,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4517,0.001107,5.0,1382.815506875515,0.003616,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,9,4517,0.001992,4.000763,1382.815506875515,0.002893,[62217],['GB'],['Computer and Information Technology'],['None']
Kontel LLC,4,4517,0.000886,4.0,1382.815506875515,0.002893,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
HostRoyale Technologies Pvt Ltd,4,4517,0.000886,4.0,1382.815506875515,0.002893,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Cloudflare London, LLC",16,4517,0.003542,3.000198,1382.815506875515,0.00217,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
Delta Ltd,7,4517,0.00155,3.000061,1382.815506875515,0.00217,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Citytelecom LLC,3,4517,0.000664,3.0,1382.815506875515,0.002169,[3175],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ServTech LTD,3,4517,0.000664,3.0,1382.815506875515,0.002169,[208626],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sole trader Malkov Dmitrii Vladimirovich,3,4517,0.000664,3.0,1382.815506875515,0.002169,[48108],['RU'],['Computer and Information Technology'],['None']
I-SERVERS LTD,3,4517,0.000664,3.0,1382.815506875515,0.002169,[209641],['GB'],['Education and Research'],['None']
GalaxyStar LLC,3,4517,0.000664,3.0,1382.815506875515,0.002169,[206873],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
RoyaleHosting BV,3,4517,0.000664,3.0,1382.815506875515,0.002169,[212477],['NL'],['Computer and Information Technology'],['None']
JSC IOT,3,4517,0.000664,3.0,1382.815506875515,0.002169,[29182],['RU'],['Computer and Information Technology'],['None']
"AT&T Services, Inc.",3,4517,0.000664,3.0,1382.815506875515,0.002169,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Manir LLC,3,4517,0.000664,3.0,1382.815506875515,0.002169,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
Malkov D.V.,3,4517,0.000664,2.000015,1382.815506875515,0.001446,[212521],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Comfortel Ltd.,3,4517,0.000664,2.000015,1382.815506875515,0.001446,[56534],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Scalaxy B.V.,2,4517,0.000443,2.0,1382.815506875515,0.001446,[58061],['LV'],['Computer and Information Technology'],['Hosting and Cloud Provider']
STARK INDUSTRIES SOLUTIONS LTD,2,4517,0.000443,2.0,1382.815506875515,0.001446,[44477],['GB'],['Manufacturing'],"['Metal, Glass, Wood, and Paper Manufacturing']"
Cox Communications Inc.,2,4517,0.000443,2.0,1382.815506875515,0.001446,[22773],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sprint,2,4517,0.000443,2.0,1382.815506875515,0.001446,[1239],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DNS0.EU A.D.,2,4517,0.000443,2.0,1382.815506875515,0.001446,[50902],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Overweb Srl,2,4517,0.000443,2.0,1382.815506875515,0.001446,[42692],['IT'],['None'],['None']
"Fastly, Inc.",148,4517,0.032765,1.439865,1382.815506875515,0.001041,[54113],['US'],['Computer and Information Technology'],['Software Development']
Perfect Cloud Technologies LLC,3,4517,0.000664,1.125,1382.815506875515,0.000814,[211027],['RU'],"['Media, Publishing, and Broadcasting']",['Other']
NTX Technologies s.r.o.,2,4517,0.000443,1.000015,1382.815506875515,0.000723,[50113],['CZ'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SORACOM. INC.,1,4517,0.000221,1.0,1382.815506875515,0.000723,[131910],['JP'],['None'],['None']
Ilm-Provider UG (haftungsbeschraenkt),1,4517,0.000221,1.0,1382.815506875515,0.000723,[196968],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Netversor GmbH,1,4517,0.000221,1.0,1382.815506875515,0.000723,[200081],['DE'],['Service'],"['Law, Business, and Consulting Services']"
SYN LTD,1,4517,0.000221,1.0,1382.815506875515,0.000723,[64080],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Getechbrothers,1,4517,0.000221,1.0,1382.815506875515,0.000723,[150445],['LT'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
MRGROUP INVESTMENTS LIMITED,1,4517,0.000221,1.0,1382.815506875515,0.000723,[61178],['CY'],['Service'],"['Law, Business, and Consulting Services']"
BAI Communications Inc.,1,4517,0.000221,1.0,1382.815506875515,0.000723,[396113],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
UK On-line Agri-sales Limited,1,4517,0.000221,1.0,1382.815506875515,0.000723,[202235],['GB'],['Computer and Information Technology'],['None']
SIA VEESP,1,4517,0.000221,1.0,1382.815506875515,0.000723,[43317],['LV'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Universitas Brawijaya,1,4517,0.000221,1.0,1382.815506875515,0.000723,[46019],['ID'],['Education and Research'],"['Colleges, Universities, and Professional Schools']"
DGN TEKNOLOJI A.S.,1,4517,0.000221,1.0,1382.815506875515,0.000723,[43260],['TR'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"CHUAN KAI INTERNATIONAL CO., LTD",1,4517,0.000221,1.0,1382.815506875515,0.000723,[133375],['TW'],['Travel and Accommodation'],['Other']
RODRIGUEZ PEDRO ALBERTO JUAN,1,4517,0.000221,1.0,1382.815506875515,0.000723,[271991],['AR'],['None'],['None']
Modesco LLC,1,4517,0.000221,1.0,1382.815506875515,0.000723,[56434],['RU'],['Education and Research'],['Elementary and Secondary Schools']
Wicked Networks Limited,1,4517,0.000221,1.0,1382.815506875515,0.000723,[141444],['HK'],['Other'],['None']
Planisware Singapore Pte. Ltd,1,4517,0.000221,1.0,1382.815506875515,0.000723,[150347],['SG'],['Computer and Information Technology'],['Software Development']
WorldStream B.V.,1,4517,0.000221,1.0,1382.815506875515,0.000723,[49981],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Al Asmary Abdullah Ibrahim A,1,4517,0.000221,1.0,1382.815506875515,0.000723,[210499],['SA'],['Computer and Information Technology'],['Software Development']
23M GmbH,1,4517,0.000221,1.0,1382.815506875515,0.000723,[47447],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Leaseweb Deutschland GmbH,1,4517,0.000221,1.0,1382.815506875515,0.000723,[28753],['DE'],['Computer and Information Technology'],['None']
hosTELyon SAS,1,4517,0.000221,1.0,1382.815506875515,0.000723,[209146],['FR'],['Computer and Information Technology'],['None']
MULTIDIST SARL,1,4517,0.000221,1.0,1382.815506875515,0.000723,[60703],['FR'],['Computer and Information Technology'],['Software Development']
SatGate LLC,1,4517,0.000221,1.0,1382.815506875515,0.000723,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
MOACK.Co.LTD,1,4517,0.000221,1.0,1382.815506875515,0.000723,[135605],['KR'],['Computer and Information Technology'],['None']
DNT Solutions,1,4517,0.000221,1.0,1382.815506875515,0.000723,[147057],['PK'],['None'],['None']
Serverel Inc.,1,4517,0.000221,1.0,1382.815506875515,0.000723,[15317],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
FIBERTEL PERU S.A.,1,4517,0.000221,1.0,1382.815506875515,0.000723,[266732],['PE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
China Education and Research Network Center,1,4517,0.000221,1.0,1382.815506875515,0.000723,[4538],['CN'],['Education and Research'],"['Colleges, Universities, and Professional Schools']"
Okay-Telecom Ltd.,1,4517,0.000221,1.0,1382.815506875515,0.000723,[199669],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Eskisehir Bilisim Iletisim San. ve Tic. A.S.,1,4517,0.000221,1.0,1382.815506875515,0.000723,[196733],['TR'],['Computer and Information Technology'],['None']
TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,1,4517,0.000221,1.0,1382.815506875515,0.000723,[25145],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Fiberocity Ltd,1,4517,0.000221,1.0,1382.815506875515,0.000723,[199614],['GB'],['None'],['None']
First Root UG (haftungsbeschraenkt),1,4517,0.000221,1.0,1382.815506875515,0.000723,[41108],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ETISALAT MISR,1,4517,0.000221,1.0,1382.815506875515,0.000723,[36992],['EG'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Rohmad Kumiadin,125,4517,0.027673,0.601807,1382.815506875515,0.000435,[210842],['ID'],['None'],['None']
FranTech Solutions,5,4517,0.001107,0.3125,1382.815506875515,0.000226,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
NetAssist LLC,7,4517,0.00155,0.067627,1382.815506875515,4.9e-05,[8772],['UA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Differ Communications Limited,1,4517,0.000221,0.0625,1382.815506875515,4.5e-05,[399558],['CA'],['Construction and Real Estate'],['None']
Baoshuo Network,1,4517,0.000221,0.0625,1382.815506875515,4.5e-05,[151814],['CN'],['None'],['None']
Hurricane Electric LLC,1,4517,0.000221,0.0625,1382.815506875515,4.5e-05,[6939],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Bharti Airtel Limited,165,4517,0.036529,0.039597,1382.815506875515,2.9e-05,[45609],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Akamai International B.V.,10,4517,0.002214,0.039062,1382.815506875515,2.8e-05,[33905],['NL'],"['Media, Publishing, and Broadcasting']",['Online Music and Video Streaming Services']
Phan Nhat Nghi,9,4517,0.001992,0.035156,1382.815506875515,2.5e-05,[199925],['VG'],['Construction and Real Estate'],['Other']
"Amazon.com, Inc.",1217,4517,0.269427,0.020859,1382.815506875515,1.5e-05,[16509],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Akamai Technologies, Inc.",1221,4517,0.270312,0.018585,1382.815506875515,1.3e-05,"[36183, 16625]",['US'],['Computer and Information Technology'],['Computer and Network Security']
Cogent Communications,6,4517,0.001328,0.015656,1382.815506875515,1.1e-05,[174],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
KIRILL ZINOV,4,4517,0.000886,0.015625,1382.815506875515,1.1e-05,[199186],['RU'],['None'],['None']
"Cloudflare, Inc.",248,4517,0.054904,0.009964,1382.815506875515,7e-06,[13335],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
BWE CAPITAL LIMITED,2,4517,0.000443,0.007812,1382.815506875515,6e-06,[197730],['VG'],['None'],['None']
POLONETWORK LIMITED,14,4517,0.003099,0.006851,1382.815506875515,5e-06,[151338],['HK'],['Construction and Real Estate'],['Buildings (Residential or Commercial)']
Infosimples Ltda.,13,4517,0.002878,0.006836,1382.815506875515,5e-06,[270410],['BR'],['Education and Research'],"['Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)']"
Developed Methods LLC,41,4517,0.009077,0.004517,1382.815506875515,3e-06,[400519],['US'],['Service'],['Other']
AKILE LTD,2,4517,0.000443,0.003922,1382.815506875515,3e-06,[61112],['GB'],"['Media, Publishing, and Broadcasting']",['Online Informational Content']
Tianhong Peng,2,4517,0.000443,0.003922,1382.815506875515,3e-06,[200021],['CN'],['None'],['None']
Free Range Cloud Hosting Inc.,2,4517,0.000443,0.003922,1382.815506875515,3e-06,[53356],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Claro NXT Telecomunicacoes Ltda,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[28573],['BR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Lilith Network INC.,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[202528],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Portland Internet Hosting LLC,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[36791],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Adrian Paschkowski,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[205987],['DE'],"['Retail Stores, Wholesale, and E-commerce Sites']",['Other']
CMC Telecom Infrastructure Company,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[38732],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
None,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[216157],['None'],['None'],['None']
Web42 Solutions Ltd,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[202990],['GB'],['Computer and Information Technology'],['Hosting and Cloud Provider']
SteveYi Experiment Network,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[141173],['TW'],['Education and Research'],['None']
Securebit AG,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[58057],['CH'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Hytron Network Services Limited,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[151407],['HK'],['None'],['None']
FeiYa Network LTD.,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[199465],['US'],"['Media, Publishing, and Broadcasting']",['Online Informational Content']
PaoPaoYu Network LTD.,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[202911],['CA'],['None'],['None']
"Nightfall Networks, LLC",1,4517,0.000221,0.003906,1382.815506875515,3e-06,[60310],['US'],['Education and Research'],['Other']
Web Werks,1,4517,0.000221,0.003906,1382.815506875515,3e-06,[33480],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Google LLC,221,4517,0.048926,0.003372,1382.815506875515,2e-06,[36492],['US'],['Computer and Information Technology'],['Software Development']
M247 Europe SRL,35,4517,0.007749,0.002365,1382.815506875515,2e-06,[9009],['RO'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Edgecast Inc.,89,4517,0.019703000000000002,0.001358,1382.815506875515,1e-06,"[15133, 14153]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
