category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",42.0,26765.0,0.0015692135251260974,0.0,89.332344180658,0.0
Community Groups and Nonprofits,16.0,31283.0,0.0005114598983473452,0.00061,1470.9604425493028,4.1469504029817194e-07
Computer and Information Technology,18622.0,31283.0,0.5952753891890163,304.563205,1470.9604425493028,0.20705057470625476
Construction and Real Estate,36.0,31283.0,0.0011507847712815267,3.104553,1470.9604425493028,0.00211056185482428
Education and Research,88.0,31283.0,0.0028130294409103988,36.014915,1470.9604425493028,0.024483945290590555
Finance and Insurance,20.0,31283.0,0.0006393248729341815,18.000015,1470.9604425493028,0.012236913025889673
"Freight, Shipment, and Postal Services",17.0,31283.0,0.0005434261419940543,2.000046,1470.9604425493028,0.0013596871419150783
Government and Public Administration,45.0,26765.0,0.0016813002054922473,1.5e-05,89.332344180658,1.6791230698777253e-07
Health Care Services,14.0,31283.0,0.00044752741105392703,0.004516999999999999,1470.9604425493028,3.070782782011217e-06
Manufacturing,4.0,31283.0,0.0001278649745868363,1.0000300000000002,1470.9604425493028,0.0006798483297530836
"Media, Publishing, and Broadcasting",9828.0,31283.0,0.3141642425598568,3.1763850000000002,1470.9604425493028,0.0021593952550450967
"Museums, Libraries, and Entertainment",6.0,26765.0,0.00022417336073229965,0.0,89.332344180658,0.0
None,352.0,31283.0,0.011252117763641595,97.08678200000003,1470.9604425493028,0.06600230651460631
Other,38.0,31283.0,0.0012147172585749448,1.0005659999999998,1470.9604425493028,0.0006802127175261978
"Retail Stores, Wholesale, and E-commerce Sites",1976.0,31283.0,0.06316529744589713,0.003968,1470.9604425493028,2.697557245742863e-06
Service,178.0,31283.0,0.005689991369114215,1004.004821,1470.9604425493028,0.6825505241051704
Travel and Accommodation,1.0,4518.0,0.0002213368747233289,1.0,1381.6280983686447,0.0007237837745054176
