sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4523,0.019898,1004.000244,1387.6164101362228,0.7235439999999999,"[397165, 47596, 209242, 61178, 200081, 15967]"
Internet Service Provider (ISP),658,4523,0.145469,195.22135600000001,1387.6164101362228,0.14069199999999998,"[396356, 44812, 210107, 396319, 30633, 20473, 62240, 200373, 51659, 207990, 213220, 208626, 206873, 3175, 7018, 199669, 49392, 56534, 212521, 198571, 50902, 22773, 1239, 50113, 36992, 49981, 15317, 266732, 64080, 396113, 396362, 30721, 196968, 41108, 43317, 25145, 150445, 47447, 8772, 6939, 45609, 174, 53356, 28573, 38732, 36791, 202528, 33480, 58057, 9009, 15133, 40509, 51847, 136620, 16724, 203314, 263110, 32931, 20253, 20446, 41378, 46562, 212238, 56758, 14153, 197433, 9902, 59711, 140810, 133612, 62874, 209181, 394923, 211759, 400797, 30081, 47720, 55081, 52041, 63213, 51430, 133480, 139693, 201029, 200393, 4657, 7713, 4761, 4788, 6762, 58453]"
None,377,4523,0.08334599999999999,117.15228200000003,1387.6164101362228,0.084431,"[204916, 198231, 210695, 61317, 60781, 62217, 29182, 209641, 48108, 212477, 42692, 210852, 135605, 271991, 131910, 141444, 209146, 202235, 199614, 196733, 28753, 147057, 210842, 151814, 399558, 197730, 199186, 200021, 151407, 216157, 202911, 141173, 201217, 206981, 398668, 1921, 60539, 50069, 949, 207021, 205544, 208685, 33760, 201178, 197919, 201572, 48254, 37963, 38008, 40138, 197606, 216435, 216452, 399358, 211051, 54197, 61323, 137502, 138190, 141039, 140731, 151464, 58339, 202662, 202888]"
Software Development,447,4523,0.09882799999999999,26.639968000000003,1387.6164101362228,0.019197000000000002,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 25923, 210937]"
"Investment, Portfolio Management, Pensions and Funds",16,4523,0.0035369999999999998,15.000015,1387.6164101362228,0.01081,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1495,4523,0.33053200000000005,13.344422999999999,1387.6164101362228,0.009616999999999999,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 50867, 40676, 13213, 206368]"
Other,71,4523,0.015696,5.177474000000001,1387.6164101362228,0.00373,"[211027, 56849, 133375, 199925, 400519, 46997, 205987, 60310, 205212, 205157, 201633, 30811, 207487, 205989]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4523,0.000663,3.0,1387.6164101362228,0.002162,[44477]
"Banks, Credit Card Companies, Mortgage Providers",3,4523,0.000663,3.0,1387.6164101362228,0.002162,[60389]
"Colleges, Universities, and Professional Schools",2,4523,0.000442,2.0,1387.6164101362228,0.001442,"[4538, 46019]"
Buildings (Residential or Commercial),15,4523,0.003316,1.006851,1387.6164101362228,0.000726,"[52042, 151338]"
Electronics and Computer Components,2,4523,0.000442,1.000015,1387.6164101362228,0.000721,"[51259, 23145]"
Elementary and Secondary Schools,1,4523,0.000221,1.0,1387.6164101362228,0.000721,[56434]
Online Music and Video Streaming Services,10,4523,0.002211,0.039062,1387.6164101362228,2.8e-05,[33905]
Computer and Network Security,1310,4523,0.28963,0.019943000000000002,1387.6164101362228,1.4e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4523,0.001105,0.007859,1387.6164101362228,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4523,0.002874,0.006836,1387.6164101362228,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4523,0.000663,4.6e-05,1387.6164101362228,0.0,[39900]
Insurance Carriers and Agencies,1,4523,0.000221,1.5e-05,1387.6164101362228,0.0,[207713]
Chemical and Pharmaceutical Manufacturing,1,4523,0.000221,1.5e-05,1387.6164101362228,0.0,[203635]
