org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4523,0.013708,992.0,1387.6164101362228,0.714895,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",97,4523,0.021446,61.375,1387.6164101362228,0.044231,[204916],['TH'],['None'],['None']
Latitude.sh,2,4523,0.000442,32.0,1387.6164101362228,0.023061,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,30,4523,0.006633,30.0,1387.6164101362228,0.02162,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4523,0.003979,18.0,1387.6164101362228,0.012972,"[209968, 56849, 51126, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,17,4523,0.003759,17.0,1387.6164101362228,0.012251,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Oxylabs,1,4523,0.000221,16.0,1387.6164101362228,0.011531,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",15,4523,0.003316,14.000015,1387.6164101362228,0.01009,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4523,0.003316,12.000046,1387.6164101362228,0.008648,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,11,4523,0.002432,11.0,1387.6164101362228,0.007927,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Clouvider Limited,32,4523,0.007075,9.00058,1387.6164101362228,0.006486,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4523,0.00199,9.0,1387.6164101362228,0.0064860000000000004,"[210695, 210852]",['RU'],['None'],['None']
LLC Vpsville,11,4523,0.002432,8.1875,1387.6164101362228,0.0059,[59504],['RU'],['Computer and Information Technology'],['Software Development']
SIXNET OPERATION LTD,9,4523,0.00199,8.003906,1387.6164101362228,0.005768,[198231],['GB'],['None'],['None']
LLC Baxet,10,4523,0.0022110000000000003,8.000031,1387.6164101362228,0.005764999999999999,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Ferdinand Zink trading as Tube-Hosting,9,4523,0.00199,7.007812,1387.6164101362228,0.00505,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,9,4523,0.00199,7.000031,1387.6164101362228,0.005045,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
ArtPlanet LLC,6,4523,0.001327,6.0,1387.6164101362228,0.004324,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
