country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,323,26941,0.011987,32.000354,86.33258945004596,0.37066299999999996,"[209641, 210644, 13213, 60068, 62217, 202888, 212238, 205544, 204055, 203961, 200241, 61323, 8943, 9002, 41357, 35826, 13285]"
RU,106,26941,0.003932999999999999,20.000045,86.33258945004596,0.231663,"[29182, 213220, 44812, 30721, 51115, 45027, 59504, 49542, 204490, 200487, 199274, 210079, 197695, 8342, 28890, 25532, 34665, 16345]"
US,12180,26941,0.45208900000000013,19.561163999999998,86.33258945004596,0.226577,"[395839, 197992, 48261, 53667, 197619, 64267, 36492, 396982, 201217, 41378, 62874, 397031, 46997, 13335, 61317, 396356, 6939, 46841, 216435, 46562, 16509, 30633, 19969, 6315, 33387, 200827, 55081, 8100, 397373, 12167, 40676, 11990, 32934, 21859, 26527, 11878, 48581, 54455, 38, 397423, 397232, 397226, 397224, 395747, 209622, 63949, 63410, 62571, 197598, 7922, 6233, 11917, 11426, 11019, 906, 701, 2635, 3389, 29789, 25923, 33363, 33438, 40630, 33760, 174, 36351, 15169, 16625, 15133, 17378, 15130, 15108, 17185, 22822, 22697, 20473, 19551, 398565]"
NL,9907,26941,0.36772699999999997,5.000093,86.33258945004596,0.057915999999999995,"[57043, 60781, 20940, 51430, 49544, 48635, 49981, 60893, 207375, 199752, 208492, 213192, 211786, 12859, 35470, 21342]"
DE,664,26941,0.024644000000000003,4.000015,86.33258945004596,0.046332,"[29014, 205100, 59437, 44974, 47447, 60294, 205766, 208058, 209114, 198571, 44066, 8560, 8422, 6805, 6724, 680, 3214, 3320, 12306, 12360, 29413, 29066, 24961, 15943]"
TH,61,26941,0.0022630000000000003,3.0,86.33258945004596,0.034749,"[204916, 45430, 45758, 131445, 38040, 4651, 23884]"
VG,3,26941,0.00011099999999999999,2.0,86.33258945004596,0.023166,"[199925, 197730]"
VN,254,26941,0.009427999999999999,0.676773,86.33258945004596,0.007839,"[135981, 140810, 45899, 135967]"
FR,94,26941,0.0034879999999999998,0.085716,86.33258945004596,0.000993,"[41405, 12876, 5410, 209453, 30781, 29075, 42487, 16276]"
JP,30,26941,0.001112,0.007812,86.33258945004596,9e-05,"[138652, 7679, 9824, 9605, 9354, 2527, 2519, 2497, 38631, 17511]"
RO,200,26941,0.007424,0.000151,86.33258945004596,2e-06,"[9009, 6718, 5606]"
CA,109,26941,0.004046,0.000145,86.33258945004596,1e-06,"[205212, 835, 577, 53356, 200351, 852, 812]"
AU,95,26941,0.0035269999999999998,0.000106,86.33258945004596,1e-06,"[149485, 133480, 133159, 8888, 7545, 1221, 4802, 4739]"
IN,226,26941,0.008389,6.2e-05,86.33258945004596,1e-06,"[45609, 9498, 55410, 55644, 55836, 9829, 38266, 24309]"
BR,234,26941,0.008685,4.9e-05,86.33258945004596,0.0,"[262287, 268972, 262459, 4230, 28573]"
HK,71,26941,0.002634,3.9e-05,86.33258945004596,0.0,"[138997, 41717, 58453, 45474, 149042, 138915, 9381, 9312, 4637]"
LT,4,26941,0.000148,1.8e-05,86.33258945004596,0.0,"[56630, 62282]"
UA,3,26941,0.00011099999999999999,1.5e-05,86.33258945004596,0.0,"[30860, 21100]"
NO,6,26941,0.000222,1.5e-05,86.33258945004596,0.0,"[56655, 211309, 25148]"
TW,41,26941,0.001521,9e-06,86.33258945004596,0.0,"[1659, 134094, 131662, 9924, 3462]"
SA,17,26941,0.000631,0.0,86.33258945004596,0.0,"[43766, 25019]"
MD,9,26941,0.000334,0.0,86.33258945004596,0.0,"[1547, 25454]"
MX,8,26941,0.000297,0.0,86.33258945004596,0.0,[13999]
MY,27,26941,0.0010019999999999999,0.0,86.33258945004596,0.0,"[9930, 9534, 4788]"
TR,9,26941,0.00033299999999999996,0.0,86.33258945004596,0.0,"[202505, 9121, 42846]"
NP,14,26941,0.00052,0.0,86.33258945004596,0.0,[17501]
NZ,31,26941,0.001151,0.0,86.33258945004596,0.0,[9500]
PA,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[147049]
PE,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[21575]
SK,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[200222]
SG,18,26941,0.000668,0.0,86.33258945004596,0.0,[4657]
SE,75,26941,0.0027840000000000005,0.0,86.33258945004596,0.0,"[1653, 1299, 1257]"
PH,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[17639]
PL,6,26941,0.00022199999999999998,0.0,86.33258945004596,0.0,"[204679, 15967, 20853]"
PT,28,26941,0.001039,0.0,86.33258945004596,0.0,"[1930, 2860]"
QA,14,26941,0.00052,0.0,86.33258945004596,0.0,[8781]
AE,2,26941,7.4e-05,0.0,86.33258945004596,0.0,"[8966, 15802]"
IT,31,26941,0.001151,0.0,86.33258945004596,0.0,[6762]
LK,3,26941,0.000111,0.0,86.33258945004596,0.0,[18001]
JO,13,26941,0.000483,0.0,86.33258945004596,0.0,[8697]
AT,3,26941,0.00011099999999999999,0.0,86.33258945004596,0.0,"[40994, 35492]"
BE,245,26941,0.009094,0.0,86.33258945004596,0.0,"[5432, 34762]"
BG,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[44901]
BH,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[59605]
BN,7,26941,0.00026,0.0,86.33258945004596,0.0,[58810]
BY,33,26941,0.001225,0.0,86.33258945004596,0.0,[6697]
BZ,21,26941,0.0007790000000000001,0.0,86.33258945004596,0.0,"[55303, 210083]"
CH,51,26941,0.001893,0.0,86.33258945004596,0.0,"[58057, 51873, 207996, 61098, 513, 3303, 29222, 29097, 15600, 13030]"
CN,201,26941,0.007456,0.0,86.33258945004596,0.0,"[58466, 58541, 58542, 58777, 56041, 45090, 55990, 56040, 56046, 134756, 131486, 134762, 134238, 134771, 63835, 134768, 140716, 142055, 140903, 140061, 136188, 138421, 137753, 137702, 137697, 136959, 4837, 9808, 9806, 4835, 4812, 4811, 4808, 4538, 4134, 38365, 38255, 24547, 24444, 17428, 24357, 23724]"
CO,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[14080]
CY,937,26941,0.03478,0.0,86.33258945004596,0.0,[47583]
CZ,6,26941,0.000222,0.0,86.33258945004596,0.0,"[50113, 43614, 30764]"
DK,32,26941,0.001187,0.0,86.33258945004596,0.0,"[51468, 3292]"
EC,15,26941,0.000557,0.0,86.33258945004596,0.0,"[27947, 14522]"
EE,3,26941,0.000111,0.0,86.33258945004596,0.0,[198068]
ES,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[200738]
FI,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[30798]
HR,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[199244]
HU,1,26941,3.7e-05,0.0,86.33258945004596,0.0,[1955]
ID,418,26941,0.015514000000000002,0.0,86.33258945004596,0.0,"[58487, 45727, 55818, 133798, 7713, 24203, 23693]"
IE,10,26941,0.000371,0.0,86.33258945004596,0.0,[39122]
IL,6,26941,0.000223,0.0,86.33258945004596,0.0,"[1680, 12849]"
AR,7,26941,0.000259,0.0,86.33258945004596,0.0,"[266768, 27823]"
ZA,19,26941,0.000705,0.0,86.33258945004596,0.0,"[10474, 3741]"
