country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,26741.0,3.739575932089301e-05,0.0,88.33258820836014,0.0
AR,11.0,31265.0,0.0003518311210618903,1.0,1474.960701835794,0.0006779841651071522
AT,15.0,31265.0,0.00047976971053894133,0.000183,1474.960701835794,1.2407110221460885e-07
AU,98.0,31265.0,0.0031344954421877497,0.000152,1474.960701835794,1.0305359309628713e-07
BE,245.0,26741.0,0.009161961033618788,0.0,88.33258820836014,0.0
BG,3.0,31265.0,9.595394210778826e-05,3.1e-05,1474.960701835794,2.1017509118321717e-08
BH,1.0,26741.0,3.739575932089301e-05,0.0,88.33258820836014,0.0
BN,7.0,26741.0,0.00026177031524625107,0.0,88.33258820836014,0.0
BR,249.0,31265.0,0.007964177194946426,0.011051,1474.960701835794,7.492403008599139e-06
BY,33.0,26741.0,0.0012340600575894694,0.0,88.33258820836014,0.0
BZ,21.0,26741.0,0.0007853109457387533,0.0,88.33258820836014,0.0
CA,121.0,31265.0,0.003870142331680793,1.0751560000000002,1474.960701835794,0.0007289387430199454
CH,51.0,31265.0,0.0016312170158324004,0.003906,1474.960701835794,2.6482061489085366e-06
CN,216.0,31265.0,0.0069086838317607546,1.066544,1474.960701835794,0.0007230999433900425
CO,1.0,26741.0,3.739575932089301e-05,0.0,88.33258820836014,0.0
CY,957.0,31265.0,0.030609307532384455,1.00029,1474.960701835794,0.0006781807805150332
CZ,8.0,31265.0,0.00025587717895410203,1.000015,1474.960701835794,0.0006779943348696289
DE,679.0,31265.0,0.02171757556372941,27.011763000000006,1474.960701835794,0.01831354758562727
DK,32.0,26741.0,0.0011966642982685763,0.0,88.33258820836014,0.0
EC,15.0,26741.0,0.0005609363898133952,0.0,88.33258820836014,0.0
EE,1.0,26741.0,3.739575932089301e-05,0.0,88.33258820836014,0.0
EG,1.0,4524.0,0.00022104332449160034,1.0,1386.6281136274338,0.0007211738967155292
ES,3.0,31265.0,9.595394210778826e-05,3.1e-05,1474.960701835794,2.1017509118321717e-08
FI,1.0,26741.0,3.739575932089301e-05,0.0,88.33258820836014,0.0
FR,96.0,31265.0,0.0030705261474492243,4.085701,1474.960701835794,0.002770040581362457
GB,414.0,31265.0,0.01324164401087478,63.01433100000001,1474.960701835794,0.042722718592820744
HK,109.0,31265.0,0.00348632656324964,7.011940000000001,1474.960701835794,0.004753984286681445
HR,1.0,26741.0,3.739575932089301e-05,0.0,88.33258820836014,0.0
HU,1.0,26741.0,3.739575932089301e-05,0.0,88.33258820836014,0.0
ID,551.0,31265.0,0.017623540700463777,1.601807,1474.960701835794,0.001085999781557792
IE,9.0,31265.0,0.0002878618263233648,1.5e-05,1474.960701835794,1.0169762476607282e-08
IL,6.0,26741.0,0.00022437455592535805,0.0,88.33258820836014,0.0
IN,396.0,31265.0,0.01266592035822805,4.039674,1474.960701835794,0.00273883500419507
IT,35.0,31265.0,0.0011194626579241963,2.0,1474.960701835794,0.0013559683302143044
JO,13.0,26741.0,0.0004861448711716091,0.0,88.33258820836014,0.0
JP,31.0,31265.0,0.0009915240684471454,1.007812,1474.960701835794,0.0006832805774049692
KH,3.0,4524.0,0.000663129973474801,4.6e-05,1386.6281136274338,3.317399924891434e-08
KR,1.0,4524.0,0.00022104332449160034,1.0,1386.6281136274338,0.0007211738967155292
LK,3.0,26741.0,0.00011218727796267903,0.0,88.33258820836014,0.0
LT,6.0,31265.0,0.00019190788421557652,2.000018,1474.960701835794,0.0013559805339292761
LV,3.0,4524.0,0.000663129973474801,3.0,1386.6281136274338,0.0021635216901465877
MD,9.0,26741.0,0.0003365618338880371,0.0,88.33258820836014,0.0
MX,8.0,26741.0,0.0002991660745671441,0.0,88.33258820836014,0.0
MY,29.0,31265.0,0.0009275547737086199,0.0,1474.960701835794,0.0
NL,9876.0,31265.0,0.31588037741883895,14.040224,1474.960701835794,0.0095190495465574
NO,6.0,26741.0,0.00022437455592535805,1.5e-05,88.33258820836014,1.698127531893189e-07
NP,14.0,26741.0,0.0005235406304925021,0.0,88.33258820836014,0.0
NZ,31.0,26741.0,0.0011592685389476833,0.0,88.33258820836014,0.0
None,1.0,4524.0,0.00022104332449160034,0.003906,1386.6281136274338,2.816905240570857e-06
PA,2.0,31265.0,6.396929473852551e-05,1.5e-05,1474.960701835794,1.0169762476607282e-08
PE,2.0,31265.0,6.396929473852551e-05,1.0,1474.960701835794,0.0006779841651071522
PH,22.0,31265.0,0.0007036622421237806,0.000534,1474.960701835794,3.6204354416721926e-07
PK,1.0,4524.0,0.00022104332449160034,1.0,1386.6281136274338,0.0007211738967155292
PL,8.0,31265.0,0.00025587717895410203,3e-05,1474.960701835794,2.0339524953214565e-08
PT,46.0,31265.0,0.0014712937789860866,18.0,1474.960701835794,0.01220371497192874
QA,14.0,26741.0,0.0005235406304925021,0.0,88.33258820836014,0.0
RO,235.0,31265.0,0.007516392131776747,0.002516,1474.960701835794,1.705808159409595e-06
RU,226.0,31265.0,0.007228530305453383,117.328338,1474.960701835794,0.07954675528233976
SA,3.0,31265.0,9.595394210778826e-05,2.0,1474.960701835794,0.0013559683302143044
SC,4.0,26741.0,0.00014958303728357204,0.0,88.33258820836014,0.0
SE,76.0,31265.0,0.002430833200063969,3e-05,1474.960701835794,2.0339524953214565e-08
SG,20.0,31265.0,0.0006396929473852551,1.0,1474.960701835794,0.0006779841651071522
TH,158.0,31265.0,0.005053574284343515,63.375,1474.960701835794,0.042967246463665766
TR,31.0,31265.0,0.0009915240684471454,20.000031,1474.960701835794,0.013559704319652161
TW,43.0,31265.0,0.0013753398368782984,1.003915,1474.960701835794,0.0006806384731135466
UA,22.0,31265.0,0.0007036622421237806,7.067719,1474.960701835794,0.004791801565426957
US,15639.0,31265.0,0.5002079002079002,1104.484258,1474.960701835794,0.7488228375341224
VG,14.0,31265.0,0.00044778506316967855,2.042968,1474.960701835794,0.0013850999538206285
VN,257.0,31265.0,0.008220054373900528,0.6807099999999999,1474.960701835794,0.0004615106010300895
VU,1.0,4524.0,0.00022104332449160034,1.5e-05,1386.6281136274338,1.0817608450732938e-08
ZA,19.0,26741.0,0.0007105194270969672,0.0,88.33258820836014,0.0
