country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,324,27034,0.011985,34.000354,88.33261990313,0.384913,"[209641, 210644, 64080, 13213, 60068, 62217, 212238, 202888, 200241, 203961, 204055, 205544, 61323, 8943, 9002, 41357, 35826, 13285]"
RU,104,27034,0.003848,20.000045,88.33261990313,0.22641699999999998,"[29182, 213220, 44812, 30721, 51115, 45027, 49542, 59504, 200487, 197695, 199274, 204490, 210079, 8342, 28890, 25532, 34665, 16345]"
US,12221,27034,0.4520640000000001,19.561165,88.33261990313,0.221448,"[395839, 197992, 48261, 53667, 197619, 64267, 36492, 396982, 201217, 41378, 62874, 397031, 46997, 13335, 61317, 396356, 6939, 216435, 46841, 46562, 16509, 30633, 33387, 200827, 6315, 19969, 55081, 8100, 397373, 12167, 40676, 11990, 32934, 21859, 26527, 11878, 209622, 397423, 397232, 48581, 397226, 397224, 54455, 63410, 197598, 395747, 62571, 63949, 38, 7922, 11917, 11426, 11019, 6233, 2635, 701, 3389, 29789, 33363, 25923, 33438, 40630, 33760, 174, 36351, 15133, 15169, 15130, 17185, 15108, 14340, 16625, 17378, 22822, 22697, 20473, 19551, 398565]"
NL,9953,27034,0.368167,5.000093,88.33261990313,0.056604999999999996,"[57043, 60781, 20940, 51430, 48635, 49544, 49981, 211786, 199752, 207375, 208492, 213192, 60893, 35470, 12859, 21342]"
DE,675,27034,0.02497,4.000015,88.33261990313,0.045283,"[29014, 205100, 44974, 47447, 59437, 198571, 205766, 208058, 209114, 60294, 44066, 8560, 8422, 6805, 6724, 12360, 680, 3214, 3320, 12306, 29413, 29066, 24961, 15943]"
TH,61,27034,0.002257,3.0,88.33261990313,0.033963,"[204916, 45430, 45758, 131445, 38040, 4651, 23884]"
VG,3,27034,0.00011099999999999999,2.0,88.33261990313,0.022642,"[199925, 197730]"
VN,254,27034,0.009396,0.676773,88.33261990313,0.007662,"[135981, 140810, 45899, 135967]"
FR,93,27034,0.0034409999999999996,0.085716,88.33261990313,0.00097,"[41405, 12876, 5410, 209453, 30781, 29075, 42487, 16276]"
JP,29,27034,0.001073,0.007812,88.33261990313,8.8e-05,"[138652, 7679, 9824, 9605, 9354, 2527, 2497, 38631, 17511]"
RO,200,27034,0.007398,0.000151,88.33261990313,2e-06,"[9009, 6718, 5606]"
CA,109,27034,0.004033,0.000145,88.33261990313,1e-06,"[205212, 835, 577, 53356, 200351, 852, 812]"
AU,95,27034,0.003515,0.000106,88.33261990313,1e-06,"[149485, 133480, 133159, 8888, 7545, 1221, 4802, 4739]"
IN,226,27034,0.008361,6.2e-05,88.33261990313,1e-06,"[45609, 9498, 55836, 55644, 55410, 9829, 38266, 24309]"
BR,243,27034,0.008989,4.9e-05,88.33261990313,0.0,"[262287, 268972, 4230, 28573]"
LT,6,27034,0.000222,4.9e-05,88.33261990313,1e-06,"[56630, 62282]"
HK,71,27034,0.002627,3.9e-05,88.33261990313,0.0,"[138997, 41717, 58453, 45474, 149042, 138915, 9312, 9381, 4637]"
NO,6,27034,0.000222,1.5e-05,88.33261990313,0.0,"[56655, 211309, 25148]"
UA,3,27034,0.00011099999999999999,1.5e-05,88.33261990313,0.0,"[30860, 21100]"
TW,40,27034,0.00148,9e-06,88.33261990313,0.0,"[1659, 134094, 9924, 3462]"
PA,1,27034,3.7e-05,0.0,88.33261990313,0.0,[147049]
MD,11,27034,0.00040699999999999997,0.0,88.33261990313,0.0,"[1547, 25454]"
MX,8,27034,0.000296,0.0,88.33261990313,0.0,[13999]
MY,27,27034,0.0009989999999999999,0.0,88.33261990313,0.0,"[9930, 9534, 4788]"
NP,14,27034,0.000518,0.0,88.33261990313,0.0,[17501]
NZ,31,27034,0.001147,0.0,88.33261990313,0.0,[9500]
TR,8,27034,0.000296,0.0,88.33261990313,0.0,"[202505, 9121]"
PH,2,27034,7.4e-05,0.0,88.33261990313,0.0,"[9299, 17639]"
PL,6,27034,0.00022199999999999998,0.0,88.33261990313,0.0,"[204679, 15967, 20853]"
