category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",42.0,26941.0,0.0015589621766081438,0.0,86.33258945004596,0.0
Community Groups and Nonprofits,16.0,31455.0,0.0005086631696073756,0.00061,1470.9642583157267,4.146939645552353e-07
Computer and Information Technology,18735.0,31455.0,0.5956127801621364,300.567264,1470.9642583157267,0.20433349233390175
Construction and Real Estate,36.0,31455.0,0.0011444921316165952,3.104553,1470.9642583157267,0.0021105563799046715
Education and Research,88.0,31455.0,0.002797647432840566,36.014915,1470.9642583157267,0.024483881777819367
Finance and Insurance,20.0,31455.0,0.0006358289620092195,18.000015,1470.9642583157267,0.012236881282629024
"Freight, Shipment, and Postal Services",18.0,31455.0,0.0005722460658082976,2.000046,1470.9642583157267,0.0013596836148079348
Government and Public Administration,45.0,26941.0,0.0016703166177944398,1.5e-05,86.33258945004596,1.737466708175057e-07
Health Care Services,13.0,31455.0,0.0004132888253059927,0.004516999999999999,1470.9642583157267,3.070774816222947e-06
Manufacturing,6.0,4514.0,0.001329198050509526,4.000030000000001,1384.6316688656807,0.002888876579918838
"Media, Publishing, and Broadcasting",9885.0,31455.0,0.3142584644730567,1.1763849999999996,1470.9642583157267,0.000799737310644771
"Museums, Libraries, and Entertainment",6.0,26941.0,0.00022270888237259197,0.0,86.33258945004596,0.0
None,352.0,31455.0,0.011190589731362263,100.08653900000002,1470.9642583157267,0.06804144861724948
Other,38.0,31455.0,0.001208075027817517,1.0005659999999998,1470.9642583157267,0.0006802109530150385
"Retail Stores, Wholesale, and E-commerce Sites",1975.0,31455.0,0.06278810999841043,0.003968,1470.9642583157267,2.697550248123236e-06
Service,179.0,31455.0,0.005690669209982515,1004.004821,1470.9642583157267,0.6825487535296055
Travel and Accommodation,1.0,4514.0,0.00022153300841825432,1.0,1384.6316688656807,0.0007222137283767466
