country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,2.0,26941.0,7.423629412419731e-05,0.0,86.33258945004596,0.0
AR,8.0,31455.0,0.0002543315848036878,1.0,1470.9642583157267,0.0006798261714020251
AT,13.0,31455.0,0.0004132888253059927,0.000152,1470.9642583157267,1.0333357805310782e-07
AU,98.0,31455.0,0.0031155619138451755,0.000152,1470.9642583157267,1.0333357805310782e-07
BE,245.0,26941.0,0.009093946030214172,0.0,86.33258945004596,0.0
BG,3.0,31455.0,9.537434430138292e-05,3.1e-05,1470.9642583157267,2.107461131346278e-08
BH,1.0,26941.0,3.711814706209866e-05,0.0,86.33258945004596,0.0
BN,7.0,26941.0,0.0002598270294346906,0.0,86.33258945004596,0.0
BR,249.0,31455.0,0.007916070577014782,0.011035,1470.9642583157267,7.501881801421347e-06
BY,33.0,26941.0,0.0012248988530492559,0.0,86.33258945004596,0.0
BZ,21.0,26941.0,0.0007794810883040719,0.0,86.33258945004596,0.0
CA,121.0,31455.0,0.003846765220155778,1.0751560000000002,1470.9642583157267,0.0007309191871399159
CH,52.0,31455.0,0.0016531553012239708,0.003906,1470.9642583157267,2.6554010254963103e-06
CN,213.0,31455.0,0.006771578445398188,1.066544,1470.9642583157267,0.0007250645241518015
CO,1.0,26941.0,3.711814706209866e-05,0.0,86.33258945004596,0.0
CY,959.0,31455.0,0.030487998728342076,1.00032,1470.9642583157267,0.0006800437157768738
CZ,8.0,31455.0,0.0002543315848036878,1.000015,1470.9642583157267,0.0006798363687945962
DE,690.0,31455.0,0.021936099189318072,25.011763000000006,1470.9642583157267,0.017003651080304834
DK,32.0,26941.0,0.001187780705987157,0.0,86.33258945004596,0.0
EC,15.0,26941.0,0.0005567722059314799,0.0,86.33258945004596,0.0
EE,3.0,26941.0,0.00011135444118629598,0.0,86.33258945004596,0.0
EG,1.0,4514.0,0.00022153300841825432,1.0,1384.6316688656807,0.0007222137283767466
ES,3.0,31455.0,9.537434430138292e-05,3.1e-05,1470.9642583157267,2.107461131346278e-08
FI,1.0,26941.0,3.711814706209866e-05,0.0,86.33258945004596,0.0
FR,98.0,31455.0,0.0031155619138451755,4.085716,1470.9642583157267,0.002777576665715996
GB,415.0,31455.0,0.013193450961691305,62.014575,1470.9642583157267,0.04215913109337374
HK,107.0,31455.0,0.0034016849467493246,7.011681,1470.9642583157267,0.004766724249322323
HR,1.0,26941.0,3.711814706209866e-05,0.0,86.33258945004596,0.0
HU,1.0,26941.0,3.711814706209866e-05,0.0,86.33258945004596,0.0
ID,549.0,31455.0,0.017453505007153074,1.601807,1470.9642583157267,0.0010889503201349637
IE,11.0,31455.0,0.0003497059291050707,1.5e-05,1470.9642583157267,1.0197392571030378e-08
