org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4518,0.013723,992.0,1381.6280983686447,0.717994,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",97,4518,0.02147,61.375,1381.6280983686447,0.044422,[204916],['TH'],['None'],['None']
Latitude.sh,2,4518,0.000443,32.0,1381.6280983686447,0.023161,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,29,4518,0.006419,29.0,1381.6280983686447,0.02099,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4518,0.003984,18.0,1381.6280983686447,0.013029,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,17,4518,0.003763,17.0,1381.6280983686447,0.012304,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Oxylabs,1,4518,0.000221,16.0,1381.6280983686447,0.011581,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",15,4518,0.00332,14.000015,1381.6280983686447,0.010133000000000001,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4518,0.00332,12.000046,1381.6280983686447,0.008685,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,11,4518,0.0024349999999999997,11.0,1381.6280983686447,0.007962,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4518,0.002656,9.1875,1381.6280983686447,0.00665,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,32,4518,0.007083,9.00058,1381.6280983686447,0.006514,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4518,0.001992,9.0,1381.6280983686447,0.006514000000000001,"[210695, 210852]",['RU'],['None'],['None']
SIXNET OPERATION LTD,10,4518,0.002213,8.007812,1381.6280983686447,0.005796,[198231],['GB'],['None'],['None']
Ferdinand Zink trading as Tube-Hosting,9,4518,0.001992,7.007812,1381.6280983686447,0.005072,[49581],['DE'],['Computer and Information Technology'],['Software Development']
LLC Baxet,9,4518,0.001992,7.000031,1381.6280983686447,0.005067,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IT Express Ltd.,9,4518,0.001992,7.000031,1381.6280983686447,0.005067,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
ArtPlanet LLC,6,4518,0.001328,6.0,1381.6280983686447,0.004343,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Netex Limited,6,4518,0.001328,6.0,1381.6280983686447,0.004343,[51837],['HK'],['Computer and Information Technology'],['Software Development']
Hivelocity Inc,13,4518,0.002877,5.012939,1381.6280983686447,0.003628,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4518,0.001107,5.0,1381.6280983686447,0.003619,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,9,4518,0.001992,4.000763,1381.6280983686447,0.002896,[62217],['GB'],['Computer and Information Technology'],['None']
Kontel LLC,4,4518,0.000885,4.0,1381.6280983686447,0.002895,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
HostRoyale Technologies Pvt Ltd,4,4518,0.000885,4.0,1381.6280983686447,0.002895,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Perfect Cloud Technologies LLC,5,4518,0.001107,3.125,1381.6280983686447,0.002262,[211027],['RU'],"['Media, Publishing, and Broadcasting']",['Other']
"Cloudflare London, LLC",16,4518,0.003541,3.000198,1381.6280983686447,0.002171,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
Delta Ltd,7,4518,0.001549,3.000061,1381.6280983686447,0.002171,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
I-SERVERS LTD,3,4518,0.000664,3.0,1381.6280983686447,0.002171,[209641],['GB'],['Education and Research'],['None']
Citytelecom LLC,3,4518,0.000664,3.0,1381.6280983686447,0.002171,[3175],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sole trader Malkov Dmitrii Vladimirovich,3,4518,0.000664,3.0,1381.6280983686447,0.002171,[48108],['RU'],['Computer and Information Technology'],['None']
GalaxyStar LLC,3,4518,0.000664,3.0,1381.6280983686447,0.002171,[206873],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
JSC IOT,3,4518,0.000664,3.0,1381.6280983686447,0.002171,[29182],['RU'],['Computer and Information Technology'],['None']
RoyaleHosting BV,3,4518,0.000664,3.0,1381.6280983686447,0.002171,[212477],['NL'],['Computer and Information Technology'],['None']
ServTech LTD,3,4518,0.000664,3.0,1381.6280983686447,0.002171,[208626],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Manir LLC,3,4518,0.000664,3.0,1381.6280983686447,0.002171,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
"AT&T Services, Inc.",3,4518,0.000664,3.0,1381.6280983686447,0.002171,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Comfortel Ltd.,3,4518,0.000664,2.000015,1381.6280983686447,0.001448,[56534],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Malkov D.V.,3,4518,0.000664,2.000015,1381.6280983686447,0.001448,[212521],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Cox Communications Inc.,2,4518,0.000443,2.0,1381.6280983686447,0.001448,[22773],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sprint,2,4518,0.000443,2.0,1381.6280983686447,0.001448,[1239],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Scalaxy B.V.,2,4518,0.000443,2.0,1381.6280983686447,0.001448,[58061],['LV'],['Computer and Information Technology'],['Hosting and Cloud Provider']
DNS0.EU A.D.,2,4518,0.000443,2.0,1381.6280983686447,0.001448,[50902],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Overweb Srl,2,4518,0.000443,2.0,1381.6280983686447,0.001448,[42692],['IT'],['None'],['None']
Al Asmary Abdullah Ibrahim A,2,4518,0.000443,2.0,1381.6280983686447,0.001448,[210499],['SA'],['Computer and Information Technology'],['Software Development']
"Fastly, Inc.",148,4518,0.032758,1.439865,1381.6280983686447,0.001042,[54113],['US'],['Computer and Information Technology'],['Software Development']
