org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4514,0.013735,992.0,1384.6316688656807,0.716436,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",101,4514,0.022375,65.375,1384.6316688656807,0.047215,[204916],['TH'],['None'],['None']
Latitude.sh,2,4514,0.000443,32.0,1384.6316688656807,0.023111,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,30,4514,0.006646,30.0,1384.6316688656807,0.021666,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4514,0.003988,18.0,1384.6316688656807,0.012999,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,17,4514,0.003766,17.0,1384.6316688656807,0.012278,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Oxylabs,1,4514,0.000222,16.0,1384.6316688656807,0.011555,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",15,4514,0.003323,14.000015,1384.6316688656807,0.010111,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4514,0.003323,12.000046,1384.6316688656807,0.008667,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4514,0.002658,9.1875,1384.6316688656807,0.006635,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,32,4514,0.007089,9.00058,1384.6316688656807,0.0065,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,9,4514,0.001994,9.0,1384.6316688656807,0.006499,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4514,0.001994,9.0,1384.6316688656807,0.006499,"[210695, 210852]",['RU'],['None'],['None']
SIXNET OPERATION LTD,9,4514,0.001994,8.003906,1384.6316688656807,0.005781,[198231],['GB'],['None'],['None']
Ferdinand Zink trading as Tube-Hosting,9,4514,0.001994,7.007812,1384.6316688656807,0.005061,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,9,4514,0.001994,7.000031,1384.6316688656807,0.005056,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
LLC Baxet,8,4514,0.001772,6.000031,1384.6316688656807,0.004333,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ArtPlanet LLC,6,4514,0.001329,6.0,1384.6316688656807,0.004333,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Netex Limited,6,4514,0.001329,6.0,1384.6316688656807,0.004333,[51837],['HK'],['Computer and Information Technology'],['Software Development']
Hivelocity Inc,13,4514,0.00288,5.012939,1384.6316688656807,0.00362,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4514,0.001108,5.0,1384.6316688656807,0.003611,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,9,4514,0.001994,4.000763,1384.6316688656807,0.002889,[62217],['GB'],['Computer and Information Technology'],['None']
Kontel LLC,4,4514,0.000886,4.0,1384.6316688656807,0.002889,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
HostRoyale Technologies Pvt Ltd,4,4514,0.000886,4.0,1384.6316688656807,0.002889,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Cloudflare London, LLC",16,4514,0.003545,3.000198,1384.6316688656807,0.002167,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
Delta Ltd,7,4514,0.001551,3.000061,1384.6316688656807,0.002167,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ServTech LTD,3,4514,0.000665,3.0,1384.6316688656807,0.002167,[208626],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
STARK INDUSTRIES SOLUTIONS LTD,3,4514,0.000665,3.0,1384.6316688656807,0.002167,[44477],['GB'],['Manufacturing'],"['Metal, Glass, Wood, and Paper Manufacturing']"
Citytelecom LLC,3,4514,0.000665,3.0,1384.6316688656807,0.002167,[3175],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sole trader Malkov Dmitrii Vladimirovich,3,4514,0.000665,3.0,1384.6316688656807,0.002167,[48108],['RU'],['Computer and Information Technology'],['None']
Manir LLC,3,4514,0.000665,3.0,1384.6316688656807,0.002167,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
I-SERVERS LTD,3,4514,0.000665,3.0,1384.6316688656807,0.002167,[209641],['GB'],['Education and Research'],['None']
"AT&T Services, Inc.",3,4514,0.000665,3.0,1384.6316688656807,0.002167,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
RoyaleHosting BV,3,4514,0.000665,3.0,1384.6316688656807,0.002167,[212477],['NL'],['Computer and Information Technology'],['None']
JSC IOT,3,4514,0.000665,3.0,1384.6316688656807,0.002167,[29182],['RU'],['Computer and Information Technology'],['None']
GalaxyStar LLC,3,4514,0.000665,3.0,1384.6316688656807,0.002167,[206873],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Malkov D.V.,3,4514,0.000665,2.000015,1384.6316688656807,0.001444,[212521],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
