sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2410,26771,0.09001300000000001,54.090221,87.33235606785561,0.619363,"[209641, 29182, 197992, 29014, 204916, 210644, 197619, 60781, 41405, 201217, 397031, 61317, 62217, 216435, 56630, 12876, 51115, 202888, 200827, 41717, 62282, 32934, 58777, 51468, 55990, 48581, 44901, 38, 205544, 204055, 203961, 200241, 208058, 198068, 61323, 61098, 197730, 140903, 197695, 197598, 149042, 140716, 140061, 138915, 138421, 137702, 137697, 134756, 11426, 7679, 6724, 8888, 9806, 9605, 9354, 2497, 513, 2635, 4802, 3389, 11917, 29222, 29097, 29066, 27823, 33363, 38631, 38365, 35492, 33760, 21100, 17511]"
Internet Service Provider (ISP),4771,26771,0.17819599999999997,20.436354000000005,87.33235606785561,0.234003,"[213220, 44812, 57043, 48261, 64267, 135981, 30721, 140810, 138652, 41378, 62874, 9009, 45609, 396356, 6939, 138997, 46841, 46562, 835, 56655, 51430, 30860, 33387, 6315, 212238, 268972, 30633, 55081, 5410, 133480, 577, 397373, 12167, 11990, 134094, 11878, 21859, 9498, 26527, 59437, 45758, 45899, 59605, 45430, 58541, 45474, 47447, 58542, 45727, 58487, 50113, 58453, 49544, 51873, 53356, 44974, 55410, 55644, 55818, 55836, 56040, 56041, 56046, 49981, 58057, 60294, 60893, 207375, 205766, 200738, 199752, 199274, 207996, 262459, 266768, 264642, 211786, 209453, 199244, 198571, 44066, 134238, 133798, 133159, 131445, 63835, 63410, 134771, 136188, 197637, 147049, 136959, 8781, 8697, 8560, 8422, 8342, 7922, 7713, 7545, 7470, 6805, 6762, 6718, 6697, 5606, 8943, 8966, 10474, 9930, 9929, 9924, 9829, 9824, 9808, 9002, 9534, 9500, 9381, 9312, 9299, 9121, 5432, 4837, 4835, 1547, 2527, 2519, 1955, 1930, 1680, 1653, 1299, 2860, 1257, 852, 812, 701, 680, 3214, 4812, 4637, 4811, 4808, 4788, 4739, 4657, 4651, 3292, 4230, 4134, 3741, 3462, 3320, 3303, 42846, 12306, 30764, 29789, 29413, 29075, 28890, 28573, 27947, 24961, 24547, 30781, 30798, 38255, 42487, 40630, 38266, 38040, 174, 35826, 34665, 24444, 24309, 15108, 15943, 15802, 15600, 15169, 15133, 14522, 14080, 13999, 13285, 13030, 12859, 12849, 12360, 24203, 23884, 23724, 23693, 22822, 22697, 21575, 20853, 17185, 20473, 18001, 17639, 17501, 17378, 398565]"
Phone Provider,168,26771,0.006275,9.672119,87.33235606785561,0.110751,[395839]
Other,27,26771,0.001008,2.0002440000000004,87.33235606785561,0.022903000000000003,"[199925, 46997, 205212, 45090, 200351, 209114, 25148, 40994]"
Hosting and Cloud Provider,6420,26771,0.23981000000000002,1.00029,87.33235606785561,0.011453999999999999,"[53667, 13213, 13335, 262287, 16509, 40676, 58810, 49542, 54455, 55303, 48635, 204490, 202505, 200487, 395747, 213192, 135967, 142055, 6233, 35470, 16276]"
Software Development,2787,26771,0.10410499999999999,0.128827,87.33235606785561,0.001475,"[36492, 45027, 59504, 58466, 47583, 205125, 209622, 63949, 36351, 25923, 25532, 39122, 34762, 17428]"
Online Music and Video Streaming Services,9760,26771,0.36457300000000004,0.0041210000000000005,87.33235606785561,4.7e-05,"[396982, 60068, 20940, 43614, 25019, 21342]"
Online Informational Content,15,26771,0.00056,9.8e-05,87.33235606785561,1e-06,[149485]
Computer and Network Security,294,26771,0.010982,3.6e-05,87.33235606785561,0.0,"[19551, 8100, 11019, 33438, 16625]"
"Military, Defense, National Security, and International Affairs",37,26771,0.0013809999999999998,1.5e-05,87.33235606785561,0.0,"[19969, 397232, 397226, 397224, 62571]"
"Law, Business, and Consulting Services",43,26771,0.001605,1.5e-05,87.33235606785561,0.0,"[205100, 210083, 1221, 15967]"
"Colleges, Universities, and Professional Schools",14,26771,0.0005229999999999999,8e-06,87.33235606785561,0.0,"[1659, 204679, 4538, 24357]"
"Law Enforcement, Public Safety, and Justice",3,26771,0.000112,0.0,87.33235606785561,0.0,[15130]
"Investment, Portfolio Management, Pensions and Funds",1,26771,3.7e-05,0.0,87.33235606785561,0.0,[134762]
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,26771,0.000149,0.0,87.33235606785561,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,26771,0.000187,0.0,87.33235606785561,0.0,[134768]
"Recreation, Sports, and Performing Arts",6,26771,0.000224,0.0,87.33235606785561,0.0,"[131486, 137753]"
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",6,26771,0.000223,0.0,87.33235606785561,0.0,"[211309, 210079, 16345]"
