category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,134,4523,0.029626,1004.0048059999999,1387.6164101362228,0.7235469999999998,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 201633, 138190, 205989]"
Computer and Information Technology,3989,4523,0.8819220000000003,263.23585299999996,1387.6164101362228,0.18970699999999996,"[396356, 44812, 210107, 396319, 30633, 20473, 62240, 200373, 59504, 49581, 49542, 51659, 51837, 61317, 60781, 62217, 204490, 207990, 213220, 208626, 206873, 3175, 29182, 7018, 199669, 48108, 212477, 49392, 56534, 212521, 198571, 50902, 58061, 22773, 1239, 210499, 54113, 50113, 36992, 49981, 135605, 15317, 266732, 64080, 396113, 396362, 43260, 209146, 202235, 30721, 196968, 41108, 196733, 28753, 43317, 60703, 25145, 150445, 47447, 150347, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 28573, 38732, 36791, 202528, 33480, 58057, 36492, 9009, 19551, 15133, 50867, 40509, 200866, 51847, 199974, 136620, 16724, 47583, 203314, 263110, 32931, 20253, 20446, 41378, 1921, 46562, 212238, 60539, 40676, 949, 207021, 56758, 205544, 14153, 197433, 9902, 208685, 59711, 140810, 201178, 133612, 13213, 48254, 62874, 37963, 198412, 25923, 209181, 210937, 394923, 211759, 400797, 30081, 47720, 55081, 61323, 52041, 63213, 51430, 133480, 137502, 139693, 30811, 141039, 201029, 200393, 206368, 4657, 7713, 4761, 4788, 6762, 16625, 58453]"
None,276,4523,0.061019999999999984,85.07501000000002,1387.6164101362228,0.061313,"[204916, 198231, 210695, 42692, 210852, 271991, 131910, 199614, 147057, 210842, 151814, 197730, 199186, 200021, 151407, 216157, 202911, 201217, 33760, 197919, 197606, 216435, 216452, 399358, 211051, 54197, 151464, 202662, 202888]"
Finance and Insurance,20,4523,0.004421,18.000030000000002,1387.6164101362228,0.012972,"[209968, 60389, 51126, 201836, 207713]"
Education and Research,23,4523,0.005083999999999999,6.014907,1387.6164101362228,0.004336,"[209641, 56434, 4538, 46019, 270410, 60310, 141173, 206981, 140731]"
Manufacturing,6,4523,0.0013260000000000001,4.000030000000001,1387.6164101362228,0.0028829999999999997,"[44477, 51259, 23145, 203635]"
"Media, Publishing, and Broadcasting",20,4523,0.004421,2.172165,1387.6164101362228,0.001565,"[211027, 33905, 61112, 199465, 398668, 206843]"
"Freight, Shipment, and Postal Services",5,4523,0.001105,2.000046,1387.6164101362228,0.001441,"[56849, 205157]"
Construction and Real Estate,28,4523,0.006190000000000001,1.104553,1387.6164101362228,0.0007959999999999999,"[52042, 399558, 199925, 151338, 39900]"
Other,11,4523,0.002432,1.0001539999999998,1387.6164101362228,0.000721,"[141444, 50069, 38008, 40138]"
Travel and Accommodation,1,4523,0.000221,1.0,1387.6164101362228,0.000721,[133375]
Health Care Services,3,4523,0.000663,0.004395,1387.6164101362228,3e-06,[46997]
"Retail Stores, Wholesale, and E-commerce Sites",5,4523,0.001105,0.003967000000000001,1387.6164101362228,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,2,4523,0.000442,0.000488,1387.6164101362228,0.0,[205212]
