org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4530,0.013687,992.0,1384.8156747221947,0.716341,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",104,4530,0.022958,65.5625,1384.8156747221947,0.047344,[204916],['TH'],['None'],['None']
Latitude.sh,2,4530,0.000442,32.0,1384.8156747221947,0.023108,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,30,4530,0.006623,30.0,1384.8156747221947,0.021664,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4530,0.003975,18.0,1384.8156747221947,0.012998000000000003,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,17,4530,0.003753,17.0,1384.8156747221947,0.012276,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Oxylabs,1,4530,0.000221,16.0,1384.8156747221947,0.011554,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",15,4530,0.003312,14.000015,1384.8156747221947,0.010110000000000001,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4530,0.003311,12.000046,1384.8156747221947,0.008665,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,10,4530,0.0022069999999999998,10.0,1384.8156747221947,0.007221,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4530,0.002649,9.1875,1384.8156747221947,0.006634,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,32,4530,0.007064,9.00058,1384.8156747221947,0.006499,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4530,0.001987,9.0,1384.8156747221947,0.006499,"[210695, 210852]",['RU'],['None'],['None']
SIXNET OPERATION LTD,9,4530,0.001987,8.003906,1384.8156747221947,0.00578,[198231],['GB'],['None'],['None']
Ferdinand Zink trading as Tube-Hosting,9,4530,0.001987,7.007812,1384.8156747221947,0.00506,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,9,4530,0.001987,7.000031,1384.8156747221947,0.005055,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
LLC Baxet,8,4530,0.001766,6.000031,1384.8156747221947,0.004332,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ArtPlanet LLC,6,4530,0.001325,6.0,1384.8156747221947,0.004333,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Netex Limited,6,4530,0.001325,6.0,1384.8156747221947,0.004333,[51837],['HK'],['Computer and Information Technology'],['Software Development']
Hivelocity Inc,13,4530,0.00287,5.012939,1384.8156747221947,0.00362,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4530,0.001104,5.0,1384.8156747221947,0.003611,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,9,4530,0.001987,4.000763,1384.8156747221947,0.002889,[62217],['GB'],['Computer and Information Technology'],['None']
