sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4524,0.019893999999999995,1004.000244,1386.6281136274338,0.724059,"[397165, 47596, 209242, 200081, 61178, 15967]"
Internet Service Provider (ISP),661,4524,0.14610399999999998,195.221402,1386.6281136274338,0.140787,"[396356, 44812, 210107, 396319, 30633, 20473, 62240, 200373, 51659, 207990, 213220, 206873, 7018, 3175, 208626, 199669, 49392, 212521, 56534, 50902, 198571, 1239, 22773, 50113, 266732, 36992, 15317, 49981, 64080, 396113, 396362, 43317, 30721, 196968, 41108, 47447, 150445, 25145, 8772, 6939, 45609, 174, 28573, 53356, 38732, 36791, 33480, 58057, 202528, 9009, 15133, 40509, 51847, 136620, 16724, 32931, 203314, 263110, 20253, 20446, 41378, 212238, 46562, 56758, 197433, 14153, 9902, 62874, 133612, 140810, 59711, 211759, 51430, 133480, 63213, 52041, 394923, 6369, 55081, 47720, 201029, 200393, 400797, 139693, 209181, 43357, 30081, 6762, 7713, 4788, 4761, 4657, 58453]"
None,377,4524,0.083327,116.16397200000003,1386.6281136274338,0.083773,"[204916, 198231, 210695, 61317, 60781, 62217, 212477, 48108, 209641, 29182, 42692, 210852, 131910, 271991, 135605, 141444, 199614, 202235, 196733, 28753, 147057, 209146, 210842, 151814, 399558, 199186, 197730, 200021, 151407, 202911, 141173, 216157, 201217, 398668, 206981, 1921, 60539, 50069, 949, 207021, 208685, 205544, 33760, 201572, 197919, 38008, 48254, 40138, 37963, 201178, 197606, 211051, 216435, 216452, 61323, 54197, 399358, 138190, 151464, 202662, 202888, 58339, 140731, 141039]"
Software Development,448,4524,0.09902699999999998,26.639983,1386.6281136274338,0.01921,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4524,0.0035369999999999998,15.000015,1386.6281136274338,0.010817,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1492,4524,0.32979600000000003,13.344377,1386.6281136274338,0.009623,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 50867, 40676, 13213, 206368]"
Other,71,4524,0.015693000000000002,5.177474000000001,1386.6281136274338,0.003732,"[211027, 56849, 133375, 199925, 400519, 46997, 205987, 60310, 205212, 205157, 205989, 201633, 30811, 207487]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4524,0.000663,3.0,1386.6281136274338,0.002164,[44477]
"Banks, Credit Card Companies, Mortgage Providers",3,4524,0.000663,3.0,1386.6281136274338,0.002164,[60389]
"Colleges, Universities, and Professional Schools",2,4524,0.000442,2.0,1386.6281136274338,0.001442,"[4538, 46019]"
Buildings (Residential or Commercial),15,4524,0.003316,1.006851,1386.6281136274338,0.000726,"[52042, 151338]"
Electronics and Computer Components,2,4524,0.000442,1.000015,1386.6281136274338,0.000721,"[51259, 23145]"
Elementary and Secondary Schools,1,4524,0.000221,1.0,1386.6281136274338,0.000721,[56434]
Online Music and Video Streaming Services,10,4524,0.00221,0.039062,1386.6281136274338,2.8e-05,[33905]
Computer and Network Security,1310,4524,0.289567,0.019943000000000002,1386.6281136274338,1.4e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4524,0.001105,0.007859,1386.6281136274338,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4524,0.002874,0.006836,1386.6281136274338,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4524,0.000663,4.6e-05,1386.6281136274338,0.0,[39900]
Insurance Carriers and Agencies,1,4524,0.000221,1.5e-05,1386.6281136274338,0.0,[207713]
Chemical and Pharmaceutical Manufacturing,1,4524,0.000221,1.5e-05,1386.6281136274338,0.0,[203635]
