country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,324,26902,0.012043,33.000354,87.33237514154567,0.37787099999999996,"[209641, 210644, 13213, 60068, 62217, 202888, 212238, 205544, 204055, 203961, 200241, 61323, 8943, 9002, 41357, 35826, 13285]"
RU,104,26902,0.0038629999999999997,20.000045,87.33237514154567,0.22901,"[29182, 213220, 44812, 30721, 51115, 45027, 59504, 49542, 204490, 200487, 199274, 210079, 197695, 8342, 28890, 25532, 34665, 16345]"
US,12125,26902,0.4507120000000001,19.560919999999996,87.33237514154567,0.22398300000000002,"[395839, 197992, 48261, 53667, 197619, 64267, 36492, 396982, 201217, 41378, 62874, 397031, 46997, 13335, 61317, 396356, 6939, 46841, 216435, 46562, 16509, 30633, 19969, 200827, 33387, 40509, 55081, 8100, 397373, 12167, 40676, 11990, 26527, 11878, 21859, 32934, 48581, 54455, 38, 397423, 397232, 397226, 397224, 395747, 209622, 63949, 63410, 62571, 197598, 7922, 6233, 11426, 11019, 906, 701, 2635, 3389, 11917, 29789, 25923, 33363, 40630, 174, 33438, 36351, 33760, 15130, 15169, 15133, 15108, 16625, 14340, 17185, 22822, 22697, 17378, 20473, 19551, 398565]"
NL,9946,26902,0.369712,5.000093,87.33237514154567,0.057254,"[57043, 60781, 20940, 51430, 48635, 49544, 49981, 60893, 207375, 199752, 208492, 213192, 211786, 35470, 12859, 21342]"
DE,653,26902,0.024272999999999996,4.000015,87.33237514154567,0.045802,"[29014, 205100, 59437, 44974, 47447, 60294, 205766, 208058, 209114, 198571, 197637, 44066, 12306, 8560, 8422, 6805, 6724, 680, 3214, 3320, 12360, 29413, 29066, 24961, 15943]"
TH,60,26902,0.00223,3.0,87.33237514154567,0.034352,"[204916, 45430, 45758, 131445, 38040, 4651, 23884]"
VG,3,26902,0.00011099999999999999,2.0,87.33237514154567,0.022901,"[199925, 197730]"
VN,254,26902,0.009441999999999999,0.676773,87.33237514154567,0.007749,"[135981, 140810, 45899, 135967]"
FR,94,26902,0.0034950000000000003,0.085716,87.33237514154567,0.000981,"[41405, 12876, 5410, 209453, 42487, 29075, 30781, 16276]"
JP,29,26902,0.0010769999999999998,0.007812,87.33237514154567,8.9e-05,"[138652, 7679, 9824, 9605, 9354, 2527, 2497, 38631, 17511]"
RO,200,26902,0.0074340000000000005,0.000151,87.33237514154567,2e-06,"[9009, 6718, 5606]"
CA,109,26902,0.004051000000000001,0.000145,87.33237514154567,1e-06,"[205212, 835, 577, 53356, 200351, 852, 812]"
AU,95,26902,0.0035310000000000003,0.000106,87.33237514154567,1e-06,"[149485, 133480, 133159, 8888, 7545, 1221, 4802, 4739]"
IN,226,26902,0.008399,6.2e-05,87.33237514154567,1e-06,"[45609, 9498, 55410, 55644, 55836, 9829, 38266, 24309]"
BR,230,26902,0.008549,4.9e-05,87.33237514154567,0.0,"[262287, 268972, 262459, 4230, 28573]"
LT,6,26902,0.000224,4.9e-05,87.33237514154567,1e-06,"[56630, 62282]"
HK,71,26902,0.002639,3.9e-05,87.33237514154567,0.0,"[138997, 41717, 58453, 45474, 149042, 138915, 9381, 9312, 4637]"
NO,6,26902,0.000223,1.5e-05,87.33237514154567,0.0,"[56655, 211309, 25148]"
UA,3,26902,0.00011099999999999999,1.5e-05,87.33237514154567,0.0,"[30860, 21100]"
TW,40,26902,0.0014869999999999998,9e-06,87.33237514154567,0.0,"[1659, 134094, 9924, 3462]"
PA,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[147049]
MD,11,26902,0.00040899999999999997,0.0,87.33237514154567,0.0,"[1547, 25454]"
MX,9,26902,0.000335,0.0,87.33237514154567,0.0,[13999]
MY,27,26902,0.001003,0.0,87.33237514154567,0.0,"[9930, 9534, 4788]"
NP,14,26902,0.00052,0.0,87.33237514154567,0.0,[17501]
NZ,31,26902,0.001152,0.0,87.33237514154567,0.0,[9500]
TR,10,26902,0.000372,0.0,87.33237514154567,0.0,"[202505, 9121]"
PH,2,26902,7.4e-05,0.0,87.33237514154567,0.0,"[9299, 17639]"
PL,6,26902,0.000223,0.0,87.33237514154567,0.0,"[204679, 15967, 20853]"
PT,28,26902,0.001041,0.0,87.33237514154567,0.0,"[1930, 2860]"
QA,14,26902,0.00052,0.0,87.33237514154567,0.0,[8781]
SA,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[43766]
SE,75,26902,0.002788,0.0,87.33237514154567,0.0,"[1299, 1653, 1257]"
SG,18,26902,0.000669,0.0,87.33237514154567,0.0,[4657]
PE,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[21575]
AE,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[15802]
LK,3,26902,0.000112,0.0,87.33237514154567,0.0,[18001]
CZ,5,26902,0.000186,0.0,87.33237514154567,0.0,"[50113, 43614]"
AT,3,26902,0.00011099999999999999,0.0,87.33237514154567,0.0,"[40994, 35492]"
BE,245,26902,0.009107,0.0,87.33237514154567,0.0,"[5432, 34762]"
BG,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[44901]
BH,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[59605]
BN,7,26902,0.00026,0.0,87.33237514154567,0.0,[58810]
BY,32,26902,0.00119,0.0,87.33237514154567,0.0,[6697]
BZ,21,26902,0.00078,0.0,87.33237514154567,0.0,"[55303, 210083]"
CH,51,26902,0.001895,0.0,87.33237514154567,0.0,"[58057, 51873, 207996, 513, 3303, 29222, 29097, 15600, 13030]"
CN,204,26902,0.007579,0.0,87.33237514154567,0.0,"[56046, 58542, 58466, 58541, 58777, 56041, 56040, 45090, 55990, 134768, 134762, 134756, 134238, 131486, 63835, 134771, 136188, 140903, 140716, 136959, 140061, 138421, 137753, 137702, 137697, 9929, 9808, 9806, 4837, 4835, 4812, 4811, 4808, 4538, 4134, 24547, 24444, 38255, 38365, 24400, 24357, 23724, 17428]"
CO,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[14080]
CY,937,26902,0.03483,0.0,87.33237514154567,0.0,[47583]
DK,32,26902,0.0011899999999999999,0.0,87.33237514154567,0.0,"[51468, 3292]"
JO,13,26902,0.000483,0.0,87.33237514154567,0.0,[8697]
EC,15,26902,0.000557,0.0,87.33237514154567,0.0,"[27947, 14522]"
EE,2,26902,7.4e-05,0.0,87.33237514154567,0.0,[198068]
ES,2,26902,7.4e-05,0.0,87.33237514154567,0.0,"[200738, 198066]"
FI,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[30798]
HR,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[199244]
HU,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[1955]
ID,421,26902,0.015649,0.0,87.33237514154567,0.0,"[58487, 45727, 55818, 133798, 7713, 24203, 23693]"
IE,12,26902,0.000446,0.0,87.33237514154567,0.0,[39122]
IL,6,26902,0.000223,0.0,87.33237514154567,0.0,"[1680, 12849]"
AR,8,26902,0.000298,0.0,87.33237514154567,0.0,"[264642, 266768, 27823]"
IT,31,26902,0.001152,0.0,87.33237514154567,0.0,[6762]
ZA,19,26902,0.000707,0.0,87.33237514154567,0.0,"[10474, 3741]"
