category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,14692,26902,0.546116,43.323493,87.33237514154567,0.49607399999999996,"[395839, 29182, 213220, 44812, 57043, 29014, 48261, 53667, 60781, 64267, 135981, 30721, 36492, 140810, 41405, 138652, 41378, 62874, 13213, 9009, 13335, 45609, 56630, 61317, 62217, 396356, 262287, 6939, 46841, 138997, 46562, 16509, 30633, 51430, 51115, 835, 45027, 30860, 200827, 33387, 12876, 56655, 40509, 212238, 268972, 55081, 577, 133480, 5410, 8100, 397373, 12167, 62282, 40676, 11990, 9498, 134094, 26527, 11878, 21859, 58810, 56046, 59437, 58542, 58057, 58453, 58466, 58541, 58487, 59504, 58777, 50113, 56041, 56040, 44901, 44974, 45090, 45430, 45474, 45727, 45758, 45899, 47447, 47583, 48635, 49542, 49544, 49981, 51468, 51873, 53356, 54455, 55303, 55410, 55644, 55818, 55836, 55990, 59605, 60294, 60893, 207996, 207375, 205766, 205544, 204490, 204055, 203961, 202505, 200738, 200487, 199752, 199274, 264642, 397423, 395747, 266768, 262459, 209453, 213192, 211786, 209622, 199244, 198571, 198068, 133159, 43766, 134756, 134238, 133798, 135967, 131445, 63949, 63835, 63410, 61323, 134771, 136188, 198066, 140903, 197695, 197637, 147049, 140716, 136959, 140061, 138915, 138421, 137702, 137697, 44066, 38040, 12306, 8888, 8781, 8697, 8560, 8422, 8342, 7922, 7713, 7545, 6805, 6762, 6724, 6718, 6697, 6233, 5606, 8943, 9002, 9121, 9824, 11019, 10474, 9930, 9929, 9924, 9829, 9808, 9299, 9806, 9534, 9500, 9381, 9312, 5432, 4837, 4835, 1299, 2527, 1955, 1930, 1680, 1653, 1547, 1257, 2860, 906, 852, 812, 701, 680, 513, 3214, 4812, 4637, 4811, 4808, 4802, 4788, 4739, 4657, 4651, 3292, 4230, 4134, 3741, 3462, 3320, 3303, 12360, 42487, 12849, 29789, 29413, 29222, 29097, 29075, 29066, 28890, 28573, 27947, 27823, 25923, 25532, 25454, 25148, 24961, 24547, 24444, 30781, 30798, 38255, 41357, 40630, 39122, 38365, 38266, 174, 33438, 36351, 35826, 35470, 34762, 34665, 24400, 24309, 16276, 15943, 15802, 15600, 15169, 15133, 15108, 16625, 14522, 14340, 14080, 13999, 13285, 13030, 12859, 17185, 24203, 21100, 23884, 23724, 23693, 22822, 22697, 21575, 20853, 17378, 20473, 19551, 18001, 17639, 17501, 17428, 398565]"
Education and Research,65,26902,0.002416,30.000008,87.33237514154567,0.343515,"[209641, 1659, 204679, 200351, 4538, 24357]"
None,72,26902,0.002676,12.00396,87.33237514154567,0.13745299999999996,"[197992, 210644, 204916, 197619, 201217, 216435, 202888, 41717, 200241, 197730, 197598, 149042, 7679, 9605, 9354, 2497, 38631, 33760, 17511]"
Construction and Real Estate,8,26902,0.00029699999999999996,2.0,87.33237514154567,0.022901,"[199925, 211309, 210079, 16345]"
"Media, Publishing, and Broadcasting",9891,26902,0.367668,0.004220000000000001,87.33237514154567,4.8e-05,"[396982, 60068, 149485, 20940, 43614, 11426, 2635, 33363, 21342]"
Other,27,26902,0.001004,0.000412,87.33237514154567,5e-06,[397031]
Community Groups and Nonprofits,14,26902,0.00052,0.000122,87.33237514154567,1e-06,"[205212, 208492, 35492]"
Health Care Services,10,26902,0.000371,0.000122,87.33237514154567,1e-06,"[46997, 38]"
Government and Public Administration,45,26902,0.0016749999999999998,1.5e-05,87.33237514154567,0.0,"[19969, 397232, 397226, 397224, 134768, 62571, 15130]"
Service,44,26902,0.001635,1.5e-05,87.33237514154567,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",1972,26902,0.073303,1e-06,87.33237514154567,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",42,26902,0.001561,0.0,87.33237514154567,0.0,[208058]
Finance and Insurance,1,26902,3.7e-05,0.0,87.33237514154567,0.0,[134762]
"Freight, Shipment, and Postal Services",13,26902,0.000483,0.0,87.33237514154567,0.0,[3389]
"Museums, Libraries, and Entertainment",6,26902,0.000223,0.0,87.33237514154567,0.0,"[131486, 137753]"
