sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2699,37580,0.071824,12.062607000000002,19.08594580980222,0.632014,"[29182, 204916, 197992, 62217, 61317, 202888, 41717, 62282, 149151, 140824, 51468, 58777, 44901, 60781, 61323, 48581, 51115, 56630, 55990, 38, 208058, 205544, 200827, 209641, 397031, 216435, 210644, 137697, 134756, 137702, 198068, 197695, 197619, 197598, 149042, 140903, 140716, 140061, 138915, 138421, 38365, 41405, 8888, 7679, 6724, 9354, 11917, 11426, 9806, 9605, 2497, 513, 3389, 12876, 29222, 29097, 29066, 29014, 27823, 32934, 38631, 33363, 35492, 33760, 21100, 17511]"
Internet Service Provider (ISP),4391,37580,0.116864,4.946918,19.08594580980222,0.259191,"[51659, 57043, 64267, 30721, 138652, 41378, 62874, 140810, 45609, 9009, 138997, 30633, 46841, 268972, 55081, 396356, 133480, 12167, 46562, 11990, 26527, 9498, 6939, 11878, 134094, 397373, 58453, 45727, 58487, 45474, 58541, 58542, 59437, 44974, 51873, 59605, 44812, 44066, 60294, 43766, 60893, 42846, 58057, 45758, 56655, 51430, 53356, 50113, 49981, 49544, 55410, 55430, 55644, 55818, 55836, 48261, 47447, 56040, 56041, 56046, 45899, 205766, 209453, 207996, 207375, 206774, 63023, 204957, 200738, 397423, 266768, 264642, 213220, 212238, 211786, 210107, 136188, 135981, 134771, 134238, 133798, 131445, 64080, 63835, 63410, 136959, 199752, 199274, 199244, 147049, 42487, 6315, 9121, 9002, 8943, 8781, 8697, 8657, 8560, 8422, 8342, 7922, 6805, 6762, 6718, 9299, 9312, 9929, 12849, 12360, 12306, 10474, 9924, 9381, 9829, 9824, 9808, 9534, 9500, 6697, 41000, 5606, 3214, 2860, 1955, 1930, 1680, 1547, 1299, 852, 835, 812, 701, 680, 577, 3292, 3303, 3320, 4788, 5432, 5410, 4837, 4835, 4812, 4811, 4808, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 12859, 12874, 13030, 30781, 29789, 29413, 29075, 28890, 28573, 28075, 27947, 25454, 30798, 30860, 40630, 174, 38266, 38255, 35826, 34665, 33387, 24961, 24547, 24444, 15169, 15943, 15802, 15600, 15133, 17378, 15108, 14522, 14080, 13999, 13285, 17185, 24400, 21575, 24309, 24203, 23724, 22822, 22697, 21859, 17501, 20853, 20473, 18001, 398565]"
Phone Provider,11,37580,0.000293,2.0,19.08594580980222,0.104789,[395839]
Software Development,2858,37580,0.07605,0.075295,19.08594580980222,0.003945,"[36492, 54113, 45027, 59504, 58466, 47583, 205125, 209622, 63949, 25923, 25532, 36351, 39122, 34762, 17428]"
Hosting and Cloud Provider,2086,37580,0.055510000000000004,0.000654,19.08594580980222,3.2999999999999996e-05,"[16509, 13213, 262287, 40676, 54455, 49542, 48635, 53667, 202505, 395747, 213192, 200487, 135967, 142055, 8283, 6233, 35470, 16276, 13335]"
Computer and Network Security,288,37580,0.007664,0.000277,19.08594580980222,1.4e-05,"[36183, 8100, 11019, 33438, 16625, 19551]"
Online Music and Video Streaming Services,23039,37580,0.613065,9.999999999999999e-05,19.08594580980222,4.9999999999999996e-06,"[60068, 20940, 396982, 43614, 21342]"
Other,2096,37580,0.055774,9.2e-05,19.08594580980222,5e-06,"[205212, 45090, 46997, 209114, 200351, 199925, 25148, 40994]"
"Recreation, Sports, and Performing Arts",6,37580,0.00016,0.0,19.08594580980222,0.0,"[131486, 137753]"
Online Informational Content,3,37580,8e-05,0.0,19.08594580980222,0.0,[149485]
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",5,37580,0.000133,0.0,19.08594580980222,0.0,"[210079, 16345]"
"Military, Defense, National Security, and International Affairs",35,37580,0.0009299999999999999,0.0,19.08594580980222,0.0,"[62571, 397232, 397226, 397220, 19969]"
"Colleges, Universities, and Professional Schools",5,37580,0.000134,0.0,19.08594580980222,0.0,"[204679, 1659, 4538, 24357]"
"Law Enforcement, Public Safety, and Justice",3,37580,8e-05,0.0,19.08594580980222,0.0,[15130]
"Investment, Portfolio Management, Pensions and Funds",1,37580,2.7e-05,0.0,19.08594580980222,0.0,[134762]
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,37580,0.000106,0.0,19.08594580980222,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,37580,0.000133,0.0,19.08594580980222,0.0,[134768]
"Law, Business, and Consulting Services",45,37580,0.001198,0.0,19.08594580980222,0.0,"[205100, 210083, 1221, 15967]"
