country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3451,4357,0.792071,1096.921005,1387.5455175042152,0.790547,"[397165, 396356, 396319, 20473, 30633, 1239, 7018, 61317, 209242, 22773, 54113, 15317, 396362, 53667, 6939, 16509, 36183, 174, 13335, 400519, 33480, 199465, 36791, 60310, 36492, 15133, 19551, 40509, 46997, 201217, 16724, 32931, 398668, 20446, 41378, 20253, 46562, 40676, 50069, 949, 205157, 14153, 33760, 37963, 40138, 62874, 216435, 394923, 55081, 6369, 399358, 30081, 207487, 400797, 25923, 23145, 203283, 16625]"
RU,110,4357,0.025251,90.328293,1387.5455175042152,0.065096,"[44812, 59504, 210695, 49542, 204490, 51659, 213220, 29182, 3175, 206873, 48108, 211027, 49392, 56534, 212521, 60389, 208626, 210852, 56434, 199669, 199186, 39900]"
TH,99,4357,0.022722,63.375,1387.5455175042152,0.045674,[204916]
TR,27,4357,0.006198,25.000031,1387.5455175042152,0.018018,"[210107, 25145, 196733, 43260, 201178]"
GB,79,4357,0.01813800000000001,23.009781000000004,1387.5455175042152,0.016583,"[62240, 62217, 44477, 209641, 202888, 64080, 202235, 199614, 61112, 202990, 136620, 206981, 212238, 56758, 205544, 13213, 48254, 198412, 52041, 61323, 58339, 209181]"
PT,19,4357,0.004361,19.0,1387.5455175042152,0.013692,"[209968, 56849, 52042, 51126]"
DE,19,4357,0.004366,16.003936000000003,1387.5455175042152,0.011536,"[49581, 198571, 200081, 200373, 196968, 28753, 41108, 47447, 205987, 200393, 210937]"
NL,29,4357,0.006658000000000001,9.040130999999999,1387.5455175042152,0.006514999999999999,"[60781, 212477, 49981, 33905, 50867, 208685, 197919, 51430]"
HK,36,4357,0.008263999999999999,7.015305000000001,1387.5455175042152,0.005056000000000001,"[51837, 141444, 151338, 211759, 151407, 199974, 60539, 38008, 202662, 58453]"
UA,13,4357,0.0029850000000000007,7.000092,1387.5455175042152,0.005045,"[47596, 201572, 201836, 201626]"
IN,170,4357,0.039018000000000004,4.039612,1387.5455175042152,0.002912,"[207990, 45609, 216452]"
FR,4,4357,0.0009189999999999999,4.0,1387.5455175042152,0.0028829999999999997,"[50902, 60703, 209146]"
SA,3,4357,0.000689,3.0,1387.5455175042152,0.002162,[210499]
LV,3,4357,0.0006889999999999999,3.0,1387.5455175042152,0.002162,"[58061, 43317]"
IT,4,4357,0.000918,2.0,1387.5455175042152,0.001441,"[42692, 6762]"
LT,2,4357,0.00046,2.0,1387.5455175042152,0.001442,"[51259, 150445]"
CA,14,4357,0.0032170000000000002,1.0750420000000003,1387.5455175042152,0.000775,"[396113, 399558, 53356, 202911, 202528, 205212, 203314, 398962, 63213, 54197, 139693]"
CN,9,4357,0.002068,1.0664980000000002,1387.5455175042152,0.0007689999999999999,"[4538, 151814, 200021, 206843, 211051, 197433, 151464]"
TW,2,4357,0.00046,1.003906,1387.5455175042152,0.0007239999999999999,"[133375, 141173]"
CY,22,4357,0.00505,1.00032,1387.5455175042152,0.000721,"[61178, 47583]"
CZ,2,4357,0.000459,1.000015,1387.5455175042152,0.000721,[50113]
SG,2,4357,0.00046,1.0,1387.5455175042152,0.000721,"[150347, 4657]"
PK,1,4357,0.00023,1.0,1387.5455175042152,0.000721,[147057]
PE,1,4357,0.00023,1.0,1387.5455175042152,0.000721,[266732]
AR,1,4357,0.00023,1.0,1387.5455175042152,0.000721,[271991]
EG,1,4357,0.00023,1.0,1387.5455175042152,0.000721,[36992]
KR,1,4357,0.00023,1.0,1387.5455175042152,0.000721,[135605]
JP,1,4357,0.00023,1.0,1387.5455175042152,0.000721,[131910]
ID,128,4357,0.029377999999999998,0.601807,1387.5455175042152,0.000434,"[210842, 4761]"
VG,11,4357,0.0025250000000000003,0.042968,1387.5455175042152,3.1e-05,"[199925, 197730]"
BR,15,4357,0.0034440000000000004,0.010986,1387.5455175042152,8.000000000000001e-06,"[270410, 28573, 263110]"
VN,4,4357,0.000918,0.007843000000000001,1387.5455175042152,6e-06,"[38732, 140810]"
RO,34,4357,0.007804,0.002121,1387.5455175042152,2e-06,[9009]
PH,20,4357,0.00459,0.000534,1387.5455175042152,0.0,[200866]
AT,5,4357,0.001148,7.6e-05,1387.5455175042152,0.0,"[207021, 205989]"
NO,2,4357,0.000459,3.1e-05,1387.5455175042152,0.0,[56655]
BG,2,4357,0.000459,3.1e-05,1387.5455175042152,0.0,[59711]
ES,2,4357,0.000459,3.1e-05,1387.5455175042152,0.0,[197606]
SE,2,4357,0.00046,3e-05,1387.5455175042152,0.0,"[30811, 201633]"
PL,2,4357,0.00046,3e-05,1387.5455175042152,0.0,"[15967, 201029]"
PA,1,4357,0.00023,1.5e-05,1387.5455175042152,0.0,[141039]
IE,1,4357,0.00023,1.5e-05,1387.5455175042152,0.0,[47720]
AU,1,4357,0.00023,1.5e-05,1387.5455175042152,0.0,[133480]
VU,1,4357,0.00023,1.5e-05,1387.5455175042152,0.0,[43357]
MY,1,4357,0.00023,0.0,1387.5455175042152,0.0,[4788]
