country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,37595.0,2.6599281819390877e-05,0.0,20.022754284862607,0.0
AR,13.0,41979.0,0.00030967864884823363,1.0,1411.569767150406,0.0007084311546419283
AT,8.0,41979.0,0.00019057147621429763,7.6e-05,1411.569767150406,5.384076775278655e-08
AU,52.0,41979.0,0.0012387145953929345,2.2e-05,1411.569767150406,1.5585485402122423e-08
BE,242.0,37595.0,0.006437026200292592,0.0,20.022754284862607,0.0
BG,3.0,41979.0,7.14643035803616e-05,3.1e-05,1411.569767150406,2.1961365793899776e-08
BH,1.0,37595.0,2.6599281819390877e-05,0.0,20.022754284862607,0.0
BR,250.0,41979.0,0.005955358631696801,0.011028999999999999,1411.569767150406,7.813287204545825e-06
BY,33.0,37595.0,0.0008777763000398989,0.0,20.022754284862607,0.0
BZ,1.0,37595.0,2.6599281819390877e-05,0.0,20.022754284862607,0.0
CA,113.0,41979.0,0.002691822101526954,1.0751340000000005,1411.569767150406,0.0007616584210147952
CH,36.0,37595.0,0.0009575741454980716,0.0,20.022754284862607,0.0
CN,191.0,41979.0,0.004549893994616356,1.0664980000000002,1411.569767150406,0.0007555404095633074
CO,1.0,37595.0,2.6599281819390877e-05,0.0,20.022754284862607,0.0
CY,933.0,41979.0,0.02222539841349246,1.00032,1411.569767150406,0.0007086578526114138
CZ,6.0,41979.0,0.0001429286071607232,1.000015,1411.569767150406,0.000708441781109248
DE,1008.0,41979.0,0.0240120060030015,16.003936000000003,1411.569767150406,0.011337686859295525
DK,31.0,37595.0,0.0008245777364011171,0.0,20.022754284862607,0.0
EC,13.0,37595.0,0.0003457906636520814,0.0,20.022754284862607,0.0
EE,4.0,37595.0,0.00010639712727756351,0.0,20.022754284862607,0.0
EG,1.0,4384.0,0.0002281021897810219,1.0,1391.5470128655434,0.000718624660722565
ES,4.0,41979.0,9.528573810714881e-05,3.1e-05,1411.569767150406,2.1961365793899776e-08
FI,1.0,37595.0,2.6599281819390877e-05,0.0,20.022754284862607,0.0
FR,70.0,41979.0,0.0016675004168751042,4.0,1411.569767150406,0.0028337246185677132
GB,693.0,41979.0,0.016508254127063533,27.01006200000001,1411.569767150406,0.019134769409610078
HK,86.0,41979.0,0.0020486433693036993,7.015344000000001,1411.569767150406,0.004969888250130324
HR,1.0,37595.0,2.6599281819390877e-05,0.0,20.022754284862607,0.0
HU,1.0,37595.0,2.6599281819390877e-05,0.0,20.022754284862607,0.0
ID,307.0,41979.0,0.0073131803997236716,0.601807,1411.569767150406,0.00042633882788159494
IE,10.0,41979.0,0.00023821434526787204,1.5e-05,1411.569767150406,1.0626467319628925e-08
IL,6.0,37595.0,0.00015959569091634525,0.0,20.022754284862607,0.0
IN,345.0,41979.0,0.008218394911741585,4.039674,1411.569767150406,0.002861830916196977
