org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4384,0.0004562043795620438,3.1e-05,1398.5382085442543,2.2166001479693616e-08,[48254]
21vianet(China) Inc.,3,37468,8.006832497064162e-05,0.0,19.022740133634365,0.0,[17428]
23M GmbH,2,41852,4.7787441460384214e-05,1.0,1417.5609486778887,0.0007054370402434309,[47447]
24 SHELLS,16,41852,0.0003822995316830737,2.6000000000000002e-05,1417.5609486778887,1.8341363046329207e-08,[55081]
34SP.com Limited,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[41357]
3xK Tech GmbH,4,4384,0.0009124087591240876,4.0,1398.5382085442543,0.002860129223186273,"[198571, 200373]"
AEZA INTERNATIONAL LTD,124,37468,0.0033094907654531865,0.0,19.022740133634365,0.0,[210644]
AKILE LTD,2,4384,0.0004562043795620438,0.003922,1398.5382085442543,2.804356703334141e-06,[61112]
ALKON SAS,3,37468,8.006832497064162e-05,0.0,19.022740133634365,0.0,[266768]
ANS ACADEMY LIMITED,5,41852,0.00011946860365096053,1.5e-05,1417.5609486778887,1.0581555603651465e-08,[61323]
ARLINK S.A.,3,37468,8.006832497064162e-05,0.0,19.022740133634365,0.0,[28075]
"AT&T Services, Inc.",7,4384,0.0015967153284671533,7.0,1398.5382085442543,0.005005226140575978,[7018]
AdGuard Software Limited,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[212772]
Adrian Paschkowski,1,4384,0.0002281021897810219,0.003906,1398.5382085442543,2.7929161864413957e-06,[205987]
Akamai International B.V.,14178,41852,0.3387651725126637,0.039085,1417.5609486778887,2.75720067179145e-05,[33905]
"Akamai Technologies, Inc.",1189,41852,0.028409633948198412,0.017395,1417.5609486778887,1.2271077315034483e-05,"[36183, 16625]"
Al Asmary Abdullah Ibrahim A,3,4384,0.0006843065693430657,3.0,1398.5382085442543,0.002145096917389705,[210499]
"Alibaba (US) Technology Co., Ltd.",2,4384,0.0004562043795620438,3.1e-05,1398.5382085442543,2.2166001479693616e-08,[37963]
Alliance LLC,3,4384,0.0006843065693430657,4.6e-05,1398.5382085442543,3.289148606664214e-08,[39900]
Allo Communications LLC,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[15108]
Altinea SAS,2,37468,5.337888331376107e-05,0.0,19.022740133634365,0.0,[41405]
AltusHost B.V.,9,41852,0.00021504348657172895,1.5e-05,1417.5609486778887,1.0581555603651465e-08,[51430]
"Amazon.com, Inc.",2005,41852,0.04790691006403517,0.020621,1417.5609486778887,1.454681720685979e-05,[16509]
"Anthropic, PBC",1,4384,0.0002281021897810219,1.5e-05,1398.5382085442543,1.0725484586948525e-08,[399358]
Aperture Science Limited,2,4384,0.0004562043795620438,3.1e-05,1398.5382085442543,2.2166001479693616e-08,[38008]
Arcade Solutions AG,8,37468,0.0002135155332550443,0.0,19.022740133634365,0.0,[51873]
Arcus Novus UAB,1,4384,0.0002281021897810219,1.0,1398.5382085442543,0.0007150323057965683,[51259]
Arelion Sweden AB,72,37468,0.0019216397992953987,0.0,19.022740133634365,0.0,[1299]
Art of Automation B.V.,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[60893]
ArtPlanet LLC,7,41852,0.00016725604511134474,6.0,1417.5609486778887,0.004232622241460586,[49542]
Artfiles LLC,1,4384,0.0002281021897810219,1.5e-05,1398.5382085442543,1.0725484586948525e-08,[394923]
"Ashton Holmes, Sole Proprietorship",12,41852,0.00028672464876230524,3.1e-05,1417.5609486778887,2.1868548247546362e-08,[33760]
Astute Internet,1,4384,0.0002281021897810219,1.5e-05,1398.5382085442543,1.0725484586948525e-08,[63213]
"Atria Convergence Technologies Pvt. Ltd.,",2,37468,5.337888331376107e-05,0.0,19.022740133634365,0.0,[24309]
BAI Communications Inc.,1,4384,0.0002281021897810219,1.0,1398.5382085442543,0.0007150323057965683,[396113]
BIT BV,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[12859]
BWE CAPITAL LIMITED,2,4384,0.0004562043795620438,0.007812,1398.5382085442543,5.585832372882791e-06,[197730]
Bach Kim Network solutions Join stock company,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[135967]
Baoshuo Network,1,4384,0.0002281021897810219,0.0625,1398.5382085442543,4.468951911228552e-05,[151814]
"Beijing Baidu Netcom Science and Technology Co., Ltd.",1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[38365]
"Beijing Educational Information Network Service Center Co., Ltd",6,37468,0.00016013664994128323,0.0,19.022740133634365,0.0,[9806]
"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",5,37468,0.0001334472082844027,0.0,19.022740133634365,0.0,[131486]
Beijing Jingdong Shangke Information Technology Co. Ltd.,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[137753]
Belcloud LTD,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[44901]
Bell Canada,20,37468,0.0005337888331376108,0.0,19.022740133634365,0.0,[577]
Bharat Sanchar Nigam Ltd,25,37468,0.0006672360414220135,0.0,19.022740133634365,0.0,[9829]
Bharti Airtel Limited,234,41852,0.005591130650864953,0.039659,1417.5609486778887,2.797692757901423e-05,[45609]
Black Mesa Corporation,74,41852,0.0017681353340342158,0.000504,1417.5609486778887,3.5554026828268924e-07,[46997]
Blacknight Internet Solutions Limited,10,37468,0.0002668944165688054,0.0,19.022740133634365,0.0,[39122]
Bouygues Telecom SA,47,37468,0.0012544037578733852,0.0,19.022740133634365,0.0,[5410]
CAT Telecom Public Company Limited,4,37468,0.00010675776662752215,0.0,19.022740133634365,0.0,[4651]
CERN - European Organization for Nuclear Research,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[513]
CERNET2 IX at South China University of Technology,2,37468,5.337888331376107e-05,0.0,19.022740133634365,0.0,[24357]
CHINA UNICOM Industrial Internet Backbone,39,37468,0.001040888224618341,0.0,19.022740133634365,0.0,"[9929, 4837]"
CHINANET Guangdong province network,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[58466]
CHINANET Jiangx province IDC network,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[134238]
CHINANET Liaoning province Dalian MAN network,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[134762]
CHINANET SHAANXI province Cloud Base network,5,37468,0.0001334472082844027,0.0,19.022740133634365,0.0,[134768]
"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[137697]
"CHUAN KAI INTERNATIONAL CO., LTD",1,4384,0.0002281021897810219,1.0,1398.5382085442543,0.0007150323057965683,[133375]
CLARO S.A.,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[4230]
CLDIN B.V.,11,37468,0.0002935838582256859,0.0,19.022740133634365,0.0,[48635]
CMC Telecom Infrastructure Company,1,4384,0.0002281021897810219,0.003906,1398.5382085442543,2.7929161864413957e-06,[38732]
COMMUNITY NETWORK CENTER INCORPORATED.,2,37468,5.337888331376107e-05,0.0,19.022740133634365,0.0,[9354]
CONTROLD INC.,2,4384,0.0004562043795620438,3.1e-05,1398.5382085442543,2.2166001479693616e-08,[398962]
CORK INTERNET EXCHANGE LIMITED,1,4384,0.0002281021897810219,1.5e-05,1398.5382085442543,1.0725484586948525e-08,[47720]
"CacheNetworks, Inc.",1,4384,0.0002281021897810219,1.5e-05,1398.5382085442543,1.0725484586948525e-08,[30081]
Cellcom Fixed Line Communication L.P,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[1680]
Charter Communications Inc,2,37468,5.337888331376107e-05,0.0,19.022740133634365,0.0,[11426]
"Charter Communications, Inc",2,37468,5.337888331376107e-05,0.0,19.022740133634365,0.0,[33363]
China Education and Research Network (CERNET),1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[38255]
China Education and Research Network Center,2,41852,4.7787441460384214e-05,1.0,1417.5609486778887,0.0007054370402434309,[4538]
China Mobile,17,37468,0.00045372050816696913,0.0,19.022740133634365,0.0,"[9808, 24547, 24444, 24400]"
China Mobile Communications Corporation,29,37468,0.0007739938080495357,0.0,19.022740133634365,0.0,"[56046, 56041, 56040]"
China Mobile International Limited,7,41852,0.00016725604511134474,0.0,1417.5609486778887,0.0,[58453]
China Telecom,22,37468,0.0005871677164513718,0.0,19.022740133634365,0.0,"[137702, 134756, 140903, 140061]"
China Telecom (Group),5,37468,0.0001334472082844027,0.0,19.022740133634365,0.0,"[4835, 4812, 4811]"
China Unicom,4,37468,0.00010675776662752215,0.0,19.022740133634365,0.0,"[136959, 138421, 140716, 4808]"
ChinaTelecom Cybersecurity Tech,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[58777]
"ChoicePoint, Inc.",14,41852,0.0003345120902226895,1.5e-05,1417.5609486778887,1.0581555603651465e-08,[25923]
Christopher Mountford,1,4384,0.0002281021897810219,0.000244,1398.5382085442543,1.7446788261436265e-07,[206981]
"Chunghwa Telecom Co., Ltd.",3,37468,8.006832497064162e-05,0.0,19.022740133634365,0.0,[3462]
Citytelecom LLC,3,4384,0.0006843065693430657,3.0,1398.5382085442543,0.002145096917389705,[3175]
Claro NXT Telecomunicacoes Ltda,205,41852,0.004898212749689382,0.003906,1417.5609486778887,2.7554370791908414e-06,[28573]
"Cloudflare London, LLC",16,4384,0.0036496350364963502,3.000198,1398.5382085442543,0.0021452384937862526,[209242]
"Cloudflare, Inc.",1236,41852,0.029532638822517443,0.009979,1417.5609486778887,7.039556224589198e-06,[13335]
Clouvider Limited,30,4384,0.006843065693430657,9.000549,1398.5382085442543,0.006435683304904996,[62240]
Cogent Communications,8,41852,0.00019114976584153686,0.015656,1417.5609486778887,1.1044322302051155e-05,[174]
Combell NV,210,37468,0.005604782747944913,0.0,19.022740133634365,0.0,[34762]
"Comcast Cable Communications, LLC",58,37468,0.0015479876160990713,0.0,19.022740133634365,0.0,[7922]
Comfortel Ltd.,3,4384,0.0006843065693430657,2.000015,1398.5382085442543,0.0014300753370777234,[56534]
Corporate / Direct Member IDNIC,2,37468,5.337888331376107e-05,0.0,19.022740133634365,0.0,[55818]
Cox Communications Inc.,2,4384,0.0004562043795620438,2.0,1398.5382085442543,0.0014300646115931366,[22773]
Cr0bar Limited,4,4384,0.0009124087591240876,6.1e-05,1398.5382085442543,4.361697065359066e-08,[56758]
DEFSOLUTION LLC,8,37468,0.0002135155332550443,2.0,19.022740133634365,0.10513732437861426,[197992]
DGN TEKNOLOJI A.S.,1,4384,0.0002281021897810219,1.0,1398.5382085442543,0.0007150323057965683,[43260]
DNS0.EU A.D.,2,4384,0.0004562043795620438,2.0,1398.5382085442543,0.0014300646115931366,[50902]
DNT Solutions,1,4384,0.0002281021897810219,1.0,1398.5382085442543,0.0007150323057965683,[147057]
Daniel Cid,3,4384,0.0006843065693430657,4.6e-05,1398.5382085442543,3.289148606664214e-08,[205157]
Data102,8,37468,0.0002135155332550443,0.0,19.022740133634365,0.0,[17185]
Datacamp Limited,21,41852,0.0005017681353340342,0.000183,1417.5609486778887,1.2909497836454787e-07,[212238]
Dattatec.com,3,37468,8.006832497064162e-05,0.0,19.022740133634365,0.0,[27823]
Dazhong Technology Network Studio of Tieling County,1,4384,0.0002281021897810219,1.5e-05,1398.5382085442543,1.0725484586948525e-08,[211051]
Delta Ltd,62,41852,0.0014814106852719105,3.000061,1417.5609486778887,0.002116354152389748,[213220]
Deutsche Glasfaser Wholesale GmbH,145,37468,0.003869969040247678,0.0,19.022740133634365,0.0,[60294]
Deutsche Telekom AG,2,37468,5.337888331376107e-05,0.0,19.022740133634365,0.0,[3320]
Developed Methods LLC,41,4384,0.009352189781021899,0.004517,1398.5382085442543,3.229800925283099e-06,[400519]
Dialog Axiata Plc,3,37468,8.006832497064162e-05,0.0,19.022740133634365,0.0,[18001]
Differ Communications Limited,1,4384,0.0002281021897810219,0.0625,1398.5382085442543,4.468951911228552e-05,[399558]
Dimension Data,10,37468,0.0002668944165688054,0.0,19.022740133634365,0.0,[10474]
Dmitrii Vladimirovich Malkov,9,4384,0.002052919708029197,9.0,1398.5382085442543,0.006435290752169114,"[210695, 210852]"
"Domain names registrar REG.RU, Ltd",1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[197695]
ECO-INITIATIVE LLC,2,4384,0.0004562043795620438,3.1e-05,1398.5382085442543,2.2166001479693616e-08,[201572]
ENTEL PERU S.A.,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[21575]
ERBCOM TELECOMUNICACOES EIRELI - ME,1,37468,2.6689441656880537e-05,1.5e-05,19.022740133634365,7.885299328396069e-07,[268972]
ETISALAT MISR,1,4384,0.0002281021897810219,1.0,1398.5382085442543,0.0007150323057965683,[36992]
Economia a.s.,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[43614]
Edgecast Inc.,90,41852,0.0021504348657172896,0.001358,1417.5609486778887,9.579835006505794e-07,"[15133, 14153]"
Edvin Basil Samuval,1,4384,0.0002281021897810219,1.5e-05,1398.5382085442543,1.0725484586948525e-08,[216452]
Emirates Integrated Telecommunications Company PJSC,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[15802]
Eons Data Communications Limited,3,37468,8.006832497064162e-05,3.1e-05,19.022740133634365,1.629628527868521e-06,[138997]
EpicUp Holdings Inc,62,4384,0.014142335766423358,992.0,1398.5382085442543,0.7093120473501957,[397165]
Eskisehir Bilisim Iletisim San. ve Tic. A.S.,1,4384,0.0002281021897810219,1.0,1398.5382085442543,0.0007150323057965683,[196733]
EuroByte LLC,4,37468,0.00010675776662752215,0.0,19.022740133634365,0.0,[210079]
Euronet Telekomunikasyon A.S.,2,4384,0.0004562043795620438,3.1e-05,1398.5382085442543,2.2166001479693616e-08,[201178]
F3 Netze e.V.,3,37468,8.006832497064162e-05,0.0,19.022740133634365,0.0,[205100]
FIBERTEL PERU S.A.,1,4384,0.0002281021897810219,1.0,1398.5382085442543,0.0007150323057965683,[266732]
FIBRAWORLD TELECOM S.A.U.,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[200738]
"Facebook, Inc.",1732,37468,0.04622611294971709,0.0,19.022740133634365,0.0,[32934]
"Fastly, Inc.",146,41852,0.0034884832266080476,1.4397630000000001,1417.5609486778887,0.001015662149372003,[54113]
Fastweb SpA,1,37468,2.6689441656880537e-05,0.0,19.022740133634365,0.0,[12874]
