sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",92,4336,0.021219999999999996,1004.000275,1387.4172521233559,0.7236469999999999,"[397165, 47596, 209242, 61178, 200081, 15967, 201626]"
Internet Service Provider (ISP),636,4336,0.14669400000000002,195.153774,1387.4172521233559,0.14066599999999999,"[396356, 44812, 210107, 396319, 20473, 30633, 1239, 62240, 7018, 207990, 213220, 198571, 49392, 56534, 212521, 22773, 3175, 50902, 208626, 51659, 53356, 50113, 15317, 49981, 396362, 200373, 266732, 30721, 196968, 36992, 150445, 396113, 47447, 41108, 199669, 25145, 43317, 6939, 45609, 174, 211759, 202528, 36791, 33480, 28573, 38732, 9009, 15133, 8772, 40509, 136620, 16724, 203314, 263110, 20253, 20446, 41378, 212238, 46562, 56758, 14153, 62874, 140810, 59711, 209181, 394923, 6369, 30081, 43357, 47720, 51430, 52041, 55081, 201029, 63213, 400797, 200393, 197433, 139693, 133480, 6762, 4788, 4761, 4657, 58453]"
None,363,4336,0.08372699999999997,115.03079400000004,1387.4172521233559,0.08291200000000001,"[204916, 210695, 60781, 61317, 62217, 48108, 209641, 29182, 212477, 210852, 42692, 199614, 202235, 209146, 141444, 135605, 198231, 196733, 147057, 28753, 271991, 131910, 210842, 399558, 151814, 199186, 197730, 200021, 202911, 141173, 151407, 201217, 398668, 206981, 949, 50069, 60539, 207021, 208685, 205544, 201572, 37963, 48254, 40138, 201178, 38008, 197606, 197919, 33760, 399358, 211051, 216452, 216435, 61323, 58339, 47952, 54197, 203283, 202888, 202662, 151464, 141039]"
Software Development,437,4336,0.100786,28.632003,1387.4172521233559,0.020636,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4336,0.0036899999999999997,15.000015,1387.4172521233559,0.010812,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1458,4336,0.336256,13.347749,1387.4172521233559,0.009622,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 202990, 50867, 40676, 13213]"
Other,72,4336,0.016607999999999994,5.173598000000001,1387.4172521233559,0.003729,"[211027, 56849, 133375, 199925, 400519, 205987, 60310, 205212, 46997, 205157, 398962, 207487, 30811, 205989, 201633]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4336,0.000692,3.0,1387.4172521233559,0.002162,[44477]
"Banks, Credit Card Companies, Mortgage Providers",3,4336,0.000692,3.0,1387.4172521233559,0.002162,[60389]
Buildings (Residential or Commercial),16,4336,0.00369,2.006851,1387.4172521233559,0.001447,"[52042, 151338]"
Electronics and Computer Components,2,4336,0.000462,1.000015,1387.4172521233559,0.000721,"[51259, 23145]"
Elementary and Secondary Schools,1,4336,0.000231,1.0,1387.4172521233559,0.000721,[56434]
"Colleges, Universities, and Professional Schools",1,4336,0.000231,1.0,1387.4172521233559,0.000721,[4538]
Online Music and Video Streaming Services,10,4336,0.002306,0.039062,1387.4172521233559,2.8e-05,[33905]
Computer and Network Security,1203,4336,0.277445,0.018341,1387.4172521233559,1.3000000000000001e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4336,0.001153,0.007859,1387.4172521233559,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4336,0.002998,0.006836,1387.4172521233559,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4336,0.000692,4.6e-05,1387.4172521233559,0.0,[39900]
"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)",2,4336,0.000461,3.1e-05,1387.4172521233559,0.0,[131662]
