category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,135,4357,0.030988,1004.004822,1387.5455175042152,0.7235839999999999,"[397165, 47596, 209242, 200081, 61178, 400519, 205989, 15967, 201626, 201633]"
Computer and Information Technology,3828,4357,0.8786210000000001,268.168853,1387.5455175042152,0.193271,"[396356, 44812, 210107, 396319, 20473, 30633, 1239, 59504, 62240, 7018, 49581, 49542, 51837, 61317, 60781, 62217, 204490, 51659, 207990, 213220, 29182, 3175, 206873, 48108, 198571, 212477, 210499, 49392, 56534, 212521, 50902, 58061, 208626, 22773, 54113, 50113, 135605, 15317, 266732, 64080, 396113, 396362, 60703, 200373, 49981, 25145, 196733, 43260, 43317, 196968, 28753, 202235, 199669, 41108, 47447, 150445, 150347, 209146, 36992, 53667, 6939, 45609, 16509, 36183, 174, 13335, 38732, 211759, 53356, 33480, 202990, 36791, 202528, 28573, 36492, 9009, 15133, 19551, 50867, 40509, 200866, 199974, 136620, 47583, 16724, 32931, 263110, 203314, 20446, 41378, 20253, 212238, 46562, 40676, 60539, 949, 56758, 207021, 205544, 14153, 208685, 13213, 59711, 37963, 56655, 62874, 48254, 198412, 140810, 201178, 133480, 51430, 52041, 63213, 61323, 394923, 55081, 6369, 200393, 139693, 30811, 30081, 201029, 197433, 43357, 210937, 209181, 400797, 25923, 47720, 141039, 6762, 4788, 4761, 4657, 58453, 16625]"
None,273,4357,0.062665,81.07502600000002,1387.5455175042152,0.058431,"[204916, 210695, 202888, 42692, 210852, 131910, 271991, 199614, 147057, 210842, 151814, 199186, 197730, 200021, 151407, 202911, 201217, 33760, 197606, 197919, 216435, 216452, 54197, 211051, 202662, 399358, 151464, 203283]"
Finance and Insurance,18,4357,0.004132,17.000015,1387.5455175042152,0.012251,"[209968, 51126, 60389, 201836]"
Education and Research,21,4357,0.004823000000000001,5.014892,1387.5455175042152,0.0036149999999999993,"[209641, 56434, 4538, 270410, 141173, 60310, 206981]"
Manufacturing,5,4357,0.001149,4.000015,1387.5455175042152,0.0028829999999999997,"[44477, 51259, 23145]"
"Media, Publishing, and Broadcasting",20,4357,0.0045910000000000005,2.172165,1387.5455175042152,0.001565,"[211027, 33905, 61112, 199465, 398668, 206843]"
Construction and Real Estate,29,4357,0.006657000000000001,2.1045530000000006,1387.5455175042152,0.001516,"[52042, 399558, 199925, 151338, 39900]"
"Freight, Shipment, and Postal Services",5,4357,0.0011480000000000001,2.000046,1387.5455175042152,0.001441,"[56849, 205157]"
Other,11,4357,0.0025250000000000003,1.0001539999999998,1387.5455175042152,0.000721,"[141444, 50069, 38008, 40138]"
Travel and Accommodation,1,4357,0.00023,1.0,1387.5455175042152,0.000721,[133375]
"Retail Stores, Wholesale, and E-commerce Sites",5,4357,0.0011489999999999998,0.003967000000000001,1387.5455175042152,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,4,4357,0.000918,0.000519,1387.5455175042152,0.0,"[205212, 398962]"
Health Care Services,2,4357,0.000459,0.000488,1387.5455175042152,0.0,[46997]
