sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2687,37445,0.071758,14.000107,20.022785014083787,0.699208,"[29182, 204916, 202888, 197992, 62217, 61317, 41717, 62282, 149151, 140824, 51468, 55990, 58777, 216271, 216435, 56630, 51115, 44901, 41405, 397031, 48581, 198068, 138915, 140061, 140716, 140903, 149042, 197598, 197619, 208058, 200827, 138421, 137702, 137697, 60781, 205544, 61098, 61323, 210644, 209641, 134756, 38, 8888, 7679, 6724, 11917, 11426, 9354, 9806, 9605, 1921, 513, 2497, 3389, 12876, 29222, 29097, 29066, 29014, 27823, 35492, 38631, 38365, 33760, 33363, 32934, 21100, 17511]"
Internet Service Provider (ISP),4330,37445,0.115647,3.9469130000000003,20.022785014083787,0.19712000000000002,"[57043, 62240, 64267, 30721, 138652, 41378, 62874, 140810, 45609, 9009, 138997, 30633, 46841, 268972, 55081, 396356, 133480, 12167, 46562, 11990, 26527, 134094, 11878, 9498, 397373, 6939, 53356, 51873, 266768, 55410, 55644, 55818, 58453, 59437, 58542, 58541, 58487, 58057, 55836, 56046, 56041, 56040, 51430, 43766, 45474, 44974, 44812, 44066, 50113, 42846, 42487, 397423, 41357, 41000, 45727, 45758, 45899, 47447, 48261, 59605, 49544, 49981, 205766, 213220, 209453, 147049, 199244, 199274, 199752, 200738, 207996, 207375, 206774, 60294, 212238, 211786, 63023, 63410, 63835, 131445, 133798, 134238, 134771, 135981, 136188, 136959, 60893, 40630, 12859, 9002, 8943, 8781, 8697, 8657, 8560, 8422, 8342, 7922, 6805, 6762, 6718, 6697, 9121, 9299, 9312, 9924, 12360, 12306, 10474, 9929, 9829, 9824, 9808, 9534, 9500, 9381, 5606, 5432, 1257, 1955, 1930, 1680, 1547, 1299, 2860, 852, 835, 812, 701, 680, 577, 3214, 5410, 4651, 4837, 4835, 4812, 4811, 4808, 4788, 4657, 4637, 3292, 4230, 4134, 3462, 3320, 3303, 12849, 12874, 29413, 29075, 28890, 28573, 28075, 27947, 25454, 24961, 24547, 29789, 30781, 30798, 38266, 38255, 174, 35826, 30860, 34665, 33387, 24444, 24400, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14080, 13999, 13285, 13030, 17185, 24309, 24203, 23724, 22822, 22697, 21859, 21575, 20853, 17378, 20473, 18001, 17501, 398565]"
Phone Provider,11,37445,0.000294,2.0,20.022785014083787,0.099886,[395839]
Software Development,2858,37445,0.076326,0.075295,20.022785014083787,0.00376,"[36492, 54113, 45027, 58466, 47583, 59504, 209622, 205125, 63949, 39122, 25923, 25532, 36351, 34762, 17428]"
Hosting and Cloud Provider,2070,37445,0.055283,0.000257,20.022785014083787,1.2e-05,"[13213, 16509, 262287, 40676, 54455, 53667, 49542, 395747, 48635, 213192, 200487, 202505, 135967, 8283, 6233, 35470, 16276, 14340, 13335]"
Online Music and Video Streaming Services,23012,37445,0.6145539999999999,0.00010099999999999999,20.022785014083787,4.9999999999999996e-06,"[60068, 20940, 396982, 43614, 21342]"
Other,2096,37445,0.055975000000000004,9.2e-05,20.022785014083787,5e-06,"[205212, 45090, 46997, 209114, 199925, 200351, 40994, 25148]"
Computer and Network Security,270,37445,0.007209999999999999,2e-06,20.022785014083787,0.0,"[8100, 11019, 33438, 16625, 19551]"
"Recreation, Sports, and Performing Arts",6,37445,0.000161,0.0,20.022785014083787,0.0,"[137753, 131486]"
Online Informational Content,3,37445,8e-05,0.0,20.022785014083787,0.0,[149485]
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",5,37445,0.000134,0.0,20.022785014083787,0.0,"[210079, 16345]"
"Military, Defense, National Security, and International Affairs",35,37445,0.000934,0.0,20.022785014083787,0.0,"[397232, 397226, 397220, 62571, 19969]"
"Colleges, Universities, and Professional Schools",5,37445,0.000134,0.0,20.022785014083787,0.0,"[204679, 1659, 4538, 24357]"
"Law Enforcement, Public Safety, and Justice",2,37445,5.3e-05,0.0,20.022785014083787,0.0,[15130]
"Investment, Portfolio Management, Pensions and Funds",1,37445,2.7e-05,0.0,20.022785014083787,0.0,[134762]
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,37445,0.000107,0.0,20.022785014083787,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,37445,0.000134,0.0,20.022785014083787,0.0,[134768]
"Law, Business, and Consulting Services",45,37445,0.0012019999999999997,0.0,20.022785014083787,0.0,"[205100, 210083, 1221, 15967]"
