category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,136,4359,0.031197000000000003,1004.004837,1391.48391777277,0.721536,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 205989, 201626, 201633, 131662]"
Computer and Information Technology,3827,4359,0.8779319999999999,268.16975,1391.48391777277,0.19273,"[396356, 44812, 210107, 396319, 30633, 20473, 1239, 59504, 62240, 49581, 7018, 51837, 60781, 49542, 62217, 198571, 51659, 204490, 207990, 61317, 213220, 210499, 48108, 212477, 29182, 49392, 56534, 212521, 50902, 58061, 208626, 3175, 22773, 54113, 53356, 50113, 196733, 199669, 25145, 49981, 60703, 396362, 30721, 15317, 202235, 209146, 396113, 28753, 266732, 150445, 36992, 196968, 41108, 135605, 43260, 43317, 150347, 47447, 64080, 53667, 6939, 45609, 16509, 36183, 174, 13335, 38732, 211759, 202990, 33480, 28573, 212168, 202528, 36791, 36492, 9009, 15133, 19551, 8772, 50867, 40509, 200866, 199974, 136620, 16724, 47583, 263110, 203314, 20253, 20446, 41378, 212238, 46562, 40676, 949, 60539, 207021, 56758, 208685, 14153, 205544, 13213, 62874, 198412, 59711, 37963, 201178, 140810, 48254, 210937, 209181, 394923, 61323, 6369, 25923, 30081, 30811, 43357, 47720, 47952, 51430, 52041, 55081, 200393, 63213, 201029, 400797, 197433, 141039, 139693, 133480, 16625, 6762, 4788, 4761, 4657, 58453]"
None,274,4359,0.06285299999999999,84.01251100000002,1391.48391777277,0.060378,"[204916, 210695, 42692, 210852, 271991, 147057, 199614, 131910, 198231, 210842, 151814, 199186, 197730, 200021, 151407, 202911, 201217, 33760, 197919, 197606, 216452, 399358, 211051, 216435, 54197, 203283, 202888, 151464]"
Finance and Insurance,19,4359,0.004358,18.000015,1391.48391777277,0.012936,"[209968, 60389, 51126, 201836]"
Education and Research,21,4359,0.004815,5.014892,1391.48391777277,0.0036049999999999997,"[209641, 56434, 4538, 270410, 141173, 60310, 206981]"
Manufacturing,5,4359,0.001146,4.000015,1391.48391777277,0.002875,"[44477, 51259, 23145]"
"Media, Publishing, and Broadcasting",20,4359,0.004588,2.172165,1391.48391777277,0.0015609999999999999,"[211027, 33905, 61112, 199465, 398668, 206843]"
Construction and Real Estate,29,4359,0.006653,2.1045530000000006,1391.48391777277,0.0015119999999999999,"[52042, 399558, 199925, 151338, 39900]"
"Freight, Shipment, and Postal Services",5,4359,0.001147,2.000046,1391.48391777277,0.001437,"[56849, 205157]"
Other,11,4359,0.002523,1.0001539999999998,1391.48391777277,0.000719,"[141444, 50069, 38008, 40138]"
Travel and Accommodation,1,4359,0.000229,1.0,1391.48391777277,0.000719,[133375]
"Retail Stores, Wholesale, and E-commerce Sites",5,4359,0.001146,0.003967000000000001,1391.48391777277,3e-06,"[205987, 201572, 207487, 58339]"
Community Groups and Nonprofits,4,4359,0.000918,0.000519,1391.48391777277,0.0,"[205212, 398962]"
Health Care Services,2,4359,0.000459,0.000488,1391.48391777277,0.0,[46997]
