sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2695,37190,0.072476,12.000107000000002,23.96051337996702,0.5008279999999999,"[29182, 204916, 197992, 62217, 61317, 202888, 41717, 62282, 149151, 140824, 51468, 55990, 56630, 210644, 44901, 397031, 51115, 48581, 216435, 58777, 60781, 138421, 138915, 208058, 140061, 140716, 140903, 149042, 197598, 197619, 198068, 137702, 200827, 205544, 137697, 61098, 61323, 209641, 41405, 134756, 38, 8888, 7679, 6724, 11917, 11426, 9806, 9605, 9354, 1741, 513, 2497, 3389, 29222, 29097, 29066, 29014, 27823, 38631, 38365, 35492, 32934, 33760, 33363, 12876, 21100, 17511]"
"Investment, Portfolio Management, Pensions and Funds",6,37190,0.000162,5.0,23.96051337996702,0.208676,"[209968, 51126, 134762]"
Internet Service Provider (ISP),4287,37190,0.115293,3.946912,23.96051337996702,0.164725,"[57043, 44812, 64267, 30721, 138652, 41378, 62874, 140810, 45609, 138997, 9009, 30633, 46841, 268972, 40509, 55081, 396356, 133480, 46562, 12167, 11990, 11878, 26527, 6939, 134094, 397373, 9498, 212238, 55410, 55644, 53356, 51873, 55818, 55836, 56040, 56041, 56046, 56655, 211786, 58057, 58453, 58487, 58541, 58542, 51430, 49544, 213220, 45474, 44974, 44066, 43766, 42846, 42487, 397423, 45727, 45758, 45899, 47447, 48261, 266768, 264642, 59437, 49981, 50113, 206774, 207996, 147049, 207375, 199244, 199274, 199752, 200222, 200738, 205766, 204957, 59605, 210107, 60294, 60893, 63023, 63410, 63835, 64080, 136959, 209453, 131445, 133798, 134238, 134771, 135981, 136188, 38266, 41000, 9121, 8943, 8781, 8697, 8657, 8560, 8422, 8342, 7922, 6805, 6762, 6718, 6697, 9002, 9299, 9312, 12360, 12306, 10474, 9929, 9924, 9829, 9824, 9808, 9534, 9500, 9381, 5606, 5432, 5410, 4837, 1955, 1930, 1680, 1653, 1547, 1299, 1257, 852, 835, 812, 701, 680, 577, 2860, 3214, 4637, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 3292, 4230, 4134, 3741, 3462, 3320, 3303, 12849, 12859, 12874, 24444, 29789, 29413, 29075, 28890, 28573, 28075, 27947, 25454, 24961, 30781, 30798, 30860, 35826, 40630, 174, 38255, 34665, 33387, 24547, 24400, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14080, 13999, 13285, 13030, 17185, 17378, 24309, 24203, 23724, 22822, 22697, 21859, 21575, 20853, 20473, 18001, 17501, 398565]"
Phone Provider,11,37190,0.000296,2.0,23.96051337996702,0.083471,[395839]
Buildings (Residential or Commercial),1,37190,2.7e-05,1.0,23.96051337996702,0.041735,[52042]
Software Development,2861,37190,0.076932,0.012795999999999998,23.96051337996702,0.000534,"[36492, 54113, 45027, 205125, 58466, 47583, 59504, 63949, 209622, 25923, 25532, 39122, 36351, 34762, 17428]"
Computer and Network Security,282,37190,0.0075840000000000005,0.000277,23.96051337996702,1.1e-05,"[36183, 8100, 11019, 33438, 16625, 19551]"
Hosting and Cloud Provider,2058,37190,0.055339,0.000227,23.96051337996702,1e-05,"[13213, 16509, 262287, 40676, 54455, 213192, 53667, 395747, 48635, 49542, 200487, 202505, 135967, 8283, 6233, 35470, 16276, 14340, 13335]"
Online Music and Video Streaming Services,22783,37190,0.6126119999999999,0.00010099999999999999,23.96051337996702,4.9999999999999996e-06,"[60068, 20940, 396982, 43614, 21342]"
Other,2096,37190,0.05636000000000001,9.2e-05,23.96051337996702,4e-06,"[205212, 45090, 46997, 199925, 200351, 209114, 40994, 25148]"
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,37190,0.000108,0.0,23.96051337996702,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,37190,0.000134,0.0,23.96051337996702,0.0,[134768]
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",5,37190,0.000135,0.0,23.96051337996702,0.0,"[210079, 16345]"
"Law, Business, and Consulting Services",45,37190,0.0012109999999999998,0.0,23.96051337996702,0.0,"[205100, 210083, 1221, 15967]"
"Military, Defense, National Security, and International Affairs",35,37190,0.000942,0.0,23.96051337996702,0.0,"[397220, 397226, 397232, 62571, 19969]"
Online Informational Content,3,37190,8.1e-05,0.0,23.96051337996702,0.0,[149485]
"Colleges, Universities, and Professional Schools",5,37190,0.00013499999999999997,0.0,23.96051337996702,0.0,"[204679, 1659, 4538, 24357]"
"Recreation, Sports, and Performing Arts",6,37190,0.000161,0.0,23.96051337996702,0.0,"[137753, 131486]"
"Law Enforcement, Public Safety, and Justice",2,37190,5.4e-05,0.0,23.96051337996702,0.0,[15130]
