sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",92,4357,0.021118,1004.000275,1387.5455175042152,0.7235809999999999,"[397165, 47596, 209242, 200081, 61178, 15967, 201626]"
Internet Service Provider (ISP),636,4357,0.14599600000000001,198.156704,1387.5455175042152,0.142813,"[396356, 44812, 210107, 396319, 20473, 30633, 1239, 62240, 7018, 51659, 207990, 213220, 3175, 206873, 198571, 49392, 56534, 212521, 50902, 208626, 22773, 50113, 15317, 266732, 64080, 396113, 396362, 200373, 49981, 25145, 43317, 196968, 199669, 41108, 47447, 150445, 36992, 6939, 45609, 174, 38732, 211759, 53356, 33480, 36791, 202528, 28573, 9009, 15133, 40509, 136620, 16724, 32931, 263110, 203314, 20446, 41378, 20253, 212238, 46562, 56758, 14153, 59711, 56655, 62874, 140810, 133480, 51430, 52041, 63213, 394923, 55081, 6369, 200393, 139693, 30081, 201029, 197433, 43357, 209181, 400797, 47720, 6762, 4788, 4761, 4657, 58453]"
None,364,4357,0.08355999999999998,113.15581000000002,1387.5455175042152,0.081552,"[204916, 210695, 61317, 60781, 62217, 29182, 48108, 209641, 212477, 202888, 42692, 210852, 131910, 141444, 135605, 271991, 196733, 28753, 202235, 199614, 209146, 147057, 210842, 399558, 151814, 199186, 197730, 200021, 151407, 141173, 202911, 201217, 206981, 398668, 60539, 50069, 949, 207021, 205544, 208685, 33760, 38008, 37963, 40138, 48254, 197606, 197919, 201178, 201572, 216435, 216452, 61323, 54197, 211051, 202662, 58339, 399358, 151464, 141039, 203283]"
Software Development,437,4357,0.10030099999999999,28.632003,1387.5455175042152,0.020634,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4357,0.003673,15.000015,1387.5455175042152,0.01081,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1464,4357,0.33601299999999995,13.34784,1387.5455175042152,0.009619999999999998,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 202990, 50867, 40676, 13213]"
Other,72,4357,0.016529000000000002,5.173598000000001,1387.5455175042152,0.003727,"[211027, 56849, 133375, 199925, 400519, 205987, 60310, 205212, 46997, 205157, 398962, 205989, 30811, 207487, 201633]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4357,0.000689,3.0,1387.5455175042152,0.002162,[44477]
Buildings (Residential or Commercial),16,4357,0.003672,2.006851,1387.5455175042152,0.001446,"[52042, 151338]"
"Banks, Credit Card Companies, Mortgage Providers",2,4357,0.000459,2.0,1387.5455175042152,0.001441,[60389]
Electronics and Computer Components,2,4357,0.00046,1.000015,1387.5455175042152,0.000721,"[51259, 23145]"
Elementary and Secondary Schools,1,4357,0.00023,1.0,1387.5455175042152,0.000721,[56434]
"Colleges, Universities, and Professional Schools",1,4357,0.00023,1.0,1387.5455175042152,0.000721,[4538]
Online Music and Video Streaming Services,10,4357,0.002295,0.039062,1387.5455175042152,2.8e-05,[33905]
Computer and Network Security,1220,4357,0.280009,0.018601,1387.5455175042152,1.4e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4357,0.001148,0.007859,1387.5455175042152,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4357,0.002984,0.006836,1387.5455175042152,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4357,0.000689,4.6e-05,1387.5455175042152,0.0,[39900]
