as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['UniversityofIllinois']]
174,10,42030,0.00023792529145848205,0.015656,2711.478198,5.77397229730556e-06,[['CogentCommunications']]
513,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['CERN-EuropeanOrganizationforNuclearResearch']]
577,20,37190,0.0005377789728421619,0.0,23.960513,0.0,[['BellCanada']]
680,3,37190,8.066684592632429e-05,0.0,23.960513,0.0,[['VereinzurFoerderungeinesDeutschenForschungsnetzese.V.']]
701,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['VerizonBusiness']]
812,35,37190,0.0009411132024737832,0.0,23.960513,0.0,[['RogersCommunicationsCanadaInc.']]
835,2,37190,5.377789728421619e-05,0.0,23.960513,0.0,[['GoCodeITInc']]
852,25,37190,0.0006722237160527024,0.0,23.960513,0.0,[['TELUSCommunicationsInc.']]
945,1,4840,0.00020661157024793388,1.0,2687.517685,0.0003720905747267669,[['hkgoLLC']]
949,7,4840,0.001446280991735537,16.000092,2687.517685,0.005953483427961145,[['xTom']]
1221,40,37190,0.0010755579456843238,0.0,23.960513,0.0,[['TelstraCorporationLimited']]
1239,10,4840,0.002066115702479339,10.0,2687.517685,0.003720905747267669,[['Sprint']]
1257,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['Tele2SverigeAB']]
1299,72,37190,0.0019360043022317826,0.0,23.960513,0.0,[['ArelionSwedenAB']]
1547,12,37190,0.00032266738370529714,0.0,23.960513,0.0,"[['Societateamixtapeactiunidetipinchis""Interdnestrcom""']]"
1653,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['Vetenskapsradet/SUNET']]
1659,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['NationalChungHsingUniversity']]
1680,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['CellcomFixedLineCommunicationL.P']]
1741,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['CSC-TieteentietotekniikankeskusOy']]
1764,1,4840,0.00020661157024793388,1.0,2687.517685,0.0003720905747267669,[['NextLayerTelekommunikationsdienstleistungs-undBeratungsGmbH']]
1930,17,37190,0.00045711212691583756,0.0,23.960513,0.0,"[['FundacaoparaaCienciaeaTecnologia', 'I.P.']]"
1955,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['KIFU(GovernmentalInfoTechDevelopmentAgency)']]
2497,4,37190,0.00010755579456843238,0.0,23.960513,0.0,[['InternetInitiativeJapanInc.']]
2860,11,37190,0.00029577843506318905,0.0,23.960513,0.0,"[['NOSCOMUNICACOES', 'S.A.']]"
3175,3,4840,0.0006198347107438017,3.0,2687.517685,0.0011162717241803006,[['CitytelecomLLC']]
3177,1,4840,0.00020661157024793388,16.0,2687.517685,0.00595344919562827,[['VisparadWebHostingServiceLLC']]
3214,3,37190,8.066684592632429e-05,0.0,23.960513,0.0,[['xTomGmbH']]
3292,3,37190,8.066684592632429e-05,0.0,23.960513,0.0,[['TDCHoldingA/S']]
3303,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['Swisscom(Schweiz)AG']]
3320,9,42030,0.00021413276231263382,0.023438,2711.478198,8.643993529908516e-06,[['DeutscheTelekomAG']]
3339,1,4840,0.00020661157024793388,16.0,2687.517685,0.00595344919562827,[['FIBRAWORLDTELECOMS.A.U.']]
3356,2,4840,0.00041322314049586776,3.1e-05,2687.517685,1.1534807816529774e-08,"[['Level3Parent', 'LLC']]"
3389,13,37190,0.00034955633234740524,0.0,23.960513,0.0,[['FordMotorCompany']]
3462,3,37190,8.066684592632429e-05,0.0,23.960513,0.0,"[['ChunghwaTelecomCo.', 'Ltd.']]"
3549,1,4840,0.00020661157024793388,16.0,2687.517685,0.00595344919562827,"[['Level3Parent', 'LLC']]"
3741,9,37190,0.00024200053777897283,0.0,23.960513,0.0,[['DimensionData']]
4134,14,37190,0.00037644528098951333,0.0,23.960513,0.0,"[['No.31', 'Jin-rongStreet']]"
4230,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['CLAROS.A.']]
4538,2,42030,4.758505829169641e-05,1.0,2711.478198,0.00036880252282227646,[['ChinaEducationandResearchNetworkCenter']]
4637,13,37190,0.00034955633234740524,0.0,23.960513,0.0,[['TelstraInternationalLimited']]
4651,4,37190,0.00010755579456843238,0.0,23.960513,0.0,[['CATTelecomPublicCompanyLimited']]
4657,2,42030,4.758505829169641e-05,0.0,2711.478198,0.0,[['StarhubLtd.']]
4761,3,4840,0.0006198347107438017,0.0,2687.517685,0.0,[['PT.INDOSATTbk']]
4788,13,42030,0.00030930287889602666,0.0,2711.478198,0.0,[['TMTECHNOLOGYSERVICESSDNBHD']]
4808,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['ChinaUnicom']]
4811,2,37190,5.377789728421619e-05,0.0,23.960513,0.0,[['ChinaTelecom(Group)']]
4812,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['ChinaTelecom(Group)']]
4835,2,37190,5.377789728421619e-05,0.0,23.960513,0.0,[['ChinaTelecom(Group)']]
4837,38,37190,0.0010217800484001076,0.0,23.960513,0.0,[['CHINAUNICOMIndustrialInternetBackbone']]
5410,47,37190,0.0012637805861790805,0.0,23.960513,0.0,[['BouyguesTelecomSA']]
5420,1,4840,0.00020661157024793388,1.0,2687.517685,0.0003720905747267669,[['KemiraOyj']]
5432,31,37190,0.000833557407905351,0.0,23.960513,0.0,[['ProximusNV']]
5511,1,4840,0.00020661157024793388,1.0,2687.517685,0.0003720905747267669,[['OrangeS.A.']]
5582,1,4840,0.00020661157024793388,16.0,2687.517685,0.00595344919562827,[['WojewodztwoLubelskie']]
5606,30,37190,0.0008066684592632429,0.0,23.960513,0.0,[['GTSTelecomSRL']]
6233,3,37190,8.066684592632429e-05,0.0,23.960513,0.0,[['xTom']]
6369,1,4840,0.00020661157024793388,1.5e-05,2687.517685,5.581358620901504e-09,[['NetrunnerInc']]
6697,32,37190,0.000860446356547459,0.0,23.960513,0.0,[['RepublicanUnitaryTelecommunicationEnterpriseBeltelecom']]
6718,2,37190,5.377789728421619e-05,0.0,23.960513,0.0,[['NAVCOMMUNICATIONSSRL']]
6724,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['StratoAG']]
6762,93,42030,0.002212705210563883,0.0,2711.478198,0.0,[['TELECOMITALIASPARKLES.p.A.']]
6805,98,37190,0.0026351169669265933,0.0,23.960513,0.0,[['TelefonicaGermanyGmbH&Co.OHG']]
6939,591,42030,0.014061384725196288,0.062501,2711.478198,2.3050526478915102e-05,[['HurricaneElectricLLC']]
7018,9,4840,0.001859504132231405,9.0,2687.517685,0.003348815172540902,"[['AT&TServices', 'Inc.']]"
7489,1,4840,0.00020661157024793388,1.5e-05,2687.517685,5.581358620901504e-09,[['YFNET']]
7679,13,37190,0.00034955633234740524,0.0,23.960513,0.0,"[['QTnet', 'Inc.']]"
7922,58,37190,0.0015595590212422695,0.0,23.960513,0.0,"[['ComcastCableCommunications', 'LLC']]"
8075,1,4840,0.00020661157024793388,1.5e-05,2687.517685,5.581358620901504e-09,[['MicrosoftCorporation']]
8100,9,42030,0.00021413276231263382,0.003908,2711.478198,1.4412802591894564e-06,[['QuadraNetEnterprisesLLC']]
8283,1,37190,2.6888948642108095e-05,0.0,23.960513,0.0,[['NetwerkverenigingColoclue']]
8309,1,4840,0.00020661157024793388,16.0,2687.517685,0.00595344919562827,[['SIPARTECHSAS']]
8342,8,37190,0.00021511158913686476,0.0,23.960513,0.0,[['JSCRTComm.RU']]
