org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4359,0.014223,992.0,1391.48391777277,0.712908,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",102,4359,0.0234,67.3125,1391.48391777277,0.048375,[204916],['TH'],['None'],['None']
Latitude.sh,2,4359,0.000459,32.0,1391.48391777277,0.022997,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,29,4359,0.006653,29.0,1391.48391777277,0.020841,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,22,4359,0.005047,22.0,1391.48391777277,0.01581,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,19,4359,0.004359,19.0,1391.48391777277,0.013654000000000003,"[209968, 51126, 52042, 56849]",['PT'],"['Finance and Insurance' 'Construction and Real Estate'
 'Freight, Shipment, and Postal Services']","['Investment, Portfolio Management, Pensions and Funds'
 'Buildings (Residential or Commercial)' 'Other']"
Oxylabs,1,4359,0.000229,16.0,1391.48391777277,0.011499,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",16,4359,0.00367,15.000015,1391.48391777277,0.010780000000000001,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",18,4359,0.004129,13.000076,1391.48391777277,0.009343,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sprint,11,4359,0.002524,11.0,1391.48391777277,0.007905,[1239],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4359,0.002753,9.1875,1391.48391777277,0.006603,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,30,4359,0.006882,9.000549,1391.48391777277,0.006468,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4359,0.002065,9.0,1391.48391777277,0.006468,"[210695, 210852]",['RU'],['None'],['None']
IT Express Ltd.,9,4359,0.002065,7.000031,1391.48391777277,0.005031,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
"AT&T Services, Inc.",7,4359,0.001606,7.0,1391.48391777277,0.005031,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Ferdinand Zink trading as Tube-Hosting,7,4359,0.001606,7.0,1391.48391777277,0.005031,[49581],['DE'],['Computer and Information Technology'],['Software Development']
LLC Baxet,8,4359,0.001836,6.000031,1391.48391777277,0.004312,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LeaseWeb Netherlands B.V.,6,4359,0.001376,6.0,1391.48391777277,0.004312,[60781],['NL'],['Computer and Information Technology'],['None']
ArtPlanet LLC,6,4359,0.001376,6.0,1391.48391777277,0.004312,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Netex Limited,6,4359,0.001376,6.0,1391.48391777277,0.004312,[51837],['HK'],['Computer and Information Technology'],['Software Development']
Vinters IT Ltd,7,4359,0.001606,4.000275,1391.48391777277,0.002875,[62217],['GB'],['Computer and Information Technology'],['None']
Kontel LLC,4,4359,0.000918,4.0,1391.48391777277,0.002875,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
HostRoyale Technologies Pvt Ltd,4,4359,0.000918,4.0,1391.48391777277,0.002875,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,4,4359,0.000918,4.0,1391.48391777277,0.002875,[198571],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Hivelocity Inc,11,4359,0.002524,3.009048,1391.48391777277,0.002162,[61317],['US'],['Computer and Information Technology'],['None']
"Cloudflare London, LLC",17,4359,0.0039,3.000214,1391.48391777277,0.002156,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
Delta Ltd,7,4359,0.001606,3.000061,1391.48391777277,0.002156,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
JSC IOT,3,4359,0.000688,3.0,1391.48391777277,0.002156,[29182],['RU'],['Computer and Information Technology'],['None']
Manir LLC,3,4359,0.000688,3.0,1391.48391777277,0.002156,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
STARK INDUSTRIES SOLUTIONS LTD,3,4359,0.000688,3.0,1391.48391777277,0.002156,[44477],['GB'],['Manufacturing'],"['Metal, Glass, Wood, and Paper Manufacturing']"
RoyaleHosting BV,3,4359,0.000688,3.0,1391.48391777277,0.002156,[212477],['NL'],['Computer and Information Technology'],['None']
Sole trader Malkov Dmitrii Vladimirovich,3,4359,0.000688,3.0,1391.48391777277,0.002156,[48108],['RU'],['Computer and Information Technology'],['None']
Al Asmary Abdullah Ibrahim A,3,4359,0.000688,3.0,1391.48391777277,0.002156,[210499],['SA'],['Computer and Information Technology'],['Software Development']
