sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2694,37468,0.071903,14.000107,19.022740133634365,0.735966,"[29182, 204916, 202888, 197992, 62217, 61317, 41717, 62282, 149151, 140824, 61323, 56630, 60781, 41405, 58777, 44901, 48581, 55990, 51115, 51468, 38, 209641, 208058, 205544, 200827, 397031, 216435, 216271, 210644, 137702, 134756, 137697, 138421, 198068, 197695, 197619, 197598, 149042, 140903, 140716, 140061, 138915, 8888, 7679, 6724, 9354, 11917, 11426, 9806, 9605, 2497, 513, 3389, 12876, 29222, 29097, 29066, 29014, 27823, 38631, 38365, 35492, 32934, 33760, 33363, 21100, 17511]"
Internet Service Provider (ISP),4315,37468,0.11518099999999999,2.9469280000000007,19.022740133634365,0.15491599999999997,"[57043, 64267, 30721, 138652, 41378, 62874, 140810, 45609, 9009, 138997, 30633, 268972, 40509, 46841, 55081, 396356, 133480, 46562, 12167, 11990, 9498, 11878, 6939, 26527, 397373, 134094, 58487, 60294, 56046, 60893, 42487, 56655, 56041, 58057, 59605, 58453, 59437, 58542, 58541, 56040, 45474, 44812, 45727, 45758, 45899, 47447, 44066, 48261, 49544, 42846, 49981, 50113, 51430, 51873, 53356, 55410, 55644, 44974, 55836, 55818, 209453, 207996, 207375, 206774, 205766, 204957, 397423, 266768, 213220, 212238, 211786, 200738, 63023, 136959, 136188, 135981, 134771, 41357, 133798, 131445, 63835, 63410, 200222, 199752, 199274, 199244, 147049, 134238, 38266, 41000, 9121, 9002, 8943, 8781, 8697, 8657, 8560, 8422, 8342, 7922, 6805, 6762, 6718, 9299, 9312, 9929, 12849, 12360, 12306, 10474, 9924, 9381, 9829, 9824, 9808, 9534, 9500, 6697, 5606, 5432, 1955, 1930, 1680, 1653, 1547, 1299, 1257, 852, 835, 812, 701, 680, 577, 2860, 3214, 3292, 4657, 5410, 4837, 4835, 4812, 4811, 4808, 4788, 4651, 3303, 4637, 4230, 4134, 3462, 3320, 12859, 12874, 13030, 29789, 29413, 29075, 28890, 28573, 28075, 27947, 25454, 24961, 30781, 30798, 30860, 35826, 40630, 174, 38255, 34665, 33387, 24547, 24444, 24400, 15133, 15943, 15802, 15600, 15169, 17185, 15108, 14522, 14080, 13999, 13285, 17378, 24309, 24203, 23724, 22822, 22697, 21859, 21575, 20853, 20473, 18001, 17501, 398565]"
Phone Provider,11,37468,0.000294,2.0,19.022740133634365,0.105137,[395839]
Software Development,2863,37468,0.07641300000000001,0.075296,19.022740133634365,0.003958,"[36492, 54113, 45027, 59504, 58466, 47583, 205125, 209622, 63949, 25923, 25532, 39122, 36351, 34762, 17428]"
Hosting and Cloud Provider,2065,37468,0.055116,0.000196,19.022740133634365,9e-06,"[13213, 262287, 16509, 40676, 49542, 48635, 53667, 54455, 202505, 200487, 395747, 213192, 135967, 6233, 8283, 35470, 16276, 14340, 13335]"
Online Music and Video Streaming Services,23042,37468,0.6149779999999999,0.00010099999999999999,19.022740133634365,4.9999999999999996e-06,"[60068, 20940, 396982, 43614, 21342]"
Other,2096,37468,0.055942,9.2e-05,19.022740133634365,5e-06,"[205212, 45090, 46997, 209114, 200351, 199925, 40994, 25148]"
Computer and Network Security,271,37468,0.007234,2e-06,19.022740133634365,0.0,"[8100, 212772, 11019, 33438, 16625, 19551]"
"Recreation, Sports, and Performing Arts",6,37468,0.00016,0.0,19.022740133634365,0.0,"[131486, 137753]"
Online Informational Content,3,37468,8e-05,0.0,19.022740133634365,0.0,[149485]
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",5,37468,0.000134,0.0,19.022740133634365,0.0,"[210079, 16345]"
"Military, Defense, National Security, and International Affairs",35,37468,0.000934,0.0,19.022740133634365,0.0,"[62571, 397232, 397226, 397220, 19969]"
"Colleges, Universities, and Professional Schools",5,37468,0.000134,0.0,19.022740133634365,0.0,"[204679, 1659, 4538, 24357]"
"Law Enforcement, Public Safety, and Justice",2,37468,5.3e-05,0.0,19.022740133634365,0.0,[15130]
"Investment, Portfolio Management, Pensions and Funds",1,37468,2.7e-05,0.0,19.022740133634365,0.0,[134762]
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,37468,0.000107,0.0,19.022740133634365,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,37468,0.000133,0.0,19.022740133634365,0.0,[134768]
"Law, Business, and Consulting Services",45,37468,0.0012019999999999997,0.0,19.022740133634365,0.0,"[205100, 210083, 1221, 15967]"
