country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3448,4359,0.7909970000000001,1096.916837,1391.48391777277,0.7883079999999999,"[397165, 396356, 396319, 30633, 20473, 1239, 7018, 61317, 209242, 22773, 54113, 396362, 15317, 53667, 6939, 16509, 36183, 174, 13335, 400519, 33480, 60310, 199465, 36791, 36492, 15133, 19551, 40509, 46997, 201217, 16724, 398668, 20253, 20446, 41378, 46562, 40676, 949, 50069, 205157, 14153, 33760, 62874, 37963, 40138, 399358, 394923, 216435, 207487, 6369, 23145, 25923, 30081, 55081, 203283, 400797, 16625]"
RU,108,4359,0.024776,88.328293,1391.48391777277,0.06347799999999998,"[44812, 59504, 210695, 49542, 51659, 204490, 213220, 48108, 60389, 29182, 211027, 49392, 56534, 212521, 208626, 3175, 210852, 199669, 30721, 56434, 199186, 39900]"
TH,102,4359,0.0234,67.3125,1391.48391777277,0.048375,[204916]
TR,28,4359,0.006422000000000001,25.000046,1391.48391777277,0.017967000000000004,"[210107, 196733, 25145, 43260, 201178, 47952]"
GB,79,4359,0.018119,23.013671999999996,1391.48391777277,0.01654,"[62240, 62217, 209641, 44477, 202235, 199614, 64080, 198231, 61112, 202990, 212168, 136620, 206981, 212238, 56758, 205544, 13213, 198412, 48254, 209181, 61323, 58339, 52041, 202888]"
PT,19,4359,0.004359,19.0,1391.48391777277,0.013654000000000003,"[209968, 51126, 52042, 56849]"
DE,19,4359,0.0043560000000000005,16.003936000000003,1391.48391777277,0.011504,"[49581, 198571, 200081, 28753, 196968, 41108, 47447, 205987, 210937, 200393]"
NL,30,4359,0.006881,10.040130999999999,1391.48391777277,0.007216,"[60781, 212477, 49981, 33905, 50867, 208685, 197919, 51430]"
HK,34,4359,0.0077989999999999995,7.015274000000001,1391.48391777277,0.0050420000000000005,"[51837, 141444, 151338, 211759, 151407, 199974, 60539, 38008, 58453]"
UA,18,4359,0.004129,7.001313000000001,1391.48391777277,0.005032,"[47596, 8772, 201572, 201626, 201836]"
IN,170,4359,0.039,4.039612,1391.48391777277,0.0029029999999999998,"[207990, 45609, 216452]"
FR,4,4359,0.0009170000000000001,4.0,1391.48391777277,0.002875,"[50902, 60703, 209146]"
SA,3,4359,0.000688,3.0,1391.48391777277,0.002156,[210499]
LV,3,4359,0.000688,3.0,1391.48391777277,0.002156,"[58061, 43317]"
CA,15,4359,0.003438,2.075042,1391.48391777277,0.001491,"[53356, 396113, 399558, 202911, 202528, 205212, 203314, 398962, 54197, 63213, 139693]"
IT,4,4359,0.000918,2.0,1391.48391777277,0.001437,"[42692, 6762]"
LT,2,4359,0.000458,2.0,1391.48391777277,0.001438,"[51259, 150445]"
CN,9,4359,0.002063,1.0664980000000002,1391.48391777277,0.000767,"[4538, 151814, 200021, 206843, 211051, 197433, 151464]"
TW,3,4359,0.000687,1.003921,1391.48391777277,0.000722,"[133375, 141173, 131662]"
CY,20,4359,0.004588,1.00029,1391.48391777277,0.000719,"[61178, 47583]"
CZ,2,4359,0.000459,1.000015,1391.48391777277,0.000719,[50113]
SG,2,4359,0.000458,1.0,1391.48391777277,0.000719,"[150347, 4657]"
PK,1,4359,0.000229,1.0,1391.48391777277,0.000719,[147057]
PE,1,4359,0.000229,1.0,1391.48391777277,0.000719,[266732]
AR,1,4359,0.000229,1.0,1391.48391777277,0.000719,[271991]
KR,1,4359,0.000229,1.0,1391.48391777277,0.000719,[135605]
JP,1,4359,0.000229,1.0,1391.48391777277,0.000719,[131910]
EG,1,4359,0.000229,1.0,1391.48391777277,0.000719,[36992]
ID,128,4359,0.029364,0.601807,1391.48391777277,0.000432,"[210842, 4761]"
VG,11,4359,0.002524,0.042968,1391.48391777277,3.1e-05,"[199925, 197730]"
BR,15,4359,0.00344,0.010986,1391.48391777277,8.000000000000001e-06,"[270410, 28573, 263110]"
VN,4,4359,0.000918,0.007843000000000001,1391.48391777277,6e-06,"[38732, 140810]"
RO,34,4359,0.0078,0.002121,1391.48391777277,2e-06,[9009]
PH,21,4359,0.004818,0.000549,1391.48391777277,0.0,[200866]
AT,5,4359,0.001147,7.6e-05,1391.48391777277,0.0,"[207021, 205989]"
ES,2,4359,0.000459,3.1e-05,1391.48391777277,0.0,[197606]
BG,2,4359,0.000459,3.1e-05,1391.48391777277,0.0,[59711]
SE,2,4359,0.000458,3e-05,1391.48391777277,0.0,"[30811, 201633]"
PL,2,4359,0.000458,3e-05,1391.48391777277,0.0,"[15967, 201029]"
AU,1,4359,0.000229,1.5e-05,1391.48391777277,0.0,[133480]
PA,1,4359,0.000229,1.5e-05,1391.48391777277,0.0,[141039]
IE,1,4359,0.000229,1.5e-05,1391.48391777277,0.0,[47720]
VU,1,4359,0.000229,1.5e-05,1391.48391777277,0.0,[43357]
MY,1,4359,0.000229,0.0,1391.48391777277,0.0,[4788]
