as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,2,37580,5.321979776476849e-05,0.0,19.085946,0.0,[['UniversityofIllinois']]
174,10,41916,0.00023857238286096002,0.015656,1406.5031979999999,1.1131151370478435e-05,[['CogentCommunications']]
513,1,37580,2.6609898882384245e-05,0.0,19.085946,0.0,[['CERN-EuropeanOrganizationforNuclearResearch']]
577,20,37580,0.0005321979776476849,0.0,19.085946,0.0,[['BellCanada']]
680,2,37580,5.321979776476849e-05,0.0,19.085946,0.0,[['VereinzurFoerderungeinesDeutschenForschungsnetzese.V.']]
701,1,37580,2.6609898882384245e-05,0.0,19.085946,0.0,[['VerizonBusiness']]
812,35,37580,0.0009313464608834486,0.0,19.085946,0.0,[['RogersCommunicationsCanadaInc.']]
835,2,37580,5.321979776476849e-05,0.0,19.085946,0.0,[['GoCodeITInc']]
852,25,37580,0.0006652474720596061,0.0,19.085946,0.0,[['TELUSCommunicationsInc.']]
949,6,4336,0.0013837638376383763,9.2e-05,1387.417252,6.631026093079027e-08,[['xTom']]
1221,40,37580,0.0010643959552953698,0.0,19.085946,0.0,[['TelstraCorporationLimited']]
1239,11,4336,0.00253690036900369,11.0,1387.417252,0.007928400763464055,[['Sprint']]
1299,72,37580,0.0019159127195316659,0.0,19.085946,0.0,[['ArelionSwedenAB']]
1547,13,37580,0.0003459286854709952,0.0,19.085946,0.0,"[['Societateamixtapeactiunidetipinchis""Interdnestrcom""']]"
1659,1,37580,2.6609898882384245e-05,0.0,19.085946,0.0,[['NationalChungHsingUniversity']]
1680,1,37580,2.6609898882384245e-05,0.0,19.085946,0.0,[['CellcomFixedLineCommunicationL.P']]
1930,17,37580,0.00045236828100053217,0.0,19.085946,0.0,"[['FundacaoparaaCienciaeaTecnologia', 'I.P.']]"
1955,1,37580,2.6609898882384245e-05,0.0,19.085946,0.0,[['KIFU(GovernmentalInfoTechDevelopmentAgency)']]
2497,4,37580,0.00010643959552953698,0.0,19.085946,0.0,[['InternetInitiativeJapanInc.']]
2860,11,37580,0.0002927088877062267,0.0,19.085946,0.0,"[['NOSCOMUNICACOES', 'S.A.']]"
3175,2,4336,0.00046125461254612545,2.0,1387.417252,0.001441527411538919,[['CitytelecomLLC']]
3214,3,37580,7.982969664715274e-05,0.0,19.085946,0.0,[['xTomGmbH']]
3292,3,37580,7.982969664715274e-05,0.0,19.085946,0.0,[['TDCHoldingA/S']]
3303,1,37580,2.6609898882384245e-05,0.0,19.085946,0.0,[['Swisscom(Schweiz)AG']]
3320,3,37580,7.982969664715274e-05,0.0,19.085946,0.0,[['DeutscheTelekomAG']]
3389,13,37580,0.0003459286854709952,0.0,19.085946,0.0,[['FordMotorCompany']]
3462,3,37580,7.982969664715274e-05,0.0,19.085946,0.0,"[['ChunghwaTelecomCo.', 'Ltd.']]"
3741,9,37580,0.00023948908994145824,0.0,19.085946,0.0,[['DimensionData']]
4134,14,37580,0.00037253858435337944,0.0,19.085946,0.0,"[['No.31', 'Jin-rongStreet']]"
