as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,2,37577,5.3224046624264844e-05,0.0,18.02299,0.0,[['UniversityofIllinois']]
174,9,41912,0.00021473563657186485,0.015656,1405.502712,1.1139074913432113e-05,[['CogentCommunications']]
513,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['CERN-EuropeanOrganizationforNuclearResearch']]
577,20,37577,0.0005322404662426485,0.0,18.02299,0.0,[['BellCanada']]
680,2,37577,5.3224046624264844e-05,0.0,18.02299,0.0,[['VereinzurFoerderungeinesDeutschenForschungsnetzese.V.']]
701,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['VerizonBusiness']]
812,35,37577,0.0009314208159246348,0.0,18.02299,0.0,[['RogersCommunicationsCanadaInc.']]
835,2,37577,5.3224046624264844e-05,0.0,18.02299,0.0,[['GoCodeITInc']]
852,25,37577,0.0006653005828033106,0.0,18.02299,0.0,[['TELUSCommunicationsInc.']]
949,6,4335,0.001384083044982699,9.2e-05,1387.479722,6.630727537220179e-08,[['xTom']]
1221,40,37577,0.001064480932485297,0.0,18.02299,0.0,[['TelstraCorporationLimited']]
1239,11,4335,0.0025374855824682814,11.0,1387.479722,0.007928043794502388,[['Sprint']]
1257,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['Tele2SverigeAB']]
1299,72,37577,0.0019160656784735343,0.0,18.02299,0.0,[['ArelionSwedenAB']]
1547,10,37577,0.0002661202331213242,0.0,18.02299,0.0,"[['Societateamixtapeactiunidetipinchis""Interdnestrcom""']]"
1653,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['Vetenskapsradet/SUNET']]
1659,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['NationalChungHsingUniversity']]
1680,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['CellcomFixedLineCommunicationL.P']]
1921,3,4335,0.0006920415224913495,4.6e-05,1387.479722,3.3153637686100896e-08,[['ipcomGmbH']]
1930,17,37577,0.00045240439630625116,0.0,18.02299,0.0,"[['FundacaoparaaCienciaeaTecnologia', 'I.P.']]"
1955,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['KIFU(GovernmentalInfoTechDevelopmentAgency)']]
2497,4,37577,0.00010644809324852969,0.0,18.02299,0.0,[['InternetInitiativeJapanInc.']]
2860,11,37577,0.00029273225643345664,0.0,18.02299,0.0,"[['NOSCOMUNICACOES', 'S.A.']]"
3175,2,4335,0.000461361014994233,2.0,1387.479722,0.0014414625080913434,[['CitytelecomLLC']]
3214,3,37577,7.983606993639726e-05,0.0,18.02299,0.0,[['xTomGmbH']]
3292,3,37577,7.983606993639726e-05,0.0,18.02299,0.0,[['TDCHoldingA/S']]
3303,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['Swisscom(Schweiz)AG']]
3320,3,37577,7.983606993639726e-05,0.0,18.02299,0.0,[['DeutscheTelekomAG']]
3389,13,37577,0.00034595630305772146,0.0,18.02299,0.0,[['FordMotorCompany']]
3462,3,37577,7.983606993639726e-05,0.0,18.02299,0.0,"[['ChunghwaTelecomCo.', 'Ltd.']]"
3741,9,37577,0.0002395082098091918,0.0,18.02299,0.0,[['DimensionData']]
4134,14,37577,0.0003725683263698539,0.0,18.02299,0.0,"[['No.31', 'Jin-rongStreet']]"
4230,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['CLAROS.A.']]
4538,2,41912,4.77190303493033e-05,1.0,1405.502712,0.0007114891998870793,[['ChinaEducationandResearchNetworkCenter']]
4637,13,37577,0.00034595630305772146,0.0,18.02299,0.0,[['TelstraInternationalLimited']]
4651,4,37577,0.00010644809324852969,0.0,18.02299,0.0,[['CATTelecomPublicCompanyLimited']]
4657,2,41912,4.77190303493033e-05,0.0,1405.502712,0.0,[['StarhubLtd.']]
4761,3,4335,0.0006920415224913495,0.0,1387.479722,0.0,[['PT.INDOSATTbk']]
4788,13,41912,0.00031017369727047146,0.0,1405.502712,0.0,[['TMTECHNOLOGYSERVICESSDNBHD']]
4808,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['ChinaUnicom']]
4811,2,37577,5.3224046624264844e-05,0.0,18.02299,0.0,[['ChinaTelecom(Group)']]
4812,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['ChinaTelecom(Group)']]
4835,2,37577,5.3224046624264844e-05,0.0,18.02299,0.0,[['ChinaTelecom(Group)']]
4837,38,37577,0.001011256885861032,0.0,18.02299,0.0,[['CHINAUNICOMIndustrialInternetBackbone']]
5410,47,37577,0.0012507650956702237,0.0,18.02299,0.0,[['BouyguesTelecomSA']]
5432,31,37577,0.000824972722676105,0.0,18.02299,0.0,[['ProximusNV']]
5606,30,37577,0.0007983606993639727,0.0,18.02299,0.0,[['GTSTelecomSRL']]
6233,3,37577,7.983606993639726e-05,0.0,18.02299,0.0,[['xTom']]
6315,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,"[['XMission', 'L.C.']]"
6369,1,4335,0.0002306805074971165,1.5e-05,1387.479722,1.0810968810685076e-08,[['NetrunnerInc']]
6697,32,37577,0.0008515847459882375,0.0,18.02299,0.0,[['RepublicanUnitaryTelecommunicationEnterpriseBeltelecom']]
6718,2,37577,5.3224046624264844e-05,0.0,18.02299,0.0,[['NAVCOMMUNICATIONSSRL']]
6724,1,37577,2.6612023312132422e-05,0.0,18.02299,0.0,[['StratoAG']]
6762,93,41912,0.0022189349112426036,0.0,1405.502712,0.0,[['TELECOMITALIASPARKLES.p.A.']]
6805,103,37577,0.0027410384011496394,0.0,18.02299,0.0,[['TelefonicaGermanyGmbH&Co.OHG']]
6939,608,41912,0.014506585226188204,0.062501,1405.502712,4.446878648214234e-05,[['HurricaneElectricLLC']]
7018,7,4335,0.0016147635524798155,7.0,1387.479722,0.0050451187783197024,"[['AT&TServices', 'Inc.']]"
